,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.09208901,0.0062941792,0.05627085,0.005273041,0.09308044,0.009326812,0.05700047,0.006379615
Q1_Q3_0.25,0.10061483,0.0104687475,0.06328987,0.0082009835,0.09971823,0.005837036,0.06228202,0.005091753
Q1_Q4_0.25,0.1575037,0.018322565,0.09321075,0.010680296,0.16002524,0.012919624,0.09440009,0.00980051
Q2_Q3_0.25,0.091494784,0.016303664,0.07550264,0.015257761,0.08974518,0.016812127,0.07233526,0.013378653
Q2_Q4_0.25,0.18735237,0.015917191,0.1331459,0.017909667,0.19202013,0.01939366,0.13887414,0.019795986
Q3_Q4_0.25,0.20133238,0.019332575,0.1468873,0.017874217,0.20581448,0.007991168,0.15403457,0.013793601
Q1_0.25,0.0837553,0.0036193586,0.048273273,0.0029589545,0.08792948,0.0116513325,0.05120482,0.0068200137
Q2_0.25,0.10652165,0.019972838,0.08388721,0.013540524,0.11123896,0.0195559,0.09092121,0.015865937
Q3_0.25,0.10609777,0.016269885,0.08169261,0.012105687,0.10641061,0.019815369,0.082061045,0.017493695
Q4_0.25,0.24381268,0.044798072,0.18791285,0.052106686,0.24633798,0.04259011,0.19415514,0.05093918
Q1_Q2_0.5,0.10736201,0.015181592,0.066848956,0.007839178,0.10862522,0.0125277005,0.06685529,0.0060292557
Q1_Q3_0.5,0.08928025,0.006405617,0.05429455,0.0044502174,0.09268264,0.008445064,0.056250922,0.006659991
Q1_Q4_0.5,0.15887757,0.0059554824,0.09790279,0.0060418537,0.16688433,0.019148016,0.103411235,0.013728995
Q2_Q3_0.5,0.12695602,0.03938323,0.10346736,0.032407716,0.12548122,0.036007285,0.10148175,0.028823834
Q2_Q4_0.5,0.20333438,0.020735584,0.14830944,0.024243342,0.2057991,0.019068733,0.15159002,0.025239818
Q3_Q4_0.5,0.23893018,0.03654821,0.18855129,0.036552127,0.23778383,0.02497918,0.18712656,0.026960287
Q1_0.5,0.102989435,0.017556492,0.062893726,0.011866872,0.0985543,0.018110093,0.056934692,0.0092718685
Q2_0.5,0.08287768,0.023298675,0.07155454,0.023617506,0.09818177,0.027095793,0.08215152,0.025985481
Q3_0.5,0.11268127,0.03186193,0.08982233,0.025278082,0.11252494,0.02545308,0.08818893,0.018971035
Q4_0.5,0.26379544,0.020479217,0.21160153,0.026882915,0.26310307,0.022944408,0.2083412,0.030390162
Q1_Q2_0.75,0.11976812,0.00974342,0.075800255,0.0074768504,0.11718543,0.011161923,0.074182756,0.0070689823
Q1_Q3_0.75,0.11310021,0.021665355,0.067111395,0.014031128,0.112457715,0.0201323,0.067522965,0.014230148
Q1_Q4_0.75,0.1572934,0.0033441414,0.09182956,0.0027762332,0.16876295,0.012873886,0.10083687,0.012138638
Q2_Q3_0.75,0.095610775,0.018726937,0.075749,0.015286014,0.10491128,0.023375746,0.08452197,0.01938642
Q2_Q4_0.75,0.1925038,0.017443344,0.13770448,0.018102048,0.19171932,0.019331496,0.13817343,0.017249968
Q3_Q4_0.75,0.25168198,0.026884077,0.20382628,0.030730719,0.25115827,0.029265758,0.20275275,0.03267529
Q1_0.75,0.11380918,0.009664367,0.06548932,0.009148028,0.119764686,0.01443748,0.067382395,0.008482006
Q2_0.75,0.10241387,0.028387513,0.08158104,0.020858308,0.11169405,0.036242984,0.08991756,0.027922515
Q3_0.75,0.12085651,0.015684599,0.0952254,0.015721442,0.12578253,0.020933408,0.100055434,0.018585604
Q4_0.75,0.28904733,0.030622214,0.2459846,0.031131605,0.28539786,0.040241797,0.24129006,0.037427194
Q1_Q2_1.0,0.6146835,0.06339254,0.47537947,0.06527606,0.6189426,0.060988832,0.48828,0.063002974
Q1_Q3_1.0,0.5951012,0.06844474,0.42936572,0.07342411,0.598117,0.07060961,0.43937206,0.079828784
Q1_Q4_1.0,0.31258783,0.0013179495,0.2214736,0.0011060103,0.31180915,0.005447505,0.22098997,0.0044085113
Q2_Q3_1.0,0.12293446,0.026918324,0.0979958,0.022262141,0.13359831,0.030841162,0.10645143,0.025280554
Q2_Q4_1.0,0.23677802,0.013518406,0.16874054,0.016512591,0.2571084,0.03693554,0.19769016,0.04445113
Q3_Q4_1.0,0.2992862,0.007419293,0.2576855,0.009847622,0.3044612,0.012631404,0.2636696,0.015142519
Q1_1.0,0.68654126,0.078639604,0.54907256,0.09597448,0.68555236,0.078090526,0.54690754,0.094354175
Q2_1.0,0.09152086,0.018241212,0.076922394,0.019924931,0.10122178,0.018944003,0.08435655,0.019510977
Q3_1.0,0.09713779,0.019245276,0.07868384,0.016687721,0.10786945,0.02283435,0.08705816,0.020498777
Q4_1.0,0.32954532,0.023074824,0.282829,0.024238236,0.32843238,0.017483162,0.28133747,0.020413628
