,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,10.701906678748143,0.6965316670389397,11.765506229363474,0.4963874527066079
Q1_Q3_0.25,10.652032874038955,0.7141977793519182,11.874153340967379,0.7491378835812895
Q1_Q4_0.25,10.56059358690043,0.7759755342438206,11.415572223536426,0.9208298923581832
Q2_Q3_0.25,10.500135807645652,0.7529117377007236,10.802212842896498,0.837108566500203
Q2_Q4_0.25,10.551773275356647,0.7208440309303705,11.241554824612999,0.7925948523309135
Q3_Q4_0.25,10.69139859556024,0.7231829900558986,11.418414720248766,0.7093965939889437
Q1_0.25,10.581529894593913,0.7224823027294646,11.142579746733585,0.7424293390632222
Q2_0.25,10.45922912168582,0.7687018690624934,10.562224080013872,0.6880579333618551
Q3_0.25,10.490496743851478,0.770253661855193,10.629224582035564,0.7144836620742181
Q4_0.25,10.563633486429524,0.7641358663016822,11.088328375228219,0.8817790986555922
Q1_Q2_0.5,11.438177521324885,0.6692602664137669,15.396112666824058,0.8170054654896479
Q1_Q3_0.5,10.980947908939074,0.6142946411085833,14.403733023286383,1.1629154817663694
Q1_Q4_0.5,10.897564691268824,0.5929045565013179,13.852240311515214,1.0831130496213741
Q2_Q3_0.5,10.656502086122938,0.7352605974416198,11.361799125691277,0.4481480205131109
Q2_Q4_0.5,10.597540547387661,0.7246096431944185,12.173573183992186,1.008663451072321
Q3_Q4_0.5,10.932527206341367,0.7325485682969171,14.134234044972654,0.8559163998341446
Q1_0.5,10.889710431952944,0.6826809089138642,13.160913674404876,0.6160825465584406
Q2_0.5,10.48807389215553,0.780663113002281,10.63243871332244,0.6195093232516584
Q3_0.5,10.600401681862866,0.7314481751060633,11.09047010929598,0.6289732974258931
Q4_0.5,10.85277937297179,0.7350702968671382,12.70948027976991,0.7164013544483947
Q1_Q2_0.75,12.185777504057196,0.6004950713258309,20.954900339224324,0.7422956508013883
Q1_Q3_0.75,11.83335920250571,0.6423394628503813,19.15520434667541,0.6082409302433466
Q1_Q4_0.75,11.737509861434196,0.6895843230799171,16.32021528509288,0.6674821604873329
Q2_Q3_0.75,10.920318728216559,0.6399039344833715,12.535921174208987,0.9117199322082252
Q2_Q4_0.75,10.99191349754187,0.5977225704316096,15.015188255854227,0.7450521246476537
Q3_Q4_0.75,11.536930041478001,0.5497612575068516,18.598462232058278,0.5817018322165272
Q1_0.75,11.36549733395282,0.7073073346019224,17.493564914495416,0.7882453081992544
Q2_0.75,10.577509693492834,0.7790815468109119,10.979909496410375,0.5751707627530106
Q3_0.75,10.750603404460481,0.6805507806007002,11.694407767354999,0.7561242953599521
Q4_0.75,11.46588715333041,0.9777987261469302,14.221067383613407,0.8977051824264008
Q1_Q2_1.0,16.337301326079665,0.5049624332190576,31.981455641203365,0.640592664630674
Q1_Q3_1.0,16.242740623506602,0.5435744558992263,27.734388192051448,0.9762012379125947
Q1_Q4_1.0,13.535072682810812,1.077151405180227,16.97740795048083,0.5336003671669479
Q2_Q3_1.0,11.385321512950668,0.6379506239722457,14.21864093701133,0.7890452869112818
Q2_Q4_1.0,12.83875410454019,1.2249856273333002,18.561213074357525,1.4747508701694771
Q3_Q4_1.0,15.088699864932845,1.3017495190530584,24.827224764280203,1.4743525841369836
Q1_1.0,14.106135234539625,0.6118849513627684,26.20752121965848,0.8961082171123452
Q2_1.0,10.72521009663394,0.7807046737945076,11.449862599275255,0.3837847208822765
Q3_1.0,10.901704439852148,0.6418961697814687,12.884828326154613,0.8473779775644255
Q4_1.0,15.856000220451275,0.9349299108760711,20.593207091600032,1.031012431602005
