,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.37791395879078504,0.04423811342758573,0.3315518739453406,0.018830782683033166
Q1_Q3_0.25,0.38494838879017473,0.023367869390170187,0.3757416012337799,0.0242194189311737
Q1_Q4_0.25,0.26290644554937237,0.01788384568632861,0.20806569871310504,0.02219439840575617
Q2_Q3_0.25,0.33107573217977854,0.041982975404218054,0.2799687622827167,0.049147441159562814
Q2_Q4_0.25,0.19770099084316026,0.018683917408464548,0.17867053804747052,0.032427600257871586
Q3_Q4_0.25,0.17350891598705293,0.0185897021460671,0.1625016167108269,0.026236975394094822
Q1_0.25,0.41631143075106836,0.038800968779966305,0.3876730282526892,0.018118022749490727
Q2_0.25,0.3512979175097108,0.05108661482350866,0.2995732378828243,0.0362629018525167
Q3_0.25,0.3575761618857241,0.041667313269751385,0.33848690907363654,0.03770921208402305
Q4_0.25,0.21514941056490805,0.01789395881217335,0.19625024794694784,0.021152788172502004
Q1_Q2_0.5,0.35899443697257044,0.044259703637321374,0.28862348022799933,0.030773530955144224
Q1_Q3_0.5,0.37223831323358453,0.03899641276642636,0.3553063284658782,0.03880645824702642
Q1_Q4_0.5,0.14927749298486198,0.015610360213364377,0.1416912845521383,0.008152974889146554
Q2_Q3_0.5,0.3489805195143857,0.03744851852624097,0.2966303429393149,0.03685313068984792
Q2_Q4_0.5,0.11667710263806211,0.009984784794763786,0.10699550390725092,0.010377207639281622
Q3_Q4_0.5,0.10057963099100928,0.012290630537360238,0.0900154255406181,0.011431636615921352
Q1_0.5,0.40438856201137563,0.028973446668139162,0.34096797578588467,0.05203002478944693
Q2_0.5,0.347391565244428,0.03811814509175164,0.27592714813677777,0.02504645651961256
Q3_0.5,0.32502511915412713,0.03525697083047094,0.3167083254612097,0.026732932234884762
Q4_0.5,0.09712813089960379,0.005344685988724589,0.08822121612766512,0.01121875103845328
Q1_Q2_0.75,0.38547697037045187,0.04333431428587712,0.32207894409491633,0.03489405338532306
Q1_Q3_0.75,0.3695644729027269,0.03319834542284368,0.3469011252740791,0.041275539144648724
Q1_Q4_0.75,0.09956631949352976,0.005837478882349989,0.10029523757224099,0.010053138466064915
Q2_Q3_0.75,0.32372321709567686,0.03787157544444261,0.2605322710816777,0.029676121318291074
Q2_Q4_0.75,0.08369745249170729,0.003583379922231529,0.07835478730098357,0.00847246344637415
Q3_Q4_0.75,0.09713268720840666,0.003815633849833993,0.09883476472715638,0.006164279504096479
Q1_0.75,0.43908054564205223,0.034450634506750705,0.40763320598286035,0.03428076196948778
Q2_0.75,0.33981336560344927,0.0535533032845462,0.28641972033634583,0.0487209242749553
Q3_0.75,0.34009848947481125,0.044665455369475804,0.2730315410680949,0.021344021933559502
Q4_0.75,0.08673469366929099,0.002025530123627066,0.08958518737223009,0.0076738547161204615
Q1_Q2_1.0,0.3617258937450874,0.03532298510299142,0.3375663343075739,0.04020974154460541
Q1_Q3_1.0,0.3676548902268008,0.03743200719755303,0.3578134851414232,0.04136044928026441
Q1_Q4_1.0,0.09324676521033844,0.00866392456435641,0.09902621767820634,0.022151228599162645
Q2_Q3_1.0,0.34191531529772845,0.037218123582650635,0.2963754951895615,0.040506171514351645
Q2_Q4_1.0,0.10449957484846457,0.008641131582062636,0.10470734450488754,0.010530673094173795
Q3_Q4_1.0,0.1394694968035047,0.0026801866203206752,0.14394887130972872,0.010143804805802528
Q1_1.0,0.4322958804311498,0.024224500274532292,0.4015569902915662,0.026526606101484797
Q2_1.0,0.34577963691420405,0.044508911703801876,0.28272253486228355,0.0535044443328509
Q3_1.0,0.3241605686129781,0.03676253128691828,0.2663330286661031,0.02151351373536703
Q4_1.0,0.16619232000128076,0.008249551060323568,0.16302515633176579,0.01628071973593604
