,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.2846159,0.021339985,0.15601496,0.012360317,0.28260544,0.046374712,0.16025701,0.029814284
Q1_Q3_0.25,0.31352335,0.013695884,0.18213786,0.014395825,0.306487,0.036160715,0.17465699,0.032979
Q1_Q4_0.25,0.35878813,0.0027289174,0.23024634,0.005683729,0.35592777,0.026330708,0.22589645,0.021377584
Q2_Q3_0.25,0.16903302,0.01279426,0.092907324,0.008235847,0.17058507,0.033823922,0.0949492,0.027903398
Q2_Q4_0.25,0.26614717,0.016865766,0.14189026,0.007121545,0.27239633,0.06451847,0.14484398,0.039674774
Q3_Q4_0.25,0.26478997,0.01798794,0.15167151,0.01374621,0.26832542,0.04760705,0.1535483,0.033988707
Q1_0.25,0.34723252,0.014163027,0.22249916,0.009085252,0.3264652,0.031089818,0.20656466,0.019986136
Q2_0.25,0.1181692,0.024157057,0.051718522,0.011671137,0.11931376,0.03762239,0.053195108,0.022012794
Q3_0.25,0.17322692,0.007990015,0.0905797,0.0064824,0.18652332,0.040093012,0.09996092,0.02656728
Q4_0.25,0.40942755,0.045783654,0.28240103,0.03134016,0.42547852,0.053926196,0.2978039,0.07713219
Q1_Q2_0.5,0.33326155,0.02132779,0.20650378,0.015648456,0.31676036,0.059375588,0.19181499,0.047699884
Q1_Q3_0.5,0.33710462,0.010616504,0.2248497,0.010101608,0.33026254,0.032855023,0.22156636,0.019821433
Q1_Q4_0.5,0.38223475,0.0063897027,0.2708324,0.009398305,0.38215822,0.034229558,0.269234,0.034149624
Q2_Q3_0.5,0.2047027,0.007938881,0.12996069,0.006254604,0.20548145,0.016843395,0.13108546,0.018098878
Q2_Q4_0.5,0.3353124,0.009468484,0.19469595,0.0072325612,0.3225461,0.031484067,0.1896309,0.021978294
Q3_Q4_0.5,0.35553572,0.012421035,0.24535632,0.0067216028,0.36967114,0.017239012,0.25309858,0.012091011
Q1_0.5,0.4200717,0.0113546355,0.29136863,0.011390745,0.42198896,0.049177505,0.29614764,0.040237565
Q2_0.5,0.15432063,0.008292904,0.08503926,0.0031551663,0.15808967,0.014740166,0.08967179,0.020462362
Q3_0.5,0.22936273,0.0321655,0.14603047,0.023311066,0.23785391,0.079163104,0.15813395,0.057931602
Q4_0.5,0.48280993,0.034891386,0.34871262,0.029375901,0.48954457,0.04090457,0.36867157,0.04705174
Q1_Q2_0.75,0.39686948,0.006646809,0.2810735,0.0052104047,0.39512503,0.029912092,0.28084016,0.025074871
Q1_Q3_0.75,0.4361992,0.009742569,0.3197511,0.008742812,0.43154773,0.03573752,0.31927434,0.02701463
Q1_Q4_0.75,0.40968376,0.0074739126,0.32150912,0.008233444,0.40701008,0.02251832,0.31864274,0.027497847
Q2_Q3_0.75,0.2581109,0.011335797,0.18174689,0.008722472,0.2671442,0.008441477,0.19069041,0.011948177
Q2_Q4_0.75,0.34591028,0.012809444,0.21815841,0.009315408,0.3366824,0.03303091,0.21011825,0.027389044
Q3_Q4_0.75,0.46540827,0.006979664,0.359258,0.008904647,0.47042656,0.023150817,0.36379558,0.029933281
Q1_0.75,0.46732408,0.008525434,0.35457578,0.008117526,0.4589694,0.04678056,0.3484047,0.046200074
Q2_0.75,0.20702815,0.0101345405,0.12720473,0.007450886,0.19552091,0.020767907,0.11711718,0.020456212
Q3_0.75,0.28303295,0.023588061,0.20639229,0.017960025,0.30645394,0.024002543,0.22624569,0.011945635
Q4_0.75,0.43960077,0.028176568,0.33963743,0.02552829,0.46284932,0.047178008,0.35300142,0.060844254
Q1_Q2_1.0,0.54757893,0.006541307,0.4828574,0.005682099,0.5471594,0.01790232,0.48219475,0.015301699
Q1_Q3_1.0,0.5246043,0.014443061,0.42184693,0.011584621,0.5255672,0.033235587,0.4238763,0.021419503
Q1_Q4_1.0,0.40457553,0.0044629625,0.34078923,0.0043855016,0.40549916,0.013021024,0.34357134,0.012308542
Q2_Q3_1.0,0.33123964,0.0044206223,0.244017,0.007621017,0.33679578,0.019990982,0.24950738,0.024576757
Q2_Q4_1.0,0.48565817,0.011634291,0.37813812,0.013816171,0.49074548,0.023781257,0.38326654,0.023615906
Q3_Q4_1.0,0.59436977,0.024270091,0.50954956,0.019752929,0.59855527,0.028984362,0.51165754,0.025511798
Q1_1.0,0.58058614,0.012466286,0.4873608,0.009983902,0.57654667,0.030703617,0.4841442,0.03073128
Q2_1.0,0.27725855,0.01156257,0.18977901,0.013415601,0.27204818,0.02417294,0.1829671,0.026571978
Q3_1.0,0.3666257,0.016773336,0.31261238,0.013413873,0.36792302,0.02356405,0.31640947,0.017939517
Q4_1.0,0.61756456,0.0051084864,0.5284257,0.011820154,0.63767964,0.036989387,0.54906386,0.044495054
