,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7228334458202571,0.0011621365919604633,0.7261351376701894,0.00663692257140032
Q1_Q3_0.25,0.7231860231435783,0.0014865552355875899,0.7252092016967319,0.006227601997243761
Q1_Q4_0.25,0.7640384200872614,0.0011583879312925516,0.7668882836832527,0.005604533125321074
Q2_Q3_0.25,0.7112190753474287,0.00233135161149609,0.7136211399440717,0.008463869987590958
Q2_Q4_0.25,0.7491346827694378,0.004090500603457152,0.7500726703871357,0.008726296018424501
Q3_Q4_0.25,0.7522179403312078,0.0024918034500015906,0.7537137748486252,0.0066292078510189
Q1_0.25,0.7069872866181374,0.0016395863187314657,0.7091997160476329,0.008053823448290278
Q2_0.25,0.6920886090547241,0.0016596158805985935,0.6945361548732801,0.006016647730716454
Q3_0.25,0.6924512054885834,0.0021701281787768066,0.6945613740561594,0.0069579172352450215
Q4_0.25,0.7252323188161813,0.0023439849341170224,0.7272060462531894,0.005597279007523448
Q1_Q2_0.5,0.7805453228502797,0.0009965473006190836,0.7827626723301484,0.007991479553277904
Q1_Q3_0.5,0.7756595320032474,0.001441299534010504,0.7776926985007556,0.005100259921395273
Q1_Q4_0.5,0.8756237042679619,0.003120333408485496,0.8775626810790376,0.009952023425646894
Q2_Q3_0.5,0.7505481650986134,0.004797180412330597,0.7519508123914088,0.010556174687188577
Q2_Q4_0.5,0.8317447610785289,0.0023949180447570997,0.8342523405399627,0.012966011093344896
Q3_Q4_0.5,0.8356409779371694,0.0026608582509136777,0.8379535974360804,0.011738612731458355
Q1_0.5,0.7397768568699252,0.0013357337001110488,0.7420584274126533,0.010582711980043288
Q2_0.5,0.7093793759267333,0.0027930073937552902,0.7119643743209909,0.008771500754853315
Q3_0.5,0.7099183520377353,0.0019899232180220793,0.712540259776129,0.007896186138122447
Q4_0.5,0.8097572142112514,0.0037862489228738328,0.8121478413113868,0.007195951524924475
Q1_Q2_0.75,0.8480933052414533,0.004720655841243161,0.8496364395726218,0.01058408079607261
Q1_Q3_0.75,0.833455553729426,0.002240193677205201,0.8370973435397575,0.007215041853592472
Q1_Q4_0.75,1.0166465279850567,0.006703608728631539,1.0187856888777682,0.013261121672554919
Q2_Q3_0.75,0.7876091146657673,0.006125994056643938,0.7892388116900062,0.00777662212610497
Q2_Q4_0.75,0.9456026489452867,0.00723553560966441,0.9493753424115259,0.008403789107772421
Q3_Q4_0.75,0.9520751959639604,0.0050592633072208786,0.957712944318591,0.006809800430115019
Q1_0.75,0.7806598782025167,0.0023298976281841757,0.7833398494630506,0.008271873707719132
Q2_0.75,0.7277249824832294,0.004913697793194019,0.7287743439560724,0.005544383061250363
Q3_0.75,0.7339887437058195,0.0033192701676162126,0.7358733097832285,0.008642371432634946
Q4_0.75,0.9005008362956982,0.00905490716243483,0.9055390707361575,0.011105846663818237
Q1_Q2_1.0,0.9438115616502097,0.009263126910121851,0.9445083051040053,0.015559192397339739
Q1_Q3_1.0,0.870409913336607,0.0021768053891945967,0.8747161196709247,0.012619652011860818
Q1_Q4_1.0,1.1157830622663638,0.011374994615696172,1.1165322141373892,0.009239707217378228
Q2_Q3_1.0,0.8371232449867158,0.010311728076676192,0.8339337592152436,0.01065282880586037
Q2_Q4_1.0,1.0844464125018765,0.01909806401722677,1.1202755802358297,0.074557887616984
Q3_Q4_1.0,1.0622421595890092,0.046195673575944465,1.13196150070266,0.1380783638999561
Q1_1.0,0.8268334502413076,0.001874065195779831,0.8287780609403734,0.007717487340833499
Q2_1.0,0.7446956708070257,0.004399112294575373,0.7462815121058185,0.006346735493441382
Q3_1.0,0.7521989350966279,0.0031763308290263226,0.7540357307113515,0.008679796404121365
Q4_1.0,1.038221786850438,0.0667792269864935,1.0465177667804408,0.07516090991669097
