,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.4805523,0.006465725,0.39547306,0.0070866323,0.48384506,0.019325612,0.4035434,0.018917391
Q1_Q3_0.25,0.4600982,0.008936438,0.37933388,0.010384936,0.45097804,0.012175234,0.3701377,0.010828882
Q1_Q4_0.25,0.4707047,0.012685541,0.39040548,0.014179979,0.46094617,0.006778822,0.3801055,0.008133594
Q2_Q3_0.25,0.36216095,0.008682053,0.29550222,0.008015533,0.3730561,0.010917443,0.30765253,0.012888648
Q2_Q4_0.25,0.38873914,0.004305452,0.31745487,0.0033628796,0.37963113,0.0171834,0.30803484,0.019754324
Q3_Q4_0.25,0.3485614,0.0063601555,0.28636914,0.0050108056,0.34996405,0.010499275,0.29102743,0.00804704
Q1_0.25,0.5220977,0.008906576,0.43967238,0.008719443,0.54024947,0.02621758,0.4577403,0.026192676
Q2_0.25,0.40829563,0.0074136388,0.33378786,0.00585248,0.39521223,0.026523288,0.32211867,0.023618128
Q3_0.25,0.33630195,0.008400413,0.28131413,0.009774171,0.31686556,0.006410288,0.26349995,0.0052977293
Q4_0.25,0.36218685,0.0115474295,0.29703444,0.008885026,0.3659979,0.01141448,0.3004014,0.011994399
Q1_Q2_0.5,0.4836195,0.007747886,0.40004826,0.008231531,0.4755455,0.008340948,0.39205343,0.008560451
Q1_Q3_0.5,0.45299172,0.0061966893,0.37189227,0.0049636844,0.46111947,0.007817545,0.38239253,0.0060961107
Q1_Q4_0.5,0.45948005,0.0028739756,0.37783423,0.004323492,0.46555486,0.014741972,0.38323483,0.015014266
Q2_Q3_0.5,0.37146354,0.008019527,0.3061788,0.0075863553,0.369888,0.0044948254,0.30380225,0.00842117
Q2_Q4_0.5,0.38907784,0.0036889617,0.31919473,0.0040045236,0.3911014,0.010395226,0.32261223,0.0075666714
Q3_Q4_0.5,0.3538499,0.005894514,0.29228932,0.0052598994,0.3615025,0.009884643,0.29773104,0.009884522
Q1_0.5,0.5232803,0.008917324,0.44171882,0.013166392,0.5163743,0.011781252,0.4336481,0.010528273
Q2_0.5,0.40575272,0.010244795,0.3289612,0.011383561,0.40482384,0.014897155,0.33310756,0.016288789
Q3_0.5,0.33613113,0.0053879553,0.28064424,0.0041977162,0.31348586,0.016026232,0.25960296,0.0143121965
Q4_0.5,0.3674675,0.008534721,0.30057895,0.007093326,0.3691228,0.011441348,0.30177122,0.009175148
Q1_Q2_0.75,0.48177704,0.0069292253,0.39944836,0.007592246,0.48066282,0.007327434,0.3978727,0.008745137
Q1_Q3_0.75,0.4580691,0.005376302,0.37746942,0.0043028956,0.45672053,0.01164307,0.37520564,0.011213462
Q1_Q4_0.75,0.46301374,0.004335636,0.38059488,0.004230397,0.46370786,0.00932765,0.38147676,0.008386073
Q2_Q3_0.75,0.3684694,0.0042623617,0.30368382,0.00533337,0.3737523,0.007486794,0.30701116,0.0057049873
Q2_Q4_0.75,0.38752872,0.003719874,0.3164377,0.003357098,0.3827868,0.010808004,0.31189254,0.008759067
Q3_Q4_0.75,0.35067445,0.0029217359,0.28908086,0.002309966,0.3527022,0.007937314,0.29144695,0.008439097
Q1_0.75,0.52275646,0.005575003,0.43973798,0.0067872587,0.5225714,0.019498108,0.44139767,0.023234492
Q2_0.75,0.40897512,0.007413501,0.33563322,0.006682932,0.4058014,0.009317935,0.3305152,0.008746134
Q3_0.75,0.32963547,0.0043450156,0.27585417,0.004189469,0.3260612,0.013061975,0.2722557,0.009673149
Q4_0.75,0.3678092,0.009447459,0.30105975,0.007504058,0.37449092,0.01476854,0.30818793,0.014814007
Q1_Q2_1.0,0.47905797,0.005918669,0.39645493,0.0063632857,0.47927704,0.0038336846,0.39669174,0.004647409
Q1_Q3_1.0,0.45510703,0.0030976976,0.37352905,0.0027702039,0.45330238,0.0049510794,0.37072736,0.0060040667
Q1_Q4_1.0,0.46395808,0.0034174516,0.38115126,0.002776358,0.4609405,0.005909853,0.38048688,0.0052779717
Q2_Q3_1.0,0.36721027,0.0024244525,0.3021347,0.0032216928,0.37276894,0.011680313,0.30645627,0.010849505
Q2_Q4_1.0,0.3866671,0.001999761,0.31615046,0.003192271,0.38936993,0.009576496,0.3196327,0.007478147
Q3_Q4_1.0,0.3550342,0.006131132,0.29248762,0.005379104,0.34893093,0.007861845,0.2865878,0.0074199983
Q1_1.0,0.5224197,0.004199789,0.43910623,0.0038722225,0.5257897,0.0132530555,0.44458023,0.015277067
Q2_1.0,0.40250129,0.0026947304,0.32841784,0.003789332,0.40742,0.0038068164,0.33362976,0.0057351384
Q3_1.0,0.33320418,0.0060461634,0.27643162,0.004837247,0.33124846,0.00939828,0.27603924,0.012026968
Q4_1.0,0.37342054,0.004492584,0.30726448,0.0037393211,0.36619398,0.008547612,0.3025631,0.00972559
