,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.68509,0.65801,0.64985,0.65079,0.65016,0.68922,0.64953,0.64963,0.65019,0.68753,0.68402,0.68196,0.81250,0.65135
Q1_Q3_0.25,0.68414,0.65663,0.64979,0.64981,0.65035,0.65049,0.64946,0.64947,0.65041,0.67352,0.69034,0.67967,0.80841,0.65089
Q1_Q4_0.25,0.67804,0.66512,0.65070,0.65030,0.64987,0.66084,0.64977,0.65014,0.64850,0.68944,0.70611,0.70638,0.80821,0.65225
Q2_Q3_0.25,0.67879,0.65921,0.64938,0.65068,0.65061,0.76455,0.64986,0.64936,0.64996,0.67520,0.67488,0.67408,0.81146,0.65151
Q2_Q4_0.25,0.67138,0.66624,0.65107,0.65082,0.65020,0.68281,0.65010,0.65097,0.65036,0.68605,0.68592,0.68832,0.80778,0.65233
Q3_Q4_0.25,0.67413,0.67072,0.65217,0.64976,0.65032,0.75407,0.65053,0.65152,0.65004,0.66982,0.70661,0.71093,0.80868,0.65366
Q1_0.25,0.67208,0.65187,0.64978,0.64967,0.64964,0.77482,0.64935,0.64976,0.64943,0.67750,0.67219,0.68035,0.81068,0.64997
Q2_0.25,0.66364,0.65509,0.64937,0.64976,0.64994,0.81026,0.64956,0.64935,0.64955,0.67562,0.67062,0.67063,0.81284,0.64991
Q3_0.25,0.66383,0.65403,0.64939,0.64992,0.65004,0.71411,0.64964,0.64974,0.64999,0.67424,0.67419,0.68088,0.80723,0.64992
Q4_0.25,0.66073,0.66569,0.65228,0.65068,0.65064,0.76438,0.65124,0.65260,0.64982,0.66764,0.68992,0.71598,0.80775,0.65178
Q1_Q2_0.5,0.72854,0.66617,0.65381,0.65140,0.65059,0.69036,0.65065,0.65339,0.65167,0.69628,0.72652,0.73015,0.81072,0.65447
Q1_Q3_0.5,0.71013,0.66354,0.65168,0.65044,0.65432,0.76600,0.65077,0.65139,0.65177,0.68690,0.70583,0.70758,0.80729,0.65278
Q1_Q4_0.5,0.71443,0.69488,0.65829,0.65720,0.65226,0.76908,0.65246,0.65807,0.65083,0.67850,0.74769,0.75030,0.80747,0.65971
Q2_Q3_0.5,0.69768,0.66883,0.64965,0.65332,0.65402,0.74027,0.65079,0.65020,0.65245,0.67431,0.67611,0.66564,0.81038,0.65323
Q2_Q4_0.5,0.69508,0.69934,0.65656,0.65292,0.65221,0.72978,0.65267,0.65663,0.65232,0.70398,0.73816,0.71697,0.80864,0.65686
Q3_Q4_0.5,0.69242,0.74808,0.66045,0.65952,0.65298,0.76074,0.65149,0.66141,0.65123,0.67956,0.74188,0.76826,0.80783,0.66299
