,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,0.772501917501386,0.00817346648222463,0.7680024134872059,0.011296241105295009
0.2,0.7853499299216693,0.0069031568036606655,0.7845377126122811,0.013012981555424014
0.3,0.7890211695454967,0.008443864437562131,0.7882492751763877,0.019371329830408096
0.4,0.7820478661700726,0.004373517032964055,0.7811034292810616,0.016624547611496784
0.5,0.7856710282633695,0.006257839105011338,0.7818863752117693,0.01244574831653458
0.6,0.8118418730608209,0.004816173535938815,0.8119286427113567,0.01712501038104678
0.7,0.7926588001991726,0.014231977594604098,0.7879632703105149,0.0101937044833389
0.8,0.8353426472280111,0.010475355840724824,0.833223092374137,0.024772843514797246
