,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7021085328559847,0.028243643228317093,0.732369940187062,0.025077762357658993
Q1_Q3_0.25,0.7101915520000557,0.005834722129175579,0.8526628400841233,0.09252073167668717
Q1_Q4_0.25,0.7139300201168534,0.01531328100956467,0.9963637880043684,0.1756350650536317
Q2_Q3_0.25,0.7052313202589391,0.007954228676825123,0.7589343460196609,0.04981272752790103
Q2_Q4_0.25,0.7014900074616968,0.012703301057863289,0.972159004454106,0.13986488693650118
Q3_Q4_0.25,0.6960613285029927,0.00530229715646621,0.8406932485305934,0.07624768454168877
Q1_0.25,0.6961454541108746,0.022108434110489895,0.716760592181094,0.02621285978416262
Q2_0.25,0.6877533840980148,0.010432549453396351,0.6885311272755975,0.009769591143192605
Q3_0.25,0.6904970646915588,0.010866173162951007,0.7236539383380902,0.037469798649499564
Q4_0.25,0.7032287903522156,0.05366721014283889,0.7798868675656607,0.045974471325392
Q1_Q2_0.5,0.7389643133805738,0.04054181422775247,0.8945359991736005,0.11839711538310164
Q1_Q3_0.5,0.7253347965597063,0.005472867589151341,0.8803385371464607,0.08395836125192553
Q1_Q4_0.5,0.7410268283315051,0.019232072244442875,1.1203942915868637,0.07521311870595297
Q2_Q3_0.5,0.7134018577514305,0.018630584060001572,0.7862173527910307,0.02010152688727394
Q2_Q4_0.5,0.7212100239007059,0.022349938146145908,1.0130474383162693,0.018677237615665056
Q3_Q4_0.5,0.7155270354914207,0.02000461776013003,1.179705059654744,0.24876730824913412
Q1_0.5,0.7093637917336957,0.010312408887500886,0.8730163862821249,0.1177198979576153
Q2_0.5,0.7026706535337934,0.014676396637139509,0.7157205477371933,0.028758957881136627
Q3_0.5,0.7052390651494548,0.027626944487145942,0.7788275778396201,0.13282039051198605
Q4_0.5,0.7031097922266228,0.03380573829713617,0.9329036435046316,0.07039048981118233
Q1_Q2_0.75,0.8683770787189818,0.03716600313906614,1.271996348450767,0.12193350743430703
Q1_Q3_0.75,0.8616716562729525,0.0635714183942385,1.4116126608637702,0.2905423673545175
Q1_Q4_0.75,0.7951958974695699,0.01490524900477252,1.3017633845617833,0.09893335916209206
Q2_Q3_0.75,0.7477488324705333,0.03864624607126,1.0480816938196562,0.18633965073478273
Q2_Q4_0.75,0.7441612599496901,0.01288076278672479,1.1846101180129551,0.18922785402842576
Q3_Q4_0.75,0.8038403592164182,0.03964200877892148,1.8844951415930915,0.37784594567786933
Q1_0.75,0.7257944457454955,0.02437628472464125,0.8911489809296056,0.07773986342617696
Q2_0.75,0.7184311566793278,0.02084690201221354,0.7431233670566166,0.07090909080647828
Q3_0.75,0.7127536441551456,0.0353760132286682,0.7779235843520975,0.06005069989344593
Q4_0.75,0.7399715692805235,0.019029571775441904,1.4163247180998035,0.3152465546047847
Q1_Q2_1.0,2.0203052084007753,0.25379631313609036,1.5858498818456286,0.10479669271936852
Q1_Q3_1.0,1.0705845886562997,0.11394389666129476,1.4081888194640249,0.24891521544009787
Q1_Q4_1.0,1.0180535706305422,0.17263581777789605,1.2416521945749794,0.08286688104391675
Q2_Q3_1.0,0.9063239714686601,0.08758493945692514,1.4189671095318583,0.16771000974603945
Q2_Q4_1.0,1.457745322907625,0.17132427283599,1.2758860557850984,0.11221460128186875
Q3_Q4_1.0,2.0646299632391614,0.5897814592509077,2.0167407346504995,0.11032496363164991
Q1_1.0,1.0017406711582588,0.07568372233231548,1.1723993050224766,0.18569201504305363
Q2_1.0,0.7898195679337654,0.08387091084836468,0.8799068232497774,0.23335682019338638
Q3_1.0,0.7234929021048065,0.022575306311286385,0.9172133794170143,0.1485941720029937
Q4_1.0,1.4223725910656353,0.0803646542381472,1.1196110409119968,0.0478992319546959
