,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.56854 ± 0.019,0.01357 ± 0.001,0.62131 ± 0.005,0.64919 ± 0.007,0.43851 ± 0.012,0.53409 ± 0.007,0.64113 ± 0.008,0.59967 ± 0.005,0.66832 ± 0.025,0.76243 ± 0.078,0.65981 ± 0.027,0.62429 ± 0.020,0.41675 ± 0.020,0.63225 ± 0.010
0.2,0.53883 ± 0.031,0.12005 ± 0.005,0.57680 ± 0.005,0.50973 ± 0.003,0.32691 ± 0.007,0.47488 ± 0.007,0.52453 ± 0.010,0.55222 ± 0.002,0.52868 ± 0.007,0.44363 ± 0.198,0.54696 ± 0.014,0.53677 ± 0.014,0.40337 ± 0.034,0.58777 ± 0.011
0.3,0.56697 ± 0.020,0.11275 ± 0.006,0.61768 ± 0.003,0.65761 ± 0.010,0.52467 ± 0.009,0.56897 ± 0.011,0.67673 ± 0.013,0.61322 ± 0.010,0.67846 ± 0.007,0.91050 ± 0.062,0.67758 ± 0.028,0.61713 ± 0.012,0.44438 ± 0.039,0.62728 ± 0.007
0.4,0.43018 ± 0.011,0.30484 ± 0.003,0.48064 ± 0.005,0.44199 ± 0.002,0.39045 ± 0.005,0.42232 ± 0.004,0.43158 ± 0.008,0.46076 ± 0.002,0.44447 ± 0.007,0.71636 ± 0.017,0.45412 ± 0.013,0.44845 ± 0.004,0.34926 ± 0.021,0.48775 ± 0.005
0.5,0.52885 ± 0.020,0.18385 ± 0.012,0.61380 ± 0.007,0.60829 ± 0.010,0.41187 ± 0.007,0.51158 ± 0.006,0.57705 ± 0.006,0.56966 ± 0.009,0.63406 ± 0.005,0.87249 ± 0.059,0.62477 ± 0.016,0.58681 ± 0.010,0.43922 ± 0.034,0.62466 ± 0.013
0.6,0.41816 ± 0.004,0.40969 ± 0.005,0.59702 ± 0.008,0.66821 ± 0.009,0.64780 ± 0.011,0.60873 ± 0.006,0.57809 ± 0.005,0.56145 ± 0.008,0.61464 ± 0.014,0.72340 ± 0.008,0.62627 ± 0.004,0.61134 ± 0.020,0.34587 ± 0.019,0.60529 ± 0.012
0.7,0.38992 ± 0.010,0.38876 ± 0.004,0.56132 ± 0.005,0.59671 ± 0.007,0.58523 ± 0.010,0.57944 ± 0.005,0.56067 ± 0.003,0.55772 ± 0.008,0.55130 ± 0.005,0.70248 ± 0.005,0.58059 ± 0.009,0.57121 ± 0.003,0.31492 ± 0.013,0.57116 ± 0.011
0.8,0.37582 ± 0.013,0.45464 ± 0.004,0.58383 ± 0.008,0.58765 ± 0.008,0.56534 ± 0.007,0.57169 ± 0.008,0.56201 ± 0.008,0.59180 ± 0.017,0.58861 ± 0.008,0.63767 ± 0.008,0.58175 ± 0.010,0.58119 ± 0.010,0.30399 ± 0.008,0.59395 ± 0.009
