,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,12.27529 ± 0.316,12.67137 ± 0.412,11.67895 ± 0.323,11.75014 ± 0.367,12.44773 ± 0.395,11.87600 ± 0.289,11.71316 ± 0.318,11.74592 ± 0.330,11.70554 ± 0.310,14.12944 ± 0.341,17.06104 ± 0.386,17.11653 ± 0.364,16.63714 ± 0.296,11.70833 ± 0.334
0.2,13.32137 ± 0.475,12.72576 ± 0.377,12.69270 ± 0.312,13.02558 ± 0.353,13.46365 ± 0.377,12.92199 ± 0.293,12.78812 ± 0.277,12.89325 ± 0.300,12.72596 ± 0.323,15.33465 ± 0.525,17.15242 ± 0.407,17.11703 ± 0.353,16.43616 ± 0.274,12.88526 ± 0.217
0.3,12.15288 ± 0.395,12.73986 ± 0.379,11.82360 ± 0.393,11.79369 ± 0.387,12.18104 ± 0.349,12.01304 ± 0.366,11.84925 ± 0.366,11.83632 ± 0.373,11.81427 ± 0.351,14.00320 ± 0.495,17.14073 ± 0.359,17.12933 ± 0.360,16.68167 ± 0.272,11.85124 ± 0.360
0.4,14.23620 ± 0.425,12.75688 ± 0.390,15.23152 ± 0.448,15.48784 ± 0.392,15.42050 ± 0.440,15.34101 ± 0.370,15.50102 ± 0.621,15.20479 ± 0.530,15.37715 ± 0.553,16.88419 ± 0.401,17.18127 ± 0.357,17.17438 ± 0.377,16.09374 ± 0.307,15.38777 ± 0.357
0.5,12.14934 ± 0.460,12.79496 ± 0.421,11.39575 ± 0.280,11.49634 ± 0.287,12.00858 ± 0.326,11.59314 ± 0.293,11.44581 ± 0.282,11.44704 ± 0.281,11.39361 ± 0.264,13.92804 ± 0.358,17.10797 ± 0.319,17.10498 ± 0.366,16.71153 ± 0.294,11.47311 ± 0.293
0.6,12.28971 ± 0.330,12.86424 ± 0.347,10.92873 ± 0.337,11.04873 ± 0.375,11.43051 ± 0.319,11.25519 ± 0.334,10.99977 ± 0.310,10.94363 ± 0.325,11.00636 ± 0.312,13.60343 ± 0.436,17.15636 ± 0.335,17.13173 ± 0.341,16.74978 ± 0.279,11.12231 ± 0.323
0.7,14.63341 ± 0.347,12.02521 ± 0.395,17.11186 ± 0.384,17.22575 ± 0.414,17.15844 ± 0.379,17.14554 ± 0.366,16.99201 ± 0.496,16.84849 ± 0.386,17.09037 ± 0.304,17.20766 ± 0.368,17.19430 ± 0.409,17.19727 ± 0.401,15.44341 ± 0.211,17.23173 ± 0.478
0.8,12.91065 ± 0.281,13.19943 ± 0.422,10.91061 ± 0.372,10.92471 ± 0.375,11.21287 ± 0.343,10.95332 ± 0.380,11.00984 ± 0.393,11.04938 ± 0.366,10.92660 ± 0.375,13.64240 ± 0.518,17.20937 ± 0.413,17.20180 ± 0.393,16.78237 ± 0.339,11.03640 ± 0.398
