,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.14504445,0.0072488436,0.112790264,0.007499661,0.14561781,0.005623593,0.11223587,0.0052529555
Q1_Q3_0.25,0.1379371,0.00599458,0.106398225,0.005248002,0.13849056,0.008875087,0.10571679,0.007874578
Q1_Q4_0.25,0.17168184,0.0021266825,0.14416066,0.0015549333,0.1716934,0.009954365,0.14342885,0.009952289
Q2_Q3_0.25,0.099782586,0.0048272004,0.07907853,0.0026338333,0.09920103,0.0040782136,0.08048198,0.003910816
Q2_Q4_0.25,0.12972419,0.0046929927,0.10692515,0.004602467,0.12726288,0.004608496,0.10432477,0.0059799226
Q3_Q4_0.25,0.12069243,0.0077239634,0.09615742,0.0063968743,0.12034486,0.011050183,0.09626212,0.010049438
Q1_0.25,0.17588516,0.010606296,0.14313422,0.01193991,0.17910518,0.016268494,0.14381859,0.0113813495
Q2_0.25,0.10313368,0.009678292,0.082876995,0.0062631145,0.10217991,0.005133935,0.0819096,0.0027877989
Q3_0.25,0.09953913,0.008770185,0.078073524,0.0066704215,0.108746685,0.010076704,0.08574024,0.006321123
Q4_0.25,0.14684302,0.012800678,0.120465636,0.011431641,0.14619617,0.012889822,0.11992419,0.013696555
Q1_Q2_0.5,0.17035985,0.011214304,0.1359857,0.0130553795,0.16978113,0.011650405,0.1343235,0.0129562095
Q1_Q3_0.5,0.15961662,0.0059344866,0.11984341,0.0066869017,0.16151457,0.0051083593,0.12076469,0.006211236
Q1_Q4_0.5,0.2063011,0.002623617,0.17785156,0.0033456297,0.2060794,0.0031127862,0.17821847,0.0039218026
Q2_Q3_0.5,0.11605066,0.0053647677,0.09385364,0.003885766,0.117888354,0.0045932266,0.09506357,0.0032558977
Q2_Q4_0.5,0.1339771,0.0055395286,0.11025605,0.002840087,0.13385117,0.00362089,0.10954256,0.0021944742
Q3_Q4_0.5,0.14992,0.0076468405,0.12171594,0.009370556,0.14664574,0.0090383,0.11872027,0.00800874
Q1_0.5,0.1920887,0.020728001,0.16161166,0.023870347,0.19295938,0.0103052305,0.16196692,0.008612954
Q2_0.5,0.10532111,0.0034904385,0.083909646,0.0028542466,0.10499781,0.0033557892,0.08339555,0.002971879
Q3_0.5,0.10290356,0.0054681743,0.080546305,0.0039096912,0.10412395,0.008136848,0.08230017,0.006454338
Q4_0.5,0.16420078,0.009518916,0.14112122,0.013843541,0.16547772,0.0062595624,0.14095728,0.011026222
Q1_Q2_0.75,0.24370582,0.009679859,0.21163276,0.009992401,0.2437257,0.0143009145,0.21086994,0.0124667445
Q1_Q3_0.75,0.17559372,0.0071835206,0.13465816,0.0064930264,0.1773549,0.005295837,0.13668302,0.0029826923
Q1_Q4_0.75,0.2509777,0.0036976445,0.22526643,0.0036510215,0.25067326,0.012425586,0.22501628,0.009167082
Q2_Q3_0.75,0.12603524,0.006249507,0.103064954,0.0051997015,0.12488143,0.005349451,0.10259614,0.003711916
Q2_Q4_0.75,0.16124478,0.00876098,0.13120261,0.0063386424,0.15732798,0.005524559,0.12829664,0.003941249
Q3_Q4_0.75,0.1926858,0.01836014,0.16571915,0.01852914,0.19126873,0.016516037,0.16430192,0.017482972
Q1_0.75,0.239561,0.022228591,0.20883727,0.024744594,0.24062255,0.024217634,0.2100213,0.02719638
Q2_0.75,0.12251176,0.00515477,0.099455796,0.0048772786,0.12165054,0.010774985,0.099112526,0.009271133
Q3_0.75,0.109065376,0.004777719,0.08480616,0.004000419,0.10932441,0.008118186,0.085889794,0.0066742916
Q4_0.75,0.19914073,0.011613974,0.17657283,0.009505453,0.19859068,0.015575628,0.17627794,0.01395518
Q1_Q2_1.0,0.34390932,0.009283346,0.31509113,0.009809861,0.34325796,0.008564525,0.31409732,0.008226616
Q1_Q3_1.0,0.25302115,0.01973545,0.19358441,0.016652452,0.25297934,0.025524309,0.19324538,0.019921135
Q1_Q4_1.0,0.2744713,0.0024437958,0.24846096,0.0025258975,0.2738795,0.006787172,0.2479569,0.004890648
Q2_Q3_1.0,0.14296311,0.004999395,0.11795147,0.005169512,0.14305292,0.0050538126,0.117686465,0.0037300002
Q2_Q4_1.0,0.21437636,0.011849337,0.17205222,0.008056017,0.21370122,0.015951777,0.17135434,0.011508458
Q3_Q4_1.0,0.32702714,0.0047853575,0.30217168,0.005425531,0.32679015,0.011363415,0.30191013,0.011616118
Q1_1.0,0.36251384,0.0118708005,0.34226418,0.012601031,0.36048618,0.014765751,0.340241,0.01580637
Q2_1.0,0.1289195,0.010795288,0.10635404,0.008833382,0.12721209,0.008466486,0.10625173,0.006113919
Q3_1.0,0.11646606,0.0055370308,0.09043716,0.0050689247,0.11740275,0.0043920944,0.0911904,0.0048905187
Q4_1.0,0.27243632,0.008397577,0.2516972,0.009718816,0.26978528,0.012418439,0.24976328,0.013395655
