,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.8121380302907747,0.008364433623484407,0.8086578969804392,0.04621895648950366
0.2,0.80734600224406,0.004807320899178152,0.8066748014827321,0.038726010429277445
0.3,0.7961016378175929,0.009755148177946359,0.7860933165275688,0.037539772840475036
0.4,0.7912729194459814,0.004148390518221524,0.7729015905604397,0.03887321049495466
0.5,0.7465312527740386,0.013837229599993376,0.7307276722779672,0.03943872532725342
0.6,0.695524765696358,0.014401290197104706,0.6925476675632615,0.02102114571868678
0.7,0.5871291919795724,0.01897081893296124,0.556452308114061,0.05474691022105475
0.8,0.5278902867107084,0.03065746123483721,0.5120944898971921,0.025533035687148865
0.9,0.5428289909711133,0.025629654894160418,0.5018937281856451,0.01929556418310171
