,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9433251847110176,0.017688833930867183,0.7777129176210144,0.029771464542664633
Q1_Q3_0.25,0.9353799363474866,0.022638845967134582,0.788332064667087,0.022826641097420757
Q1_Q4_0.25,0.9325676335675042,0.008052194320459475,0.7568808567907224,0.035916412570890566
Q2_Q3_0.25,0.9568431123530733,0.01685850594592958,0.8240090335545072,0.03532401972411915
Q2_Q4_0.25,0.948669091523124,0.01333829656949404,0.8092281407397686,0.038019556191314044
Q3_Q4_0.25,0.9445788645160123,0.014284645340435321,0.8152286827054629,0.03975364243396726
Q1_0.25,0.9540479927536231,0.016758671912090458,0.7881549478448019,0.05400603339038502
Q2_0.25,0.9595399471399787,0.009812825496397018,0.8310708842260077,0.026818176019677467
Q3_0.25,0.9609219219153651,0.013123116735318617,0.8449214568920812,0.046400060829207564
Q4_0.25,0.9498786589205164,0.01286909499101285,0.8112011241119568,0.04836294455442325
Q1_Q2_0.5,0.8922415387851966,0.026932978630592578,0.773382910439214,0.04708161602606303
Q1_Q3_0.5,0.9379039236001907,0.02013653477367684,0.7959181991775927,0.029688157169735042
Q1_Q4_0.5,0.9237028157565689,0.012177941909148449,0.7521112195098623,0.08500397605556384
Q2_Q3_0.5,0.9635294709075382,0.011175080923723584,0.8079845595543536,0.05816371897181668
Q2_Q4_0.5,0.9364241340548002,0.015673441806102865,0.772188064111839,0.08272262987354757
Q3_Q4_0.5,0.9349686394319324,0.013221070594725434,0.7353721999034745,0.04875322894319436
Q1_0.5,0.9256984524114344,0.013621270148266564,0.7609273670887179,0.05945652334274717
Q2_0.5,0.9526787982170383,0.01780161274779689,0.7991843258650697,0.030172035808410613
Q3_0.5,0.9515258500960186,0.015528699822434154,0.7951513267373997,0.03895564345199548
Q4_0.5,0.9294561373547902,0.007370079732254875,0.8162418722899417,0.053078282704572134
Q1_Q2_0.75,0.894682104203685,0.017378098907625605,0.6646977155767038,0.04493991283775817
Q1_Q3_0.75,0.8989432332372761,0.02623357906584513,0.6906180129879591,0.07534406205755079
Q1_Q4_0.75,0.8886637971589714,0.006736310987559229,0.6814696543766311,0.06663130634476888
Q2_Q3_0.75,0.947418581945619,0.023638174074628766,0.7883607894679475,0.05989598351149091
Q2_Q4_0.75,0.934821188089501,0.01917107727071207,0.7495087821246856,0.09691518598125219
Q3_Q4_0.75,0.9174282187127931,0.00578735733839123,0.7294525714762982,0.04880864228416878
Q1_0.75,0.8932856226338423,0.012310086194575656,0.7561494028387639,0.07790972750422888
Q2_0.75,0.959539687249876,0.016380742942949698,0.8003326203519858,0.038079554196968964
Q3_0.75,0.943457145740453,0.022373163620246907,0.8161348723538604,0.041865787009935804
Q4_0.75,0.9292561504054806,0.009696803536081522,0.772954334451189,0.06220398758352203
Q1_Q2_1.0,0.7489486182989943,0.04614429812548189,0.549497715169984,0.09295532209845339
Q1_Q3_1.0,0.9094955553946014,0.01891235879453002,0.6739292391253725,0.022245616966725393
Q1_Q4_1.0,0.7887402556159977,0.03602519878303427,0.5726780408436181,0.025529241781047828
Q2_Q3_1.0,0.9514601567116469,0.022605449723158918,0.7363866143974234,0.038655842621041
Q2_Q4_1.0,0.8908216789763728,0.02072198853293971,0.6728706310284026,0.0639953797178116
Q3_Q4_1.0,0.8499599115818427,0.03413944245268937,0.5489973564703378,0.08816713407000386
Q1_1.0,0.8820478579039858,0.020953706650537644,0.7076468959676895,0.031139215005795837
Q2_1.0,0.9472724471828687,0.013136965148886655,0.789054514635423,0.044238267628361305
Q3_1.0,0.9474136378992943,0.01877719365257174,0.8152468906872299,0.04774241452542682
Q4_1.0,0.8963671526627339,0.024053438127880727,0.7220116971967067,0.06836494620321493
