,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.4771642556226735,0.006733258822546334,0.522537722735271,0.05882690280480906
0.2,0.4776858435681965,0.006069967429577366,0.49202420535547803,0.029311282582481894
0.3,0.4776858435681965,0.006069967429577366,0.5175762001640809,0.08422191444267522
0.4,0.4776858435681965,0.006069967429577366,0.47616091114106807,0.0062938669159193885
0.5,0.4776858435681965,0.006069967429577366,0.47614099543634775,0.007081756280695419
0.6,0.4776858435681965,0.006069967429577366,0.47667211618316563,0.0061554825358335445
0.7,0.4776858435681965,0.006069967429577366,0.47565436829598573,0.0062057767879190335
0.8,0.4776858435681965,0.006069967429577366,0.47616091114106807,0.0062938669159193885
0.9,0.4776858435681965,0.006069967429577366,0.47103901210026944,0.005975678485363798
