,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.806357984239129,0.022785203385368137,0.7828712535934078,0.06408901064547741
Q1_Q3_0.25,0.8221250435497682,0.033312847167419675,0.7931846869426472,0.03336049765364404
Q1_Q4_0.25,0.8176433505663324,0.015890414895458425,0.780890686311739,0.04682986473396968
Q2_Q3_0.25,0.8145091452471446,0.039272283872017526,0.8335567602196214,0.029190817741829078
Q2_Q4_0.25,0.8219636614963373,0.024233791291695207,0.8185518558159404,0.03667969700219545
Q3_Q4_0.25,0.8066752619326009,0.025237209150147037,0.8220180143988035,0.030073332221377334
Q1_0.25,0.8091181428445479,0.010995149174075684,0.7926753147402963,0.03722149465140467
Q2_0.25,0.8400219995461464,0.047194135461856176,0.8383765915510806,0.040296583137833374
Q3_0.25,0.8266671072090116,0.03619532227512067,0.8190335580372299,0.03126657719947065
Q4_0.25,0.8132762717956077,0.0404255905310408,0.8156861362063946,0.0345869778320435
Q1_Q2_0.5,0.7790534372096974,0.023821132892717232,0.7173549616236577,0.03319759382080643
Q1_Q3_0.5,0.8120077641924265,0.020963518718544672,0.7868434160565844,0.04058989447291268
Q1_Q4_0.5,0.7805162545548366,0.06466248555096527,0.7743944490717116,0.05788975615248437
Q2_Q3_0.5,0.8073294764347396,0.03692083743780574,0.836743904886904,0.04391015070287698
Q2_Q4_0.5,0.7712227332001728,0.05471881600785045,0.7864092313684758,0.07343668883348604
Q3_Q4_0.5,0.7425382368292256,0.047470995416934086,0.6700912030391595,0.06273768550678811
Q1_0.5,0.7929474652687294,0.04445164971420918,0.7398088318231979,0.07413622557537303
Q2_0.5,0.8263911617935816,0.03547321341369227,0.8120445752694065,0.043093091893189404
Q3_0.5,0.8216286138242364,0.029327258368723835,0.8105424498941829,0.030818364439678884
Q4_0.5,0.7605688213224807,0.053677308558948915,0.7579264151857599,0.05343356737890181
Q1_Q2_0.75,0.6807936573217889,0.07064594319096709,0.5516774377549064,0.06323790173817644
Q1_Q3_0.75,0.7315825518613243,0.0659499135861442,0.6745442539524914,0.02790611338088278
Q1_Q4_0.75,0.7039470309635355,0.1008636950702175,0.7085034198460212,0.07093802180664122
Q2_Q3_0.75,0.813931596163901,0.03396299204850706,0.8157615640173781,0.031097888681869402
Q2_Q4_0.75,0.7074725654284925,0.07130131437068897,0.6529916408250646,0.08701415906464635
Q3_Q4_0.75,0.555164819290886,0.0864828084758974,0.5089315339887054,0.1021384299515215
Q1_0.75,0.7548273923298437,0.06588869046681106,0.6769091562500085,0.03981672843138434
Q2_0.75,0.8264693643151416,0.031598625853000266,0.826944390473132,0.030508125084847834
Q3_0.75,0.8140104838250906,0.034702668381571156,0.817970826954139,0.03320878688659236
Q4_0.75,0.6793920757156198,0.0682993461656844,0.6671017031643809,0.09813810367580492
Q1_Q2_1.0,0.3994791507592913,0.07328553331861783,0.384161448687421,0.07931657153641836
Q1_Q3_1.0,0.6717503890823366,0.036697607590603636,0.5772949569405925,0.06979947164700125
Q1_Q4_1.0,0.6272915396599608,0.07802245280938638,0.6417587167137685,0.0877473930984845
Q2_Q3_1.0,0.8279413526523933,0.041508793269027656,0.8114765015871084,0.04919392201596467
Q2_Q4_1.0,0.6428547264108142,0.06605168913175419,0.45628230504340694,0.11453460502329316
Q3_Q4_1.0,0.31590445832249114,0.0400558444602373,0.31590445832249114,0.0400558444602373
Q1_1.0,0.6926989483624583,0.06330256558867565,0.5952420265873097,0.0862950231297996
Q2_1.0,0.8151318414106138,0.04138936004621192,0.7940331912278352,0.03478853076804653
Q3_1.0,0.8092377779507934,0.03731740148939053,0.807799563678094,0.030892494294181724
Q4_1.0,0.6530742665406677,0.06922881189293845,0.47021827517439074,0.11762372250770246
