,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.045780502,0.0019627425,0.026925633,0.0014211154,0.04560536,0.004345885,0.027116606,0.0019105027
Q1_Q3_0.25,0.04642627,0.000778233,0.02729508,0.0007402419,0.04678088,0.0022879108,0.02729841,0.00148661
Q1_Q4_0.25,0.12155028,0.0017337387,0.054371975,0.004171733,0.12183883,0.0058427025,0.05425138,0.0039427057
Q2_Q3_0.25,0.041453574,0.0009854854,0.02940612,0.0008425618,0.04200659,0.0021378351,0.029661044,0.0012187898
Q2_Q4_0.25,0.17112856,0.0031000946,0.08551787,0.0015889229,0.17842604,0.014145693,0.08875338,0.008142343
Q3_Q4_0.25,0.1771933,0.005312806,0.09082276,0.0029456243,0.17770892,0.014580579,0.09161494,0.006774975
Q1_0.25,0.045585673,0.0030585357,0.025412316,0.0013505616,0.045706864,0.0047000563,0.025623862,0.0017936783
Q2_0.25,0.03995027,0.003012405,0.027721798,0.0023338653,0.04030485,0.003785792,0.027947793,0.0019703144
Q3_0.25,0.047898103,0.002764522,0.03325621,0.0017914848,0.048655555,0.004979392,0.03379862,0.0032396375
Q4_0.25,0.2330465,0.0061604623,0.13503787,0.0037593436,0.23505223,0.011920993,0.1361521,0.00839691
Q1_Q2_0.5,0.052567773,0.0021954235,0.030955017,0.0014328053,0.052339982,0.0018780883,0.030825853,0.001675629
Q1_Q3_0.5,0.055392426,0.0021789894,0.033219535,0.0013897407,0.055478763,0.0021991297,0.033221766,0.0015801986
Q1_Q4_0.5,0.12735,0.002071391,0.05969302,0.0010335562,0.12768579,0.0058536343,0.060384415,0.0025189102
Q2_Q3_0.5,0.051265914,0.0039254767,0.036640488,0.0028577768,0.050957393,0.0030942184,0.036351025,0.0027771837
Q2_Q4_0.5,0.18377964,0.0029616414,0.09619471,0.001951366,0.18408372,0.01193721,0.09751835,0.0074136415
Q3_Q4_0.5,0.1961026,0.0045274827,0.10991547,0.002752915,0.19752581,0.0073792166,0.111319646,0.004446622
Q1_0.5,0.05458771,0.0034130826,0.030949611,0.0036092931,0.05453276,0.0032428713,0.031092864,0.0037560945
Q2_0.5,0.042339694,0.001983863,0.029902762,0.0013830957,0.042855114,0.002170835,0.029739669,0.0019802535
Q3_0.5,0.05149258,0.0029406166,0.037209958,0.002482737,0.052549563,0.003395583,0.037774853,0.0016694593
Q4_0.5,0.25361603,0.003713273,0.15341409,0.004330754,0.25362843,0.010970628,0.15464923,0.0061680884
Q1_Q2_0.75,0.09824931,0.006328367,0.056329865,0.0033934512,0.09819349,0.0059764697,0.056525223,0.0034984625
Q1_Q3_0.75,0.097841784,0.0043378477,0.054452848,0.00090717466,0.09818458,0.0027484205,0.054651935,0.0006626942
Q1_Q4_0.75,0.1366021,0.0024170226,0.073847674,0.0036183903,0.13814583,0.0052801296,0.07526723,0.0026653209
Q2_Q3_0.75,0.05509027,0.0019689717,0.03934724,0.0015346325,0.056159746,0.0013179746,0.040097825,0.00087719393
Q2_Q4_0.75,0.20460045,0.0020153003,0.11708554,0.0016917824,0.20568714,0.008089004,0.118407294,0.0073925056
Q3_Q4_0.75,0.2158579,0.0017863694,0.13537921,0.002973274,0.21794362,0.0077890893,0.13670552,0.006206877
Q1_0.75,0.09482526,0.0073903063,0.05394019,0.0023484891,0.09511704,0.006149154,0.054378312,0.0020167415
Q2_0.75,0.046394702,0.0017838527,0.032509744,0.00097439205,0.046473566,0.0025694808,0.032461174,0.0018276732
Q3_0.75,0.053779434,0.0014045384,0.03935574,0.0013385601,0.053313516,0.003748924,0.038871747,0.0024978756
Q4_0.75,0.26957828,0.0038463185,0.1771814,0.0030344282,0.27220362,0.00841764,0.17927028,0.0065927473
Q1_Q2_1.0,2.8478556,0.19262947,1.504419,0.08551061,2.837887,0.17560206,1.5014613,0.08016692
Q1_Q3_1.0,2.8981223,0.19616242,1.5189718,0.10835831,2.8829691,0.15690294,1.5135502,0.08487281
Q1_Q4_1.0,5.729623,0.490879,3.7141824,0.31677094,5.7127085,0.49736044,3.698052,0.322215
Q2_Q3_1.0,0.06759168,0.0026629737,0.049160954,0.0025260376,0.068866305,0.0043957443,0.050132476,0.0029598519
Q2_Q4_1.0,0.22122376,0.0030523515,0.13499,0.0038513155,0.22266178,0.010092023,0.13637656,0.008139457
Q3_Q4_1.0,0.24811716,0.006110005,0.17875564,0.008127559,0.24943349,0.0061700535,0.17968622,0.006068093
Q1_1.0,3.291448,0.39736632,1.9266255,0.25158456,3.2810936,0.41106984,1.9252666,0.26199815
Q2_1.0,0.05740276,0.002182763,0.040031757,0.0012042028,0.058110606,0.0037704692,0.040355984,0.0020708584
Q3_1.0,0.059859693,0.0034560694,0.044393398,0.0020084956,0.06083439,0.0034013072,0.044952154,0.0023408653
Q4_1.0,0.29170513,0.0034974164,0.20719187,0.005782067,0.29271558,0.014500138,0.20846729,0.014794499
