,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9288090878675854,0.0016316679812241367,0.9175475466974575,0.02387098862651834
Q1_Q3_0.25,0.9329779927805006,0.002849852764838926,0.9251709917027086,0.018237609670558062
Q1_Q4_0.25,0.9210570721894296,0.003779533504499275,0.9062040891526676,0.0205224369533271
Q2_Q3_0.25,0.9446203997178089,0.007400251301462217,0.9391791933388554,0.00730883502152658
Q2_Q4_0.25,0.9285965854032575,0.004098208462862049,0.9078985472293069,0.014435166113716893
Q3_Q4_0.25,0.9451700889933617,0.0014899608929912552,0.9383846273518761,0.011039066120539596
Q1_0.25,0.9406660801781639,0.0023168191359983345,0.9335053096563989,0.012275734078443444
Q2_0.25,0.9552593354480449,0.005169011345571342,0.951198300691549,0.011376627182958654
Q3_0.25,0.9593940752648378,0.0037054438636931622,0.9518386777319078,0.012455288646868002
Q4_0.25,0.9550755606861658,0.001485237034373981,0.9473440514149992,0.012340949980614517
Q1_Q2_0.5,0.8759705339379972,0.007352245288719813,0.8563289446028524,0.029551817343007727
Q1_Q3_0.5,0.8919781042095387,0.004043740866430121,0.8749180134893667,0.02363309533629602
Q1_Q4_0.5,0.8642507037353478,0.009351044189870797,0.8457244544813044,0.01839573947287117
Q2_Q3_0.5,0.8861094844253847,0.011167916030203125,0.8745832447994506,0.016962666619518774
Q2_Q4_0.5,0.8785592215074821,0.004429671804239594,0.8472030553461443,0.017880859900963178
Q3_Q4_0.5,0.8910314291104615,0.007418402497664879,0.8780618028631373,0.024150223608883494
Q1_0.5,0.9226199621268307,0.0028108706464489075,0.9084423377856311,0.022586519043295342
Q2_0.5,0.9336907340823062,0.00510515584663943,0.9271784460417803,0.006023430864184557
Q3_0.5,0.951307973418681,0.006445476892600241,0.942829979568895,0.011126702318978478
Q4_0.5,0.9291573025480127,0.0025472940536963376,0.9203341289524195,0.01948409277105712
Q1_Q2_0.75,0.7634821136214096,0.007307244720995823,0.7472091188048302,0.026585899077442677
Q1_Q3_0.75,0.8279902165391151,0.014847058104030255,0.8150787699084393,0.02649488999291529
Q1_Q4_0.75,0.7673739435995871,0.008124355868247021,0.7379509117960332,0.02137605738586308
Q2_Q3_0.75,0.8039514577744098,0.012290819970094995,0.7884371890542191,0.007324834980466085
Q2_Q4_0.75,0.7987865294242151,0.018864706091396472,0.7823022021231215,0.028828218975813676
Q3_Q4_0.75,0.8173922746561416,0.005574648897172067,0.8010988828705312,0.030073251020492298
Q1_0.75,0.8737936157562644,0.008390509215442233,0.8633353749503634,0.033536295731068214
Q2_0.75,0.9056722868587169,0.009887198756946445,0.8961025166592378,0.012024166433918864
Q3_0.75,0.9136026619980487,0.007642549757595945,0.9022594784239161,0.023960954508097033
Q4_0.75,0.892223116405553,0.008259816652340648,0.8798160541795845,0.024941900063983797
Q1_Q2_1.0,0.7790098957856632,0.06357276873428014,0.7830301681746576,0.07732422798573334
Q1_Q3_1.0,0.7423432675305592,0.026883019204086357,0.7293129399126528,0.02362221973493462
Q1_Q4_1.0,0.7039985463113727,0.012799126768669315,0.6551070105948217,0.03829858993786841
Q2_Q3_1.0,0.7653956452346531,0.03268383879348172,0.7422022214747535,0.02443867135718685
Q2_Q4_1.0,0.7568296627744902,0.027683497740421018,0.7437653926818022,0.040472796930094396
Q3_Q4_1.0,0.7227038399283032,0.03088322598234336,0.6877207282112021,0.035704538539032556
Q1_1.0,0.8435120629197232,0.007781737050666753,0.8291081185181669,0.025593557008152634
Q2_1.0,0.8497079218443281,0.01354290437107361,0.8454680939423678,0.012647667605221664
Q3_1.0,0.8357678246215394,0.021157302127984806,0.8275726841011444,0.03540792142049879
Q4_1.0,0.8139562347807127,0.022647321540990268,0.8055809121863134,0.03994964824205058
