,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.08035904,0.0010582845,0.06316331,0.00040395057,0.07944594,0.0043773944,0.06297079,0.0014494229
0.2,0.13817418,0.0016206056,0.11972185,0.0016286585,0.13796791,0.0038296718,0.11971636,0.0039008185
0.3,0.10788574,0.001318141,0.091830164,0.0008118261,0.107168294,0.004868325,0.09148996,0.0035873745
0.4,0.13854238,0.00092934293,0.114319846,0.000619797,0.1382606,0.0026111915,0.11403425,0.0017796163
0.5,0.16858225,0.00070332864,0.15088654,0.0012109516,0.16907145,0.0024108195,0.15129505,0.0021159586
0.6,0.19092926,0.002437008,0.16555706,0.0016362757,0.19124103,0.0033952906,0.16600187,0.0031909538
0.7,0.166567,0.0037739996,0.14565778,0.0038381994,0.16754942,0.0051285313,0.14583515,0.0037951202
0.8,0.19462045,0.002033197,0.17243412,0.0021628928,0.19492272,0.0029202383,0.17225835,0.0035112093
