,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,13.39510,11.28337,11.73315,11.47648,11.24737,11.44925,11.30928,11.82921,11.13709,12.65934,12.40269,12.45433,16.31983,12.07483
Q1_Q3_0.25,13.53076,11.97869,11.93337,11.67626,11.64850,11.74259,11.64631,11.99205,11.47495,13.06895,12.74320,12.56937,16.39638,12.17415
Q1_Q4_0.25,13.56981,12.86695,12.07514,11.46156,11.51251,11.62708,11.64477,12.23940,11.38580,13.29041,12.62642,12.57942,16.31858,12.39904
Q2_Q3_0.25,11.80551,12.32284,10.60921,10.86916,10.69751,10.74269,10.83931,10.71555,10.65999,12.50921,12.31236,12.25952,16.38417,10.99279
Q2_Q4_0.25,12.25235,13.56131,11.33060,11.37890,10.84146,10.92328,11.11165,11.43449,11.09341,12.84688,12.39452,12.39572,16.38834,11.65920
Q3_Q4_0.25,11.67845,13.76205,11.55677,11.36280,11.11512,11.10662,11.40161,11.57590,11.04395,12.86263,12.52807,12.61359,16.39745,11.76364
Q1_0.25,13.05250,10.61518,11.61677,11.16192,11.11467,11.19932,11.06585,11.60696,11.04104,12.59543,12.34698,12.24845,16.35061,11.75864
Q2_0.25,11.58308,11.12653,10.51765,10.57202,10.48646,10.54017,10.58951,10.51139,10.53266,12.48476,12.01091,12.09856,16.35852,10.74817
Q3_0.25,11.01155,11.93634,10.66335,10.65419,10.72638,10.74862,10.69909,10.72490,10.62760,12.65694,12.16069,12.10559,16.40249,10.75760
Q4_0.25,11.20804,12.96047,11.29132,11.05980,10.88133,10.90701,11.05033,11.38346,10.88254,12.98281,12.41000,12.60701,16.42984,11.38307
Q1_Q2_0.5,14.72491,11.63432,13.27183,13.04797,12.14630,12.46564,12.33585,13.31545,12.05787,13.04084,13.47181,13.18217,16.26118,13.61365
Q1_Q3_0.5,14.53188,12.75556,12.62277,12.53160,12.19860,12.37947,12.31975,12.82517,11.97440,13.33341,13.35250,12.83179,16.36470,12.94011
Q1_Q4_0.5,15.27592,14.49745,13.84786,13.37471,13.41640,13.37640,13.44735,14.07905,13.09890,14.37693,14.51451,14.37952,16.43196,14.22149
Q2_Q3_0.5,12.63289,13.05804,10.64696,11.21057,11.05178,11.26403,11.39434,10.80886,11.31959,12.54531,12.40476,12.43311,16.39899,11.29325
Q2_Q4_0.5,13.12466,14.70468,11.86249,12.04524,11.61888,11.60539,11.83455,12.26990,11.63857,13.15947,13.07684,13.32335,16.37943,12.48145
Q3_Q4_0.5,12.27578,15.04404,12.43760,12.76009,11.59581,11.71094,12.06052,12.76894,11.91850,13.36389,13.49265,13.35562,16.30037,12.93373
Q1_0.5,14.14998,10.72137,12.51388,12.05040,11.75426,11.91050,11.62032,12.48029,11.62132,12.70865,12.81808,12.52962,16.33324,12.80331
Q2_0.5,12.05375,11.64781,10.59089,10.74307,10.58180,10.64890,10.70036,10.62553,10.61768,12.47476,12.34406,12.12178,16.36086,11.04281
Q3_0.5,11.30995,12.49546,10.74080,10.98245,10.75640,10.85211,10.86575,10.84779,10.80725,12.58494,12.38230,12.33489,16.39847,10.98234
Q4_0.5,11.70900,14.26430,11.76597,11.93751,11.18693,11.19002,11.34466,11.92605,11.32409,13.09149,13.03031,13.08926,16.38395,12.00813
Q1_Q2_0.75,15.50305,11.75706,14.84899,14.72940,13.57893,13.96830,13.98875,14.97262,13.91489,13.74506,14.97263,15.21107,15.96086,15.09318
Q1_Q3_0.75,15.50377,13.27258,14.10371,14.60941,13.89742,13.63348,13.51120,14.29981,13.80058,14.16058,14.45948,14.43927,16.33614,14.37589
Q1_Q4_0.75,16.12652,15.29898,15.40125,15.29408,15.30561,15.29209,15.23156,15.61480,14.88432,15.69399,15.93122,15.76064,16.40787,15.66489
Q2_Q3_0.75,12.89093,13.67972,10.80571,12.08797,11.54749,12.04370,12.35081,11.13140,11.70505,12.97712,12.57515,12.78661,16.37988,11.55809
Q2_Q4_0.75,13.58603,15.48349,12.59989,13.53162,12.02524,12.05899,12.53733,13.34172,12.01411,13.82448,14.18528,14.26410,16.34713,13.57418
Q3_Q4_0.75,12.93508,15.36136,13.53910,14.54137,12.41533,12.55286,13.27594,14.12989,13.11862,14.44087,14.93963,14.54886,16.17125,14.18599
Q1_0.75,15.19524,10.64466,14.10769,14.01325,12.47276,13.18206,12.90324,14.19375,12.54323,13.55706,14.89430,14.11701,16.16034,14.37772
Q2_0.75,12.29807,11.90027,10.41945,10.99628,10.62765,10.83165,10.79165,10.68648,10.76805,12.46483,12.43507,12.35258,16.33991,11.13170
Q3_0.75,11.73427,13.22687,10.92606,11.40387,10.99342,11.07523,11.11258,10.98819,11.20089,12.69920,12.43229,12.64272,16.38061,11.27124
Q4_0.75,12.33590,15.11325,12.51543,12.77775,11.78974,11.95314,12.08736,12.92183,11.81768,13.40081,13.95297,14.19477,16.29424,13.06021
Q1_Q2_1.0,15.64502,11.79622,14.90216,16.04904,15.27773,15.81493,15.17350,15.36335,15.28789,15.71810,16.01162,16.06284,15.35004,15.70968
Q1_Q3_1.0,16.01621,13.67086,14.83263,15.65154,14.95520,14.67135,14.90963,15.01120,15.10442,14.69325,15.74339,15.31907,16.23675,15.23309
Q1_Q4_1.0,16.20604,15.39749,16.18785,16.23220,16.21154,16.22263,16.10104,16.26811,16.29926,16.11481,16.41790,16.40205,16.25077,16.41447
Q2_Q3_1.0,13.11441,13.74580,10.64913,12.76931,12.01200,12.75655,13.79999,11.09145,12.32401,13.20549,13.58546,13.22267,16.33947,11.97175
Q2_Q4_1.0,14.20878,15.48758,13.38959,14.47161,13.67688,13.83994,14.18756,14.14601,13.55044,14.57065,15.46585,15.40272,16.30450,14.50862
Q3_Q4_1.0,13.21639,14.62319,15.55315,16.09291,15.60819,15.48043,15.54935,15.42165,15.45958,15.92382,16.41954,16.48123,15.74337,16.04703
Q1_1.0,15.06336,10.69535,14.66359,15.60942,14.69782,14.85596,14.76798,14.73063,14.60644,14.33280,15.76414,15.57247,15.96577,15.09089
Q2_1.0,12.63021,12.00233,10.38795,11.56276,11.19193,11.34798,11.02786,10.65055,11.26126,12.49631,12.55948,12.59855,16.34621,11.23737
Q3_1.0,11.72405,13.69933,11.08863,11.83131,11.15764,11.38735,11.56361,11.26087,11.55963,12.91143,12.63491,12.62857,16.31679,11.48620
Q4_1.0,12.75714,15.11559,13.03800,14.69028,13.14957,12.57300,13.05114,13.59897,13.35252,14.44353,15.38778,15.41514,16.20778,13.84600
