,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.98923,0.99866,0.97843,0.97709,0.97707,0.97313,0.96772,0.96899,0.96630,0.95425,0.92311,0.91777,0.99863,0.97298
Q1_Q3_0.25,0.98519,0.98384,0.97175,0.96766,0.96502,0.97170,0.96775,0.96506,0.96359,0.95158,0.92188,0.92050,1.00000,0.96636
Q1_Q4_0.25,0.97851,0.99051,0.96229,0.96226,0.96484,0.96901,0.96230,0.95147,0.96100,0.94328,0.91106,0.90577,0.99733,0.95280
Q2_Q3_0.25,0.98787,0.99192,0.97033,0.97310,0.97984,0.97037,0.97449,0.97577,0.97578,0.96094,0.93664,0.94349,0.99866,0.97572
Q2_Q4_0.25,0.98783,0.99060,0.97841,0.97156,0.97437,0.96629,0.97157,0.98250,0.97166,0.96494,0.92967,0.92977,0.99866,0.97842
Q3_Q4_0.25,0.99053,0.99464,0.97978,0.97982,0.97172,0.96353,0.97030,0.97843,0.97035,0.95831,0.92311,0.92037,0.99732,0.98125
Q1_0.25,0.98121,0.98381,0.95954,0.96626,0.97163,0.97431,0.97167,0.96222,0.97029,0.95556,0.93810,0.93133,0.99866,0.96631
Q2_0.25,0.98247,0.99194,0.97037,0.98249,0.97705,0.97168,0.96902,0.96635,0.97167,0.96496,0.94476,0.93257,1.00000,0.97977
Q3_0.25,0.98379,0.98249,0.97973,0.97168,0.97841,0.97840,0.97838,0.97300,0.97301,0.95825,0.93248,0.94608,0.99733,0.98515
Q4_0.25,0.99055,0.99062,0.98390,0.97041,0.97176,0.97716,0.96771,0.97988,0.97172,0.95146,0.93537,0.93669,0.99867,0.98656
Q1_Q2_0.5,0.98388,0.99599,0.93797,0.96226,0.94745,0.94753,0.96629,0.93658,0.94882,0.95833,0.90839,0.92053,1.00000,0.93517
Q1_Q3_0.5,0.98918,0.99060,0.95957,0.96353,0.95942,0.95677,0.95946,0.96081,0.95947,0.94085,0.91248,0.90843,1.00000,0.96356
Q1_Q4_0.5,0.99465,0.99465,0.93651,0.96497,0.95276,0.94613,0.93649,0.95269,0.94042,0.94468,0.85148,0.88254,0.99867,0.93801
Q2_Q3_0.5,0.99867,0.99863,0.97170,0.97034,0.96372,0.96366,0.98121,0.97440,0.96232,0.96770,0.93406,0.91255,0.99867,0.97572
Q2_Q4_0.5,0.99465,0.99599,0.95683,0.96634,0.95289,0.95267,0.96363,0.95554,0.95549,0.94759,0.89622,0.87886,0.99866,0.95963
Q3_Q4_0.5,0.99189,0.98789,0.95142,0.96495,0.95823,0.96498,0.95959,0.95957,0.96223,0.95013,0.87199,0.87591,1.00000,0.95411
Q1_0.5,0.98254,0.99594,0.97035,0.97304,0.97040,0.97164,0.97032,0.96629,0.97036,0.94473,0.91110,0.92741,0.99599,0.96770
Q2_0.5,0.98659,0.98789,0.96765,0.97841,0.97292,0.97560,0.97580,0.97169,0.97031,0.95817,0.92581,0.94207,0.99863,0.97843
Q3_0.5,0.98924,0.97305,0.97569,0.97304,0.97579,0.97567,0.96903,0.96082,0.96900,0.95547,0.92446,0.92167,0.99866,0.97028
Q4_0.5,0.97848,0.97982,0.96366,0.97453,0.96502,0.95679,0.96495,0.96769,0.96365,0.95152,0.88783,0.89056,0.99726,0.96497
Q1_Q2_0.75,0.98118,1.00000,0.90147,0.93534,0.91230,0.91779,0.92873,0.90967,0.92335,0.95164,0.88682,0.90181,0.99863,0.90976
Q1_Q3_0.75,0.99193,1.00000,0.89473,0.95570,0.93130,0.92193,0.92175,0.92322,0.93142,0.95843,0.87047,0.88923,0.99732,0.93277
Q1_Q4_0.75,0.98911,0.99324,0.90972,0.93538,0.90285,0.89487,0.91932,0.91789,0.90703,0.91508,0.80675,0.79561,0.99866,0.92460
Q2_Q3_0.75,0.99729,0.99191,0.97570,0.96372,0.94756,0.95833,0.96504,0.96355,0.95018,0.98923,0.90156,0.91390,1.00000,0.97305
Q2_Q4_0.75,0.98927,0.99598,0.94324,0.96508,0.93657,0.94735,0.93927,0.94873,0.93518,0.94886,0.85969,0.87405,0.99863,0.94474
Q3_Q4_0.75,0.99596,0.98794,0.92434,0.94886,0.91790,0.94341,0.93407,0.92988,0.92203,0.93678,0.82206,0.80824,1.00000,0.92861
Q1_0.75,0.97450,0.99327,0.93141,0.94617,0.94883,0.94202,0.94605,0.92995,0.94196,0.94349,0.90565,0.91253,0.99863,0.93408
