,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q4_0.75,0.97969,0.97030,0.86620,0.90885,0.89168,0.87684,0.90085,0.87810,0.89869,0.85240,0.80474,0.81646,0.96225,0.88866
Q2_Q3_0.75,0.98254,0.93763,0.94869,0.93921,0.92182,0.91659,0.91495,0.91618,0.91748,0.93282,0.88269,0.88189,0.97168,0.94742
Q2_Q4_0.75,0.96906,0.94862,0.93182,0.93923,0.93907,0.90122,0.93256,0.94013,0.91882,0.89236,0.86671,0.84603,0.96200,0.93482
Q3_Q4_0.75,0.98250,0.93672,0.90792,0.88827,0.89330,0.88717,0.86822,0.89748,0.87555,0.85213,0.82599,0.80301,0.94702,0.91743
Q1_0.75,0.95560,0.97439,0.89882,0.94068,0.93798,0.91364,0.92858,0.91643,0.94205,0.87297,0.89203,0.89184,0.97851,0.89329
Q2_0.75,0.97032,0.96224,0.95947,0.94479,0.93255,0.92983,0.94600,0.94605,0.93522,0.92443,0.91936,0.91510,0.98109,0.95954
Q3_0.75,0.97029,0.93248,0.95682,0.92716,0.94197,0.93784,0.92567,0.92721,0.93368,0.91368,0.90301,0.89761,0.99321,0.94346
Q4_0.75,0.97026,0.95415,0.93481,0.93377,0.92813,0.90194,0.93090,0.93749,0.92650,0.87728,0.85856,0.86698,0.97160,0.92926
Q1_Q2_1.0,0.96348,0.98114,0.66570,0.74317,0.70384,0.48483,0.75413,0.69190,0.70937,0.86710,0.66924,0.73153,0.97446,0.74895
Q1_Q3_1.0,0.96888,0.96235,0.88525,0.84309,0.87146,0.85114,0.87041,0.85685,0.84801,0.88812,0.78818,0.78884,0.97433,0.90950
Q1_Q4_1.0,0.96198,0.93256,0.74883,0.77082,0.77043,0.45535,0.72948,0.78564,0.75620,0.77703,0.66412,0.69137,0.96075,0.78874
Q2_Q3_1.0,0.97980,0.92683,0.94068,0.91065,0.92723,0.91213,0.89316,0.90834,0.90711,0.94337,0.86946,0.86476,0.96481,0.95146
Q2_Q4_1.0,0.97429,0.95426,0.87248,0.87544,0.89156,0.87291,0.87091,0.87353,0.86851,0.85978,0.78492,0.78632,0.95243,0.89082
Q3_Q4_1.0,0.98385,0.92702,0.81003,0.79882,0.79709,0.79616,0.79022,0.81643,0.78614,0.81951,0.69865,0.70483,0.95520,0.84996
Q1_1.0,0.95398,0.97568,0.87973,0.90011,0.89216,0.57699,0.90513,0.87433,0.89471,0.87918,0.86497,0.85653,0.97567,0.88205
Q2_1.0,0.97968,0.96621,0.94869,0.93114,0.92563,0.92032,0.94182,0.93779,0.92706,0.94611,0.91516,0.90842,0.97158,0.94727
Q3_1.0,0.97567,0.96221,0.94879,0.91071,0.94734,0.92451,0.92715,0.92855,0.92311,0.91106,0.88792,0.90146,0.97700,0.94741
Q4_1.0,0.96756,0.92576,0.87647,0.86497,0.88123,0.83743,0.89801,0.88682,0.87950,0.88361,0.79091,0.78638,0.96606,0.89637
