,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.85100,0.87461,0.85667,0.86082,0.85018,0.83955,0.85414,0.85275,0.84608,0.83134,0.84752,0.84846,0.84079,0.84611
Q1_Q3_0.25,0.87035,0.85282,0.85438,0.85565,0.85170,0.85965,0.86652,0.85588,0.84649,0.84109,0.83951,0.84752,0.83669,0.85719
Q1_Q4_0.25,0.84375,0.85034,0.85024,0.86065,0.83436,0.81794,0.83957,0.84762,0.83951,0.81660,0.82261,0.83637,0.80752,0.85570
Q2_Q3_0.25,0.87444,0.87165,0.86495,0.87479,0.87848,0.87065,0.86642,0.87589,0.87447,0.85158,0.85962,0.86902,0.83297,0.86763
Q2_Q4_0.25,0.86308,0.86690,0.88407,0.89067,0.87565,0.86779,0.87850,0.87075,0.86773,0.85828,0.85538,0.85698,0.80631,0.88543
Q3_Q4_0.25,0.87065,0.85167,0.85958,0.87997,0.85573,0.85168,0.87733,0.87046,0.85717,0.83778,0.83517,0.84192,0.84360,0.86474
Q1_0.25,0.83372,0.87994,0.84076,0.85957,0.86100,0.85975,0.85967,0.84902,0.85961,0.84767,0.84468,0.84051,0.84528,0.84320
Q2_0.25,0.87473,0.88370,0.87175,0.87462,0.86799,0.86513,0.87601,0.87604,0.87067,0.84919,0.85171,0.84498,0.85817,0.86276
Q3_0.25,0.87039,0.84476,0.85948,0.85960,0.87051,0.87726,0.86635,0.85692,0.86367,0.85289,0.85152,0.85555,0.82229,0.85703
Q4_0.25,0.88514,0.88105,0.88257,0.88536,0.86233,0.86255,0.87591,0.87717,0.87182,0.85980,0.85383,0.86339,0.83123,0.88925
Q1_Q2_0.5,0.85432,0.90845,0.83172,0.86054,0.82150,0.80678,0.83371,0.83100,0.82824,0.82147,0.84200,0.82983,0.77908,0.82089
Q1_Q3_0.5,0.85276,0.86374,0.86615,0.85239,0.84838,0.84399,0.85161,0.87973,0.84038,0.83143,0.83914,0.84613,0.77691,0.87314
Q1_Q4_0.5,0.80619,0.84170,0.84167,0.86306,0.85897,0.84037,0.84974,0.84034,0.84930,0.82058,0.80450,0.80572,0.81971,0.84890
Q2_Q3_0.5,0.85037,0.85720,0.86390,0.87663,0.85159,0.84180,0.86781,0.86497,0.86916,0.83678,0.86231,0.85013,0.82910,0.86660
Q2_Q4_0.5,0.87565,0.84286,0.86034,0.87974,0.84360,0.84454,0.85915,0.85802,0.84711,0.84315,0.82836,0.81963,0.83294,0.86603
Q3_Q4_0.5,0.87974,0.81263,0.86620,0.85431,0.83923,0.83286,0.85821,0.86390,0.83668,0.80808,0.80965,0.79716,0.87079,0.86100
Q1_0.5,0.84577,0.89199,0.84616,0.85963,0.84862,0.84454,0.85967,0.84915,0.85151,0.83111,0.82856,0.85287,0.80751,0.85035
Q2_0.5,0.83035,0.88101,0.84743,0.86502,0.87182,0.86208,0.86621,0.85832,0.87047,0.84209,0.84183,0.84431,0.84330,0.84067
Q3_0.5,0.88392,0.81774,0.85836,0.86351,0.84987,0.85299,0.86089,0.84452,0.85134,0.83649,0.83436,0.83456,0.84218,0.86666
Q4_0.5,0.86613,0.80521,0.83322,0.88074,0.87414,0.84975,0.86200,0.85218,0.86461,0.82932,0.82269,0.81886,0.85179,0.84642
Q1_Q2_0.75,0.80116,0.88098,0.84175,0.83089,0.81591,0.78213,0.82004,0.83676,0.82601,0.82566,0.82424,0.82099,0.90062,0.84203
Q1_Q3_0.75,0.81205,0.83814,0.82058,0.83356,0.82074,0.80057,0.83756,0.82975,0.79892,0.82681,0.80327,0.79803,0.79372,0.81540
Q1_Q4_0.75,0.82644,0.84304,0.82974,0.85512,0.83227,0.76226,0.83343,0.83425,0.82856,0.79107,0.77886,0.76649,0.80407,0.84232
