,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.38178118461278754,0.006320739387940406,0.3631369519708637,0.03198202852956985
0.2,0.3740464502783025,0.017756542241336156,0.330920282924455,0.026322395631924112
0.3,0.341578625245325,0.016153435731324824,0.28545092096428987,0.04947957427518336
0.4,0.290141082213465,0.04227760551384038,0.2560630026105407,0.025577854752641925
0.5,0.23979441561139034,0.023472911823100007,0.2280795895657471,0.031920452007475855
0.6,0.2276418986161559,0.04341134305795447,0.20240763591356878,0.02959173852117484
0.7,0.1930604473674237,0.019968442502178725,0.17017856112477442,0.020859158142762197
0.8,0.1720020701738357,0.046395289463598055,0.14032971555050058,0.035380294035007975
0.9,0.09591887902891638,0.01590132817668297,0.09468715114803841,0.011435365972751115
