,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.6863054507170604,0.0013995824039863792,0.6909950458186278,0.006391152360216419
Q1_Q3_0.25,0.6962399444383542,0.002359748551060934,0.7052201798455171,0.010580680053452291
Q1_Q4_0.25,0.7141647205075264,0.0024476081953667336,0.7220488654978824,0.004897233227208535
Q2_Q3_0.25,0.6891041748028457,0.0014096499848943933,0.6953122539695018,0.0061584543490923824
Q2_Q4_0.25,0.7040318040519413,0.0025112850294094803,0.7107453997560971,0.007799214550882904
Q3_Q4_0.25,0.7149735611258248,0.0015356533651445044,0.72235108137085,0.006586646149195996
Q1_0.25,0.6833194907569508,0.0022810139530114503,0.6870049376130847,0.00702348955281859
Q2_0.25,0.6760477270670893,0.0019978605935708675,0.681207311354004,0.011199267880167752
Q3_0.25,0.6842553095676168,0.0014678065848394693,0.6891931381392944,0.004702695697091297
Q4_0.25,0.6962995825219273,0.003406191528142243,0.7012466297193168,0.007076859609481626
Q1_Q2_0.5,0.723632838180597,0.003646271512128643,0.735732424710204,0.01839739695558268
Q1_Q3_0.5,0.742010571957254,0.0016270649067859648,0.7489004866382515,0.003489833932854888
Q1_Q4_0.5,0.8106771082087498,0.006446200179184333,0.8238215511283855,0.006769914937333759
Q2_Q3_0.5,0.7237681424602604,0.003314713110944857,0.7365352640938999,0.008753078016534795
Q2_Q4_0.5,0.7724349090587291,0.005046379951791601,0.7886808394347746,0.006769699255678088
Q3_Q4_0.5,0.7877292828725878,0.008968400893130576,0.8095634404392003,0.015687882436556038
Q1_0.5,0.6983363005382737,0.0023835181896624045,0.7036175490348409,0.008968369627208329
Q2_0.5,0.6819105701561538,0.0019101182138884646,0.6855441760780989,0.00576718568657911
Q3_0.5,0.6986121047694478,0.002310563314572301,0.704783201219616,0.00728083680745912
Q4_0.5,0.7446768735320809,0.0062848226749502595,0.7557381549440939,0.01579002585648344
Q1_Q2_0.75,0.7823141585517612,0.00572905064616281,0.7993375544294192,0.006818859990338583
Q1_Q3_0.75,0.7989088841995752,0.003993920896525641,0.823330714043238,0.009288516011627983
Q1_Q4_0.75,0.9626733993471387,0.03236487395695814,0.9952244465339625,0.03752013960540335
Q2_Q3_0.75,0.7920816089876515,0.0028048486317998975,0.8126583643552717,0.012935800245140381
Q2_Q4_0.75,0.8698070055534736,0.006348989451756321,0.8938283241494622,0.018170732487279163
Q3_Q4_0.75,0.8975656712010014,0.0016792535540783352,0.9415883232004276,0.013353877415230291
Q1_0.75,0.7237033898147398,0.00142551171971546,0.7311494273622493,0.005757714039809017
Q2_0.75,0.6945601785905806,0.0016009523858001842,0.7019137916988923,0.0042231810078157805
Q3_0.75,0.7293410881848305,0.0026880629280423883,0.7359889616154924,0.01229771966059312
Q4_0.75,0.8328369753994312,0.007154618408097021,0.8442718092621677,0.010085805667041666
Q1_Q2_1.0,0.9370733931017418,0.019561579697729873,0.9795449643456463,0.03656395212798566
Q1_Q3_1.0,0.8650185935525034,0.010661427553540418,0.8829610277074382,0.014679106415415241
Q1_Q4_1.0,1.118116020661769,0.003843818740835154,1.1340733824250289,0.018780186341663382
Q2_Q3_1.0,0.8641848123683065,0.013196984081047872,0.9179808456985128,0.04399917116110632
Q2_Q4_1.0,1.035797117244972,0.007962883319831101,1.0763162555789823,0.013598303885631496
Q3_Q4_1.0,1.1033638080999084,0.007757191404254782,1.1060696660657452,0.0037960338559131024
Q1_1.0,0.7747726598034028,0.002136038723617132,0.7856515971942037,0.005800066905918974
Q2_1.0,0.7354453913091287,0.00415440607713706,0.7491628572076398,0.016408270602773067
Q3_1.0,0.7766950461213689,0.010652109343513098,0.7835553837021403,0.007724562441886534
Q4_1.0,0.9712201798613341,0.004568605454336512,0.9875955354818602,0.01338988160820942
