,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
concrete_compression,0.41306528996518155,0.6101011751875965,0.43953921547158414,0.4289222227395252,0.438754006756226,0.43659915468003485,0.44620141077681924,0.43544215635070066,0.43052565434586604,0.4371348583341848,0.5041248656780839,0.3646749334930504,0.3915052637574978,-0.004896801007575257
wine_quality_white,0.23125888238315112,0.26264881772269105,0.2569087817961057,0.24902032538074242,0.25263598487992517,0.2581918956924726,0.2686612022445301,,0.24223625706626292,0.2660577035998579,0.24292501576019943,0.17572472151658208,0.11012647129568849,-0.0009451078314182126
wine_quality_red,0.31153613522040347,0.3422206477079065,0.3480845977000386,0.34353554796753466,0.3466787400587981,0.3445580216845105,0.3512144771824632,0.3429416107600669,0.3420260976318342,0.3487863032195615,0.3006856182656666,0.3200803058892455,0.314447812111099,-0.005710392331010628
california,0.5646898702140224,0.6008382941448545,0.5945961719055008,0.6032265199086503,0.6017303971796231,0.6024737095334587,0.6025798728668509,0.6025127530778758,0.592213314270406,0.6013583456137793,0.5942690294330021,-2.075234641602285,-1.461689315276958,-0.0004622238147562463
yacht_hydrodynamics,0.6387560649829365,0.6372665643167289,0.6351577686896324,0.6336610283276717,0.6348351420527981,0.6371640838682089,0.6367020438573899,0.6370191120823306,0.6360958206239781,0.6359417479375133,0.47669033939239736,0.26227559823533103,0.3547173444152641,-0.010183957028341028
