,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.80953,0.73697,0.74689,0.73511,0.73665,0.73659,0.74089,0.74820,0.73608,0.75191,0.78763,0.78442,16548.40355,0.76106
Q1_Q3_0.25,0.79848,0.75588,0.74265,0.73768,0.73725,0.73292,0.74066,0.74303,0.73333,0.75425,0.78448,0.77898,16245.74486,0.75619
Q1_Q4_0.25,0.81642,0.77256,0.77527,0.75457,0.73408,0.75110,0.75532,0.77244,0.74531,0.78270,0.79965,0.79724,15138.50783,0.78343
Q2_Q3_0.25,0.76953,0.75254,0.72934,0.73366,0.73145,0.73284,0.73519,0.73644,0.73121,0.74435,0.77516,0.77835,16101.29171,0.74617
Q2_Q4_0.25,0.79029,0.77748,0.74754,0.74269,0.73483,0.73242,0.73965,0.75466,0.73133,0.76065,0.78798,0.78482,16422.58149,0.76734
Q3_Q4_0.25,0.76887,0.77688,0.75109,0.73776,0.73211,0.73240,0.74013,0.75016,0.73246,0.76010,0.79249,0.77555,15229.97585,0.77047
Q1_0.25,0.78318,0.73189,0.74439,0.73643,0.73594,0.73321,0.73854,0.74300,0.73419,0.74956,0.77998,0.77847,15742.35896,0.75091
Q2_0.25,0.76730,0.73917,0.72863,0.72955,0.72992,0.72902,0.73091,0.73140,0.72895,0.74084,0.76836,0.77645,16974.55217,0.73809
Q3_0.25,0.75079,0.75277,0.72809,0.73149,0.72819,0.72853,0.73153,0.73305,0.72999,0.73976,0.77222,0.76582,16874.29158,0.73931
Q4_0.25,0.75734,0.76019,0.74752,0.73537,0.73226,0.73251,0.73721,0.74344,0.73168,0.76373,0.77636,0.77642,16701.25563,0.75719
Q1_Q2_0.5,0.83067,0.73551,0.76554,0.77066,0.75688,0.75234,0.75792,0.76942,0.74847,0.76813,0.80560,0.80675,15281.84079,0.78796
Q1_Q3_0.5,0.83783,0.76115,0.77212,0.77002,0.75696,0.75371,0.76190,0.77392,0.75183,0.77392,0.80409,0.79805,15833.78204,0.78525
Q1_Q4_0.5,0.85031,0.80018,0.80818,0.79674,0.76997,0.78538,0.78125,0.80542,0.77001,0.80838,0.81859,0.81853,15920.74180,0.82608
Q2_Q3_0.5,0.79087,0.76250,0.73400,0.74624,0.73699,0.73622,0.74342,0.74650,0.73365,0.74943,0.79973,0.79307,15127.03496,0.76524
Q2_Q4_0.5,0.81831,0.80626,0.76692,0.76130,0.74650,0.74646,0.75439,0.76599,0.74286,0.77673,0.79672,0.79916,14231.44251,0.79972
Q3_Q4_0.5,0.78482,0.78868,0.77236,0.76728,0.74394,0.74694,0.75340,0.76639,0.74352,0.77817,0.80256,0.80394,15647.41917,0.80293
Q1_0.5,0.82562,0.73331,0.76357,0.74840,0.74798,0.74348,0.74978,0.75827,0.74286,0.76111,0.79305,0.79427,15247.55277,0.76729
Q2_0.5,0.77166,0.74213,0.73133,0.73429,0.73256,0.73255,0.73556,0.73696,0.73238,0.74238,0.77870,0.77446,17003.31485,0.75026
Q3_0.5,0.75802,0.75831,0.73365,0.73441,0.72831,0.73026,0.73511,0.73477,0.72987,0.74444,0.77742,0.77771,15355.02916,0.74673
Q4_0.5,0.77146,0.77176,0.77056,0.75383,0.73715,0.73964,0.74741,0.76421,0.73898,0.77556,0.78963,0.79163,15734.73562,0.78809
