,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.72924,0.69621,0.70307,0.69174,0.69428,0.69102,0.69556,0.70236,0.68967,0.71583,0.75551,0.74955,0.79233,0.71692
Q1_Q3_0.25,0.72352,0.70657,0.70014,0.69335,0.69516,0.69219,0.69747,0.70268,0.69223,0.71975,0.74842,0.74547,0.79035,0.71543
Q1_Q4_0.25,0.73843,0.72319,0.73225,0.70689,0.70524,0.70352,0.71561,0.72570,0.69927,0.75044,0.76648,0.76653,0.79439,0.74137
Q2_Q3_0.25,0.70751,0.70907,0.68406,0.69037,0.68949,0.68870,0.69080,0.69377,0.68952,0.70991,0.73777,0.73975,0.79302,0.70128
Q2_Q4_0.25,0.72058,0.73009,0.70144,0.69826,0.69497,0.69189,0.69654,0.70856,0.69202,0.72563,0.75080,0.74891,0.79129,0.72478
Q3_Q4_0.25,0.71071,0.72541,0.70026,0.69537,0.69409,0.69163,0.69684,0.70200,0.69143,0.72222,0.75280,0.74763,0.79319,0.72281
Q1_0.25,0.70850,0.68494,0.70534,0.69317,0.69583,0.68862,0.69819,0.70331,0.69065,0.71596,0.74414,0.74355,0.79231,0.71005
Q2_0.25,0.70411,0.69759,0.68426,0.68310,0.68662,0.68397,0.68535,0.68625,0.68433,0.70535,0.73679,0.73955,0.79005,0.69542
Q3_0.25,0.69437,0.70407,0.68287,0.68634,0.68506,0.68532,0.68588,0.68677,0.68567,0.70601,0.73493,0.72883,0.79123,0.69613
Q4_0.25,0.69812,0.71571,0.70103,0.68988,0.69242,0.68961,0.69513,0.70011,0.68943,0.72875,0.74380,0.74301,0.79250,0.71343
Q1_Q2_0.5,0.75646,0.69866,0.72976,0.72855,0.71470,0.71084,0.71735,0.73403,0.70995,0.73297,0.78148,0.77971,0.78519,0.75011
Q1_Q3_0.5,0.75570,0.70949,0.73175,0.72277,0.71841,0.71470,0.72650,0.73208,0.71363,0.74385,0.77724,0.77294,0.79008,0.74614
Q1_Q4_0.5,0.77234,0.74906,0.77521,0.75727,0.74580,0.75056,0.75211,0.76917,0.73802,0.78069,0.79366,0.79603,0.79386,0.78464
Q2_Q3_0.5,0.72250,0.71301,0.68891,0.70382,0.69836,0.69974,0.70040,0.70034,0.70013,0.71517,0.76190,0.75484,0.78941,0.71951
Q2_Q4_0.5,0.74263,0.75442,0.71700,0.72054,0.71540,0.71355,0.71426,0.72171,0.70945,0.73607,0.76473,0.76862,0.79266,0.75641
Q3_Q4_0.5,0.72680,0.74327,0.72011,0.72528,0.70997,0.71096,0.71429,0.72367,0.70634,0.74366,0.76569,0.77439,0.78341,0.75938
Q1_0.5,0.73278,0.68640,0.72445,0.70861,0.71005,0.70191,0.71364,0.72298,0.70342,0.73072,0.76982,0.76587,0.78656,0.72891
Q2_0.5,0.71175,0.70331,0.68739,0.69105,0.69076,0.68897,0.68929,0.69183,0.69053,0.70793,0.74099,0.73818,0.79010,0.70723
Q3_0.5,0.69964,0.70757,0.68431,0.69387,0.68489,0.68876,0.69077,0.68915,0.68877,0.71037,0.73971,0.73903,0.79180,0.70275
Q4_0.5,0.70868,0.72228,0.71454,0.70519,0.69969,0.69650,0.70389,0.71287,0.69565,0.73636,0.75595,0.76468,0.79074,0.73691
Q1_Q2_0.75,0.76491,0.69893,0.76403,0.79393,0.74698,0.73944,0.74471,0.77131,0.73585,0.75235,0.82383,0.80171,0.77741,0.79195
Q1_Q3_0.75,0.76848,0.71057,0.74769,0.77037,0.74183,0.74384,0.74248,0.75356,0.74234,0.76044,0.80536,0.79105,0.78437,0.76756
Q1_Q4_0.75,0.78768,0.76379,0.81802,0.82249,0.79110,0.79868,0.79542,0.81432,0.78357,0.82166,0.84154,0.84140,0.79004,0.81874
Q2_Q3_0.75,0.72504,0.71579,0.68825,0.73462,0.70020,0.72202,0.71228,0.70801,0.71553,0.71353,0.75544,0.75740,0.78233,0.72669
Q2_Q4_0.75,0.75535,0.77936,0.73837,0.76592,0.74020,0.74395,0.73714,0.74810,0.73414,0.75499,0.79512,0.79413,0.78916,0.79417
Q3_Q4_0.75,0.74073,0.75470,0.75120,0.76241,0.73694,0.73873,0.74108,0.75320,0.73540,0.76007,0.78320,0.80091,0.77175,0.78982
Q1_0.75,0.74168,0.68293,0.74514,0.74385,0.72797,0.71688,0.72992,0.74341,0.71890,0.74332,0.78701,0.78252,0.78061,0.75135
Q2_0.75,0.71783,0.70069,0.68967,0.69967,0.69297,0.69283,0.69488,0.69612,0.69233,0.71098,0.75463,0.74536,0.78949,0.71106
Q3_0.75,0.70368,0.70698,0.68515,0.70243,0.68809,0.69274,0.69574,0.69426,0.69058,0.71345,0.74411,0.73926,0.78526,0.70920
Q4_0.75,0.71633,0.73026,0.73401,0.73575,0.72294,0.71806,0.72114,0.73037,0.71659,0.74334,0.77366,0.77448,0.78220,0.76502
Q1_Q2_1.0,0.76623,0.69555,0.79862,0.84605,0.81728,0.83392,0.80585,0.80264,0.82941,0.78182,0.86153,0.85429,0.75848,0.83870
Q1_Q3_1.0,0.77078,0.70782,0.76009,0.79771,0.76729,0.78397,0.76654,0.76914,0.78005,0.76426,0.82333,0.82106,0.77815,0.79128
Q1_Q4_1.0,0.78411,0.77410,0.86712,0.87678,0.85479,0.86617,0.86928,0.86718,0.86125,0.86430,0.87870,0.87595,0.78679,0.85356
Q2_Q3_1.0,0.72775,0.70959,0.69282,0.76204,0.70743,0.75225,0.73788,0.71713,0.75491,0.72855,0.77259,0.78162,0.77285,0.73525
Q2_Q4_1.0,0.76279,0.77917,0.74753,0.79372,0.76013,0.77508,0.76103,0.76526,0.78083,0.77124,0.80488,0.81163,0.77762,0.81541
Q3_Q4_1.0,0.74424,0.74207,0.79441,0.82378,0.81094,0.80894,0.76698,0.78780,0.80814,0.81049,0.83635,0.83771,0.75502,0.82098
Q1_1.0,0.74007,0.67684,0.75679,0.79578,0.74393,0.74994,0.74969,0.75692,0.74655,0.75555,0.81187,0.79263,0.76714,0.77136
Q2_1.0,0.72274,0.69362,0.69066,0.71260,0.69907,0.70095,0.69962,0.69905,0.70286,0.71136,0.75736,0.75212,0.78531,0.72180
Q3_1.0,0.70972,0.70137,0.68597,0.71279,0.68872,0.70167,0.70218,0.69514,0.69765,0.71304,0.74362,0.75061,0.78535,0.71540
Q4_1.0,0.72431,0.71656,0.74388,0.77524,0.73608,0.73446,0.72985,0.73820,0.73213,0.75456,0.78703,0.78911,0.77383,0.78749
