,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.93407,0.95027,0.96097,0.96641,0.95901,0.95964,0.96455,0.95853,0.98338,0.95889,0.89243,0.88613,0.55388,0.94192
0.2,0.88087,0.91164,0.91764,0.91628,0.91601,0.91425,0.92983,0.91351,0.94801,0.91602,0.79184,0.84218,0.53153,0.90221
0.3,0.80635,0.84626,0.85627,0.84812,0.84041,0.83336,0.87149,0.86001,0.89300,0.85605,0.72553,0.73757,0.57459,0.83322
0.4,0.75331,0.83953,0.82899,0.81839,0.80975,0.81479,0.84297,0.84152,0.85462,0.83683,0.64849,0.65024,0.65172,0.80342
0.5,0.73080,0.82677,0.74900,0.79132,0.76961,0.75664,0.80478,0.77653,0.79999,0.79238,0.66713,0.66365,0.68168,0.74154
0.6,0.68407,0.70678,0.70598,0.70302,0.69654,0.69265,0.71964,0.70764,0.73455,0.70584,0.60959,0.64907,0.47235,0.69288
0.7,0.66048,0.71382,0.69086,0.70963,0.68126,0.68887,0.71007,0.68905,0.70456,0.69346,0.63253,0.62288,0.60940,0.66415
0.8,0.56472,0.51081,0.54795,0.56792,0.51257,0.49948,0.53586,0.55105,0.52566,0.49640,0.46147,0.47295,0.47594,0.53192
0.9,0.53857,0.54802,0.52227,0.55612,0.53329,0.54065,0.49107,0.51802,0.51039,0.50398,0.50201,0.46940,0.51600,0.48794
