,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,9.452124170850828,0.1761485118772324,9.545453053455137,0.8928678575608725
Q1_Q3_0.25,8.966224116569347,0.1554160594334201,9.025551790618826,0.8377904385232924
Q1_Q4_0.25,11.353339836214756,0.3335188210778986,11.263599535101926,1.3926104517628233
Q2_Q3_0.25,8.991981305308867,0.16834516508967146,8.964593923179034,0.6988999468329044
Q2_Q4_0.25,10.74062848977918,0.28129511978543875,10.85345585450283,1.1550971427809704
Q3_Q4_0.25,10.490808470561017,0.4231723047691994,10.38575441618285,1.4990396515199955
Q1_0.25,9.209224516658074,0.1915800435606865,9.30822743018146,0.8001326560958997
Q2_0.25,9.159774942682997,0.16118315592885257,9.160447996006676,0.6916596133066716
Q3_0.25,8.748563669095791,0.15701496428511008,8.78767805415817,0.6509924405299965
Q4_0.25,10.75529804612893,0.34036525495848297,10.601129511463874,1.2247061034311904
Q1_Q2_0.5,10.640209546235749,0.29803809792697233,10.757215709521216,0.8984596007812158
Q1_Q3_0.5,9.249364636968561,0.46690360392753816,9.291456323235243,0.6246212744380915
Q1_Q4_0.5,12.509879988971921,0.28377551125776573,12.429952158658738,1.2239918218256434
Q2_Q3_0.5,8.788995485073075,0.21396084234703208,8.772171385848667,0.8159429020021027
Q2_Q4_0.5,12.745303275186203,0.26636726937739036,12.69313178003215,1.160081670676846
Q3_Q4_0.5,12.066650462608273,0.3718939708776117,11.941974854762183,1.2809220533556072
Q1_0.5,9.572393400416209,0.18712987151137217,9.660212692019268,0.8961778117826241
Q2_0.5,9.387291850285377,0.19584944778594138,9.394747083897451,0.8302504742784168
Q3_0.5,8.449310609097447,0.18333371437031748,8.475343474757135,0.7582170999469765
Q4_0.5,12.514893624089916,0.1771639478924512,12.387822049058443,0.8679928379175342
Q1_Q2_0.75,11.563185376557332,0.5105837240687161,12.079387126505008,1.202404436646577
Q1_Q3_0.75,11.266988310734366,0.5912844479266918,13.602864667215892,3.5660383005739096
Q1_Q4_0.75,14.342957316846173,0.415706222440911,14.210555882978776,0.8158277624983187
Q2_Q3_0.75,8.57968539668125,0.10492030821979148,8.694368857132535,0.6147745459323379
Q2_Q4_0.75,14.038744216751326,0.24066012516574173,13.831197555657331,0.9446674548106951
Q3_Q4_0.75,14.096087400285317,0.3902016838918314,13.993907487137534,1.1237058076408757
Q1_0.75,9.548586054501323,0.20473394531233338,9.64435299197278,0.9619687758847961
Q2_0.75,9.666289637041142,0.14505628299235332,9.684051812664231,0.6543966331588145
Q3_0.75,7.8714017651622346,0.14190958855666552,7.967101417096602,0.6580651722071976
Q4_0.75,14.19410052889096,0.3975255832739978,14.056644991385458,1.5260948726766188
Q1_Q2_1.0,11.184806983591335,0.18341682975450083,11.266276852423209,0.8757219645882462
Q1_Q3_1.0,9.80915942926706,0.6282310696053833,9.864450064234816,1.6019903389346797
Q1_Q4_1.0,15.223817958372218,0.32877644998391053,14.992406714594534,1.551936990974837
Q2_Q3_1.0,8.307405170294548,0.1594277944679757,8.391123901802429,0.6083476112942635
Q2_Q4_1.0,15.13669494044124,0.3145629547087389,14.845758120322397,1.3735647899108707
Q3_Q4_1.0,15.415374471522947,0.3084968697821247,15.146199393633163,1.4296742351108467
Q1_1.0,9.360713759735125,0.20755680973345622,9.358840927232276,0.9218943350324449
Q2_1.0,9.922552075416936,0.18283501439634875,9.940273817074797,0.7747868983666772
Q3_1.0,7.25200927103793,0.10609701178710085,7.32905873845678,0.5454056920487231
Q4_1.0,15.121052863603584,0.3101713852407231,14.892771958817889,1.330725144974472
