,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.23904844,0.004712853,0.14617115,0.0045874487,0.23944366,0.027386863,0.14824772,0.025616167
Q1_Q3_0.25,0.23051718,0.007940425,0.14565793,0.0071307267,0.22497022,0.033833757,0.14283916,0.029606977
Q1_Q4_0.25,0.29193848,0.006504273,0.20591012,0.007183918,0.28670296,0.018201342,0.20212205,0.019122625
Q2_Q3_0.25,0.14060025,0.0024849242,0.084281504,0.0027828992,0.14313817,0.019348945,0.08706762,0.009067875
Q2_Q4_0.25,0.22521028,0.00943875,0.14645019,0.007516254,0.22548458,0.037342597,0.14699152,0.026308497
Q3_Q4_0.25,0.239995,0.0048122704,0.1691229,0.0044744406,0.24353346,0.023124145,0.17291091,0.021317422
Q1_0.25,0.27576125,0.007618187,0.18683109,0.0076663564,0.2699835,0.018714342,0.18230495,0.018878324
Q2_0.25,0.11665267,0.013602175,0.06620713,0.0074240346,0.115114905,0.033743504,0.0657191,0.010608301
Q3_0.25,0.13946098,0.0118703265,0.09028523,0.007990422,0.13051336,0.03280188,0.08548508,0.026292492
Q4_0.25,0.31314865,0.012362865,0.24542081,0.014563818,0.30694062,0.03488278,0.23948073,0.048493575
Q1_Q2_0.5,0.29936278,0.0145277595,0.2066603,0.012770784,0.3005218,0.03207973,0.21022657,0.03213739
Q1_Q3_0.5,0.28832698,0.007640558,0.20181355,0.0050701066,0.285999,0.021897154,0.20047526,0.023373494
Q1_Q4_0.5,0.34056038,0.008554492,0.26784718,0.009524245,0.33602756,0.019879933,0.26483113,0.022005348
Q2_Q3_0.5,0.1649528,0.008003196,0.10500868,0.008947248,0.16353068,0.027475284,0.105607346,0.020774797
Q2_Q4_0.5,0.2437273,0.008228118,0.15881857,0.007413007,0.24706502,0.027170721,0.16036482,0.02015796
Q3_Q4_0.5,0.31112084,0.006072114,0.23814301,0.0048715947,0.3102581,0.013739094,0.23696792,0.013527549
Q1_0.5,0.34362346,0.0061602397,0.26060146,0.006851061,0.34059054,0.0130192,0.25791103,0.017408252
Q2_0.5,0.11359785,0.0069827344,0.066413626,0.005858222,0.10901916,0.025019107,0.06477966,0.011101405
Q3_0.5,0.19088419,0.00747469,0.13023922,0.005783171,0.1858546,0.018918587,0.1268467,0.01771157
Q4_0.5,0.34863123,0.007925473,0.27237278,0.008335358,0.3516157,0.013807515,0.27761754,0.020303093
Q1_Q2_0.75,0.3850902,0.011874041,0.30065352,0.010152949,0.38759947,0.014594312,0.30036765,0.014075253
Q1_Q3_0.75,0.37307844,0.010849722,0.27990967,0.008020184,0.3986275,0.05811778,0.28777775,0.029053766
Q1_Q4_0.75,0.36844167,0.008141601,0.29740936,0.0048799175,0.36781782,0.017727787,0.29867035,0.01724565
Q2_Q3_0.75,0.1852283,0.00897756,0.11183562,0.0052090813,0.18495807,0.024569675,0.1112412,0.012121606
Q2_Q4_0.75,0.3304327,0.01042069,0.23166983,0.0066372817,0.32581237,0.02255946,0.22602022,0.016201532
Q3_Q4_0.75,0.41200215,0.007859162,0.33346334,0.0069523887,0.40715536,0.012302019,0.32777673,0.016451485
Q1_0.75,0.4030097,0.0042523504,0.32095116,0.004516757,0.40286812,0.019350993,0.32013285,0.018693777
Q2_0.75,0.16738255,0.014441901,0.07764175,0.010826994,0.15980248,0.031289935,0.073213935,0.008869593
Q3_0.75,0.21092954,0.0055204006,0.14190546,0.0053221085,0.20492649,0.02500681,0.13934252,0.017957786
Q4_0.75,0.37814447,0.0075447196,0.30185604,0.00909773,0.3807261,0.037356477,0.30630678,0.0439191
Q1_Q2_1.0,0.5568334,0.014811443,0.47577468,0.010634643,0.5712992,0.057377324,0.47754756,0.023763554
Q1_Q3_1.0,0.48089474,0.009317518,0.4043622,0.008998594,0.4782722,0.014061085,0.4015892,0.009332783
Q1_Q4_1.0,0.38365525,0.002589386,0.32950085,0.0029707167,0.38292435,0.0047211642,0.3294459,0.0037854107
Q2_Q3_1.0,0.22733155,0.008985924,0.15501258,0.010302163,0.22640714,0.02333819,0.15500244,0.010164574
Q2_Q4_1.0,0.41957203,0.014775985,0.31434876,0.009545073,0.427136,0.021633344,0.3158303,0.013881338
Q3_Q4_1.0,0.65260684,0.021685628,0.5492046,0.008018776,0.65670615,0.06700759,0.55015576,0.029467339
Q1_1.0,0.4851409,0.0078800665,0.40788785,0.006566453,0.48839274,0.008344202,0.4102684,0.010161949
Q2_1.0,0.21203968,0.07077871,0.09820973,0.04268242,0.21184435,0.059766456,0.09642337,0.034733072
Q3_1.0,0.28557056,0.008824808,0.19286868,0.008523075,0.27951986,0.03174082,0.19029891,0.029899139
Q4_1.0,0.45921412,0.0073471447,0.38150442,0.008252736,0.4618453,0.036487345,0.38508433,0.03458678
