,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.756624457856079,0.002200879405815329,0.7579790858980617,0.00784215155906137
Q1_Q3_0.25,0.7656806588321486,0.0035567794272963714,0.7669958325158956,0.0051305007486602515
Q1_Q4_0.25,0.7971862044472944,0.001304647059227537,0.7978412589416435,0.005226020582982901
Q2_Q3_0.25,0.7601001986980389,0.0019960340009210673,0.7615094265817278,0.00805931342717335
Q2_Q4_0.25,0.7922200071817321,0.003020802145658397,0.7922579937716139,0.008291300376514606
Q3_Q4_0.25,0.80294694412538,0.002389027239074351,0.8034190456866457,0.008153740787725211
Q1_0.25,0.7455700972224104,0.0026268989141181266,0.7469396885361772,0.009455681619590954
Q2_0.25,0.7397440253575648,0.003257922471380289,0.7405991516647872,0.010078067624281692
Q3_0.25,0.7540255956975823,0.003186405542283753,0.7555060857602214,0.005058715456548191
Q4_0.25,0.7709748092331381,0.0020387566259415482,0.7715633543859948,0.005443844812857779
Q1_Q2_0.5,0.7861621721895368,0.001971003553655206,0.7866232541890449,0.007901613995979951
Q1_Q3_0.5,0.8103316290090007,0.0025780410244756404,0.8103369214609739,0.003496760055081894
Q1_Q4_0.5,0.8982616910911867,0.010144668338234701,0.899115582096672,0.009812299434726841
Q2_Q3_0.5,0.7996341054846428,0.00373629701935308,0.8004793294590169,0.008318172707129106
Q2_Q4_0.5,0.8620025830496427,0.004583600640882038,0.8614752592939643,0.008105382682934812
Q3_Q4_0.5,0.8774292565055397,0.012265141152467351,0.8767848291765551,0.010925304271197141
Q1_0.5,0.7670174706093322,0.0019396137767131926,0.7685709357226684,0.007655586416809349
Q2_0.5,0.757490856661615,0.0027329034379732905,0.7581032232308048,0.007679823539582862
Q3_0.5,0.7822988158284264,0.004099426777403588,0.7841632064619766,0.00818308743109815
Q4_0.5,0.8236960930294803,0.003668016968622674,0.8241255483330967,0.00567048358393344
Q1_Q2_0.75,0.833776307684821,0.01692662976731984,0.8339174140926161,0.014979450571756035
Q1_Q3_0.75,0.848936494056652,0.0019747964291527663,0.8506734348956849,0.011575722874654259
Q1_Q4_0.75,1.0104466445891382,0.004117354934203128,1.0104667382646313,0.009834439774055728
Q2_Q3_0.75,0.8557215299853322,0.007323298147725771,0.8584059580682538,0.018387000223635548
Q2_Q4_0.75,0.9649636901490121,0.009932227534732576,0.9661737959305514,0.010621995013294522
Q3_Q4_0.75,0.9469579898109635,0.0020523238650608806,0.9494104877052445,0.008058087444977723
Q1_0.75,0.7925193665199916,0.0022106832383097723,0.793491930630854,0.005700971248113198
Q2_0.75,0.7866800743151506,0.0030972483451682095,0.7858858352609759,0.01213847381002015
Q3_0.75,0.8090816706390692,0.005600299563387944,0.8112878967349028,0.015125775975146505
Q4_0.75,0.8932480070531652,0.004402125117496093,0.8954699254005899,0.012057335461724333
Q1_Q2_1.0,0.9388042568640506,0.007834189936327738,0.9407664269180798,0.005605668606103186
Q1_Q3_1.0,0.8835002513840191,0.005056938005937122,0.8842607973122588,0.010478662852465967
Q1_Q4_1.0,1.1164961328770016,0.006773510543642716,1.1178654525145382,0.008738139790658064
Q2_Q3_1.0,0.9337119268278198,0.026373643556135015,0.9365676834602897,0.03259169093218233
Q2_Q4_1.0,1.059813344179993,0.010472121719240574,1.059898206077516,0.0105436829820208
Q3_Q4_1.0,1.1044375651059364,0.012050816252133443,1.1042133847784859,0.011346640083442772
Q1_1.0,0.8367018740037896,0.0018439886153639885,0.8374300565661406,0.0062492722328522056
Q2_1.0,0.8359243874802902,0.005193517821998988,0.8344383106765096,0.015157390390930215
Q3_1.0,0.8612652758009567,0.016934349322453014,0.8635234832831715,0.01828122535862592
Q4_1.0,1.0283347393601194,0.004349927368840801,1.0291035899538938,0.01311071707555809
