,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,11.030589048373155,0.5032070103913142,11.196577531279578,0.4783905756687228
Q1_Q3_0.25,11.334706700214323,0.4829680225873025,11.860533925915846,0.4398425555014201
Q1_Q4_0.25,11.589098996364509,0.4547378076010576,12.817242645159382,0.9146548616127861
Q2_Q3_0.25,11.617987001578507,0.5154020674106635,12.388142913146257,0.4943223114998698
Q2_Q4_0.25,12.231102210173253,0.49777055691225414,13.386756956343069,0.8384066004995382
Q3_Q4_0.25,12.273740479019274,0.4717175597427531,13.861617188932252,0.7088702265438072
Q1_0.25,10.642779951545553,0.4784241585644082,10.702898460515732,0.4533385261305995
Q2_0.25,10.903446012222254,0.458048233075871,11.1620276036699,0.49265451553840334
Q3_0.25,11.281473824284273,0.4834001392108426,11.86607288984569,0.38654567013590835
Q4_0.25,11.644156228262505,0.4078847662764828,12.79550162692215,0.7850581753410023
Q1_Q2_0.5,11.441104513694182,0.5001009152672697,11.843249404108398,0.3756460662746907
Q1_Q3_0.5,11.811122481886581,0.495657915925298,12.668906438469472,0.6450015100439819
Q1_Q4_0.5,12.842181866107115,0.5498615597083208,14.508646968635713,0.4263785024247797
Q2_Q3_0.5,12.40642451338585,0.4984282349357174,13.250384814308825,0.6717307403658176
Q2_Q4_0.5,13.358435175668259,0.5539669180018882,14.889208275157216,0.5871134551244781
Q3_Q4_0.5,13.93312548091499,0.4848748023997796,15.896743103561132,0.8505868375587463
Q1_0.5,10.694524497328725,0.477202911380279,10.860990434924702,0.38861946800752967
Q2_0.5,11.236192933436831,0.485788464418778,11.629759134629051,0.3039439890690136
Q3_0.5,11.578548241089782,0.46668906368042623,12.537800284950007,0.37437383089768556
Q4_0.5,12.832732760579455,0.47097773513889973,14.728310891035196,0.5643575601102084
Q1_Q2_0.75,11.709438323744898,0.5688632141872125,12.075091732494256,0.5123797454255191
Q1_Q3_0.75,12.216514549388474,0.4958208204603086,13.378520160926433,0.56614829491861
Q1_Q4_0.75,14.023078620410484,0.4795090642620877,15.66059148983661,0.6275820930204747
Q2_Q3_0.75,12.952255736892587,0.5177869334585696,13.872019400663865,0.579000207966541
Q2_Q4_0.75,14.727487855068025,0.5932695201040432,16.11226938666032,0.33791917350537953
Q3_Q4_0.75,15.721174984142346,0.5077544185067676,17.447814325555164,0.5762627595991988
Q1_0.75,10.702006064310549,0.48072753141302793,10.908544565777946,0.39185912370994064
Q2_0.75,11.607385532050953,0.48968515899458526,12.03289246543238,0.5356576920858336
Q3_0.75,12.203140797478408,0.5114846836742536,13.488484162420804,0.5240947900878508
Q4_0.75,14.14008470193004,0.38159102387436156,16.32738139990095,0.482473402764857
Q1_Q2_1.0,12.178149855095526,0.5745289956578055,12.404162354132545,0.38804511045064927
Q1_Q3_1.0,12.878579400708507,0.5526423741390016,13.941190103511715,0.6116019103791168
Q1_Q4_1.0,15.406136522322086,0.46403307704145363,16.405772982492493,0.49303858469614775
Q2_Q3_1.0,14.045164243196703,0.6546790558367828,14.321884865824334,0.6354793896508892
Q2_Q4_1.0,16.213623363251088,0.5146864615872493,16.82887648498129,0.5015574865298363
Q3_Q4_1.0,17.080805869087595,0.5995079918368623,18.74943544464486,0.5816624602485658
Q1_1.0,10.870368028790864,0.5111549208633299,11.013784743580537,0.36437580955945986
Q2_1.0,11.802582957624242,0.5113930643651005,12.34080020448295,0.4599007997797791
Q3_1.0,12.915303515117326,0.5355761746295346,14.097610438596035,0.6624902768798859
Q4_1.0,15.645398224886268,0.45401487251941697,17.57688242321108,0.48491149941720324
