,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.76005 ± 0.042,0.75771 ± 0.061,0.75961 ± 0.060,0.78573 ± 0.048,0.76291 ± 0.067,0.75552 ± 0.059,0.77535 ± 0.067,0.78101 ± 0.045,0.78443 ± 0.058,0.75780 ± 0.048,0.76225 ± 0.038,0.75507 ± 0.047,0.29783 ± 0.125,0.77130 ± 0.044
0.2,0.74787 ± 0.089,0.69939 ± 0.056,0.76000 ± 0.060,0.77630 ± 0.044,0.76006 ± 0.069,0.77514 ± 0.064,0.76139 ± 0.049,0.75431 ± 0.054,0.76015 ± 0.060,0.74854 ± 0.061,0.77548 ± 0.047,0.77777 ± 0.040,0.34286 ± 0.072,0.75110 ± 0.037
0.3,0.69653 ± 0.037,0.63234 ± 0.070,0.72571 ± 0.064,0.74942 ± 0.073,0.78224 ± 0.075,0.76354 ± 0.076,0.79098 ± 0.055,0.73088 ± 0.072,0.78229 ± 0.078,0.69837 ± 0.095,0.73642 ± 0.043,0.73256 ± 0.063,0.34716 ± 0.063,0.72468 ± 0.054
0.4,0.64558 ± 0.098,0.63258 ± 0.136,0.73911 ± 0.071,0.76490 ± 0.062,0.74950 ± 0.076,0.75990 ± 0.092,0.75477 ± 0.065,0.75076 ± 0.050,0.74830 ± 0.070,0.71248 ± 0.072,0.78757 ± 0.063,0.76985 ± 0.084,0.44121 ± 0.099,0.73926 ± 0.099
0.5,0.62833 ± 0.048,0.63940 ± 0.077,0.69792 ± 0.070,0.74669 ± 0.052,0.74339 ± 0.064,0.74403 ± 0.061,0.71479 ± 0.049,0.69129 ± 0.074,0.77484 ± 0.054,0.67875 ± 0.024,0.74929 ± 0.054,0.77966 ± 0.052,0.44672 ± 0.065,0.67384 ± 0.078
0.6,0.64034 ± 0.095,0.38546 ± 0.058,0.73308 ± 0.045,0.72426 ± 0.071,0.76649 ± 0.046,0.75868 ± 0.066,0.75364 ± 0.082,0.72077 ± 0.035,0.75851 ± 0.065,0.65613 ± 0.119,0.76005 ± 0.048,0.74845 ± 0.059,0.44757 ± 0.073,0.71295 ± 0.076
0.7,0.50327 ± 0.101,0.64873 ± 0.099,0.74706 ± 0.073,0.72769 ± 0.047,0.80409 ± 0.046,0.69370 ± 0.043,0.77570 ± 0.097,0.74146 ± 0.057,0.78932 ± 0.038,0.70583 ± 0.075,0.78315 ± 0.039,0.74332 ± 0.054,0.32205 ± 0.048,0.72942 ± 0.075
0.8,0.51766 ± 0.102,0.42553 ± 0.144,0.65961 ± 0.054,0.64247 ± 0.022,0.72505 ± 0.059,0.63547 ± 0.100,0.69583 ± 0.066,0.64149 ± 0.065,0.72617 ± 0.060,0.65242 ± 0.055,0.65981 ± 0.076,0.71200 ± 0.079,0.41223 ± 0.062,0.65240 ± 0.050
0.9,0.50807 ± 0.025,0.47389 ± 0.110,0.76207 ± 0.036,0.63334 ± 0.057,0.64810 ± 0.064,0.50701 ± 0.133,0.67974 ± 0.074,0.69329 ± 0.045,0.69412 ± 0.102,0.50802 ± 0.078,0.39643 ± 0.088,0.60614 ± 0.074,0.35058 ± 0.030,0.63568 ± 0.108
