,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.82827,0.84510,0.84040,0.84808,0.84357,0.84125,0.84332,0.83900,0.84040,0.78983,0.80238,0.80410,0.70492,0.83388
Q1_Q3_0.25,0.82650,0.82476,0.83842,0.83994,0.83426,0.83599,0.84142,0.83280,0.83842,0.78088,0.80462,0.79417,0.62462,0.82642
Q1_Q4_0.25,0.80643,0.80189,0.80807,0.83074,0.83020,0.83600,0.82950,0.80839,0.80807,0.76158,0.77466,0.77753,0.61102,0.79818
Q2_Q3_0.25,0.82155,0.84523,0.83760,0.84612,0.83675,0.84076,0.83989,0.83878,0.84029,0.79576,0.79488,0.79268,0.74242,0.83523
Q2_Q4_0.25,0.83242,0.82118,0.83135,0.84326,0.84512,0.84287,0.84188,0.83058,0.83288,0.77062,0.77985,0.77209,0.73155,0.82572
Q3_Q4_0.25,0.81983,0.83042,0.82876,0.83292,0.83519,0.83301,0.83765,0.82523,0.83283,0.78433,0.77866,0.77774,0.77767,0.82680
Q1_0.25,0.82206,0.83928,0.83236,0.83891,0.84047,0.84347,0.83562,0.82819,0.83236,0.78550,0.80406,0.80161,0.67318,0.83745
Q2_0.25,0.83110,0.84763,0.83653,0.83889,0.84184,0.84085,0.83667,0.84125,0.84142,0.79523,0.79429,0.80207,0.75624,0.84233
Q3_0.25,0.81849,0.82548,0.84120,0.84174,0.84009,0.83991,0.83757,0.83984,0.84205,0.78839,0.79728,0.79717,0.75003,0.83550
Q4_0.25,0.83736,0.82303,0.83256,0.84078,0.84025,0.83890,0.83897,0.83590,0.83616,0.76635,0.78081,0.77825,0.77352,0.82760
Q1_Q2_0.5,0.86122,0.84633,0.81864,0.83791,0.84082,0.84066,0.82561,0.82604,0.83981,0.77370,0.79731,0.81008,0.74897,0.80711
Q1_Q3_0.5,0.84766,0.84394,0.83042,0.82495,0.83317,0.81721,0.83467,0.82006,0.83580,0.76796,0.79387,0.79904,0.67210,0.81081
Q1_Q4_0.5,0.80123,0.80560,0.79740,0.81773,0.81569,0.81121,0.80484,0.79413,0.83013,0.73740,0.76612,0.76250,0.64141,0.77178
Q2_Q3_0.5,0.82448,0.84104,0.83199,0.83364,0.83320,0.82842,0.83667,0.82802,0.83523,0.79202,0.78411,0.78847,0.74330,0.82840
Q2_Q4_0.5,0.84869,0.79042,0.78340,0.81835,0.81614,0.80217,0.81310,0.79424,0.78340,0.74566,0.73687,0.74542,0.79011,0.78081
Q3_Q4_0.5,0.83355,0.77468,0.78346,0.81969,0.82604,0.81335,0.82620,0.79252,0.80648,0.70198,0.74431,0.74851,0.83947,0.79068
Q1_0.5,0.84770,0.84360,0.83206,0.83841,0.84203,0.83968,0.82674,0.82483,0.84462,0.77542,0.81438,0.81596,0.72678,0.81820
Q2_0.5,0.82949,0.84402,0.83618,0.83616,0.83703,0.83972,0.83688,0.83942,0.83942,0.79219,0.80153,0.78794,0.74804,0.83589
Q3_0.5,0.82045,0.84303,0.84047,0.84001,0.83980,0.83804,0.83738,0.83859,0.83524,0.78842,0.79196,0.79585,0.77571,0.83959
Q4_0.5,0.83779,0.80401,0.79850,0.83135,0.84023,0.83715,0.83115,0.80837,0.79850,0.73837,0.74826,0.74617,0.80356,0.79357
Q1_Q2_0.75,0.87230,0.86156,0.76216,0.79726,0.81617,0.79924,0.82071,0.81454,0.83102,0.75130,0.78818,0.79133,0.84614,0.74161
Q1_Q3_0.75,0.85318,0.83991,0.79526,0.78911,0.81983,0.79749,0.81569,0.81115,0.82570,0.74320,0.79104,0.79409,0.75624,0.76303
Q1_Q4_0.75,0.74065,0.76976,0.67575,0.72182,0.76211,0.72319,0.76453,0.71665,0.76304,0.70437,0.71139,0.70664,0.65881,0.62756
Q2_Q3_0.75,0.83144,0.86961,0.83195,0.82384,0.83209,0.82450,0.82133,0.83029,0.82683,0.79792,0.79187,0.79736,0.76438,0.82801
Q2_Q4_0.75,0.83855,0.76969,0.74334,0.77738,0.71243,0.77573,0.78900,0.74537,0.76821,0.64708,0.72167,0.71841,0.80024,0.74906
Q3_Q4_0.75,0.83309,0.76997,0.73886,0.78182,0.70255,0.41231,0.81128,0.74363,0.75986,0.47727,0.73180,0.70503,0.86556,0.72936
Q1_0.75,0.86423,0.84431,0.79694,0.82904,0.82369,0.80246,0.84188,0.82335,0.83428,0.76783,0.80832,0.82135,0.80218,0.77859
Q2_0.75,0.83683,0.85284,0.84370,0.83182,0.84040,0.83680,0.82588,0.83695,0.84101,0.79740,0.79043,0.78799,0.78031,0.83511
Q3_0.75,0.82330,0.83866,0.83767,0.83874,0.83218,0.83433,0.83808,0.83735,0.83631,0.78218,0.78908,0.78749,0.77683,0.83158
Q4_0.75,0.84747,0.77767,0.76043,0.81615,0.82189,0.63074,0.81138,0.76615,0.79930,0.58798,0.72691,0.72335,0.83579,0.76347
Q1_Q2_1.0,0.89796,0.85317,0.47704,0.47454,0.65301,0.61680,0.61636,0.49841,0.55867,0.58914,0.39723,0.41739,0.85484,0.41979
Q1_Q3_1.0,0.86614,0.85363,0.61921,0.64745,0.70525,0.70315,0.71564,0.59069,0.72288,0.58572,0.39723,0.65172,0.80324,0.59452
Q1_Q4_1.0,0.80171,0.78636,0.39723,0.39723,0.39972,0.39723,0.45089,0.39809,0.41550,0.39723,0.41373,0.39723,0.69564,0.39723
Q2_Q3_1.0,0.83703,0.86191,0.83407,0.82438,0.83056,0.82632,0.79980,0.83129,0.81221,0.79579,0.78398,0.78114,0.75408,0.83007
Q2_Q4_1.0,0.84923,0.79356,0.69718,0.70737,0.73063,0.71911,0.73808,0.69005,0.72022,0.68323,0.68250,0.69158,0.81787,0.68644
Q3_Q4_1.0,0.84531,0.76928,0.46383,0.54032,0.58148,0.59952,0.63251,0.47414,0.60814,0.46018,0.42467,0.40259,0.87297,0.41369
Q1_1.0,0.88400,0.84126,0.65030,0.69094,0.66692,0.69313,0.77924,0.72922,0.79696,0.64782,0.39723,0.74495,0.83683,0.61734
Q2_1.0,0.84954,0.86067,0.83219,0.83234,0.83980,0.83144,0.82151,0.83951,0.83274,0.80338,0.79586,0.80014,0.79699,0.82564
Q3_1.0,0.82798,0.83512,0.83441,0.82484,0.83473,0.83035,0.82734,0.82860,0.83416,0.77169,0.78250,0.79173,0.78977,0.83040
Q4_1.0,0.85078,0.77394,0.69675,0.74618,0.75969,0.76474,0.77724,0.70212,0.77428,0.51165,0.68032,0.68815,0.86201,0.69678
