,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q3_Q4_0.75,0.87403,0.82692,0.79173,0.80919,0.81589,0.81719,0.82197,0.79667,0.80523,0.66648,0.75507,0.73134,0.99705,0.76186
Q1_0.75,0.92932,0.87619,0.80921,0.84331,0.85059,0.83891,0.85852,0.83769,0.85229,0.79567,0.82358,0.83208,0.99883,0.82536
Q2_0.75,0.88079,0.87809,0.87053,0.86070,0.86628,0.86499,0.86487,0.86683,0.86624,0.82541,0.82400,0.82249,0.99942,0.86634
Q3_0.75,0.88231,0.87818,0.86895,0.86309,0.86461,0.86392,0.85990,0.86922,0.86022,0.81283,0.82611,0.82208,0.99912,0.85257
Q4_0.75,0.86566,0.79822,0.79342,0.83661,0.83392,0.83318,0.82834,0.80540,0.82119,0.71070,0.75638,0.76451,0.99971,0.80117
Q1_Q2_1.0,0.91197,0.89283,0.68064,0.68873,0.75902,0.73913,0.74147,0.70009,0.71595,0.74363,0.61335,0.61513,0.99531,0.66681
Q1_Q3_1.0,0.91419,0.89896,0.75008,0.71644,0.77428,0.76157,0.74792,0.74108,0.75585,0.74991,0.68491,0.68234,0.98767,0.71341
Q1_Q4_1.0,0.91747,0.83935,0.49635,0.45152,0.66423,0.59171,0.69949,0.65065,0.65857,0.43192,0.39809,0.62743,0.98915,0.68838
Q2_Q3_1.0,0.91391,0.90152,0.86369,0.83975,0.85446,0.84543,0.84158,0.86279,0.84467,0.81497,0.79626,0.79958,0.99765,0.84965
Q2_Q4_1.0,0.89052,0.84666,0.75733,0.74558,0.77188,0.74823,0.77848,0.77202,0.75314,0.71814,0.68567,0.70021,0.99795,0.74873
Q3_Q4_1.0,0.90256,0.79895,0.65032,0.67603,0.71391,0.70366,0.72782,0.69294,0.70765,0.66667,0.64462,0.62260,0.99942,0.73091
Q1_1.0,0.90141,0.87841,0.77322,0.78149,0.80557,0.79793,0.81302,0.78543,0.83021,0.76670,0.73269,0.76028,0.99794,0.73197
Q2_1.0,0.88934,0.88988,0.86450,0.86808,0.86559,0.86006,0.86203,0.86790,0.86678,0.82924,0.82570,0.82217,0.99853,0.86411
Q3_1.0,0.88823,0.88490,0.86574,0.84978,0.85989,0.85117,0.85130,0.86557,0.85266,0.80011,0.82327,0.81921,0.99618,0.85566
Q4_1.0,0.86526,0.79136,0.75898,0.77926,0.78858,0.78087,0.78755,0.77615,0.78975,0.67182,0.71414,0.71564,0.99971,0.75059
