,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.16321553,0.0029621879,0.124709114,0.0029221924,0.19541778,0.014915464,0.15056002,0.01318466
0.2,0.16596547,0.0023120905,0.1275042,0.0016761603,0.199626,0.01210202,0.15490805,0.0101459455
0.3,0.17040488,0.0021496282,0.1304771,0.0016500312,0.19966154,0.017542364,0.15302138,0.013084137
0.4,0.18508019,0.0041113584,0.14217922,0.0032770552,0.20482984,0.013252458,0.15718779,0.01056123
0.5,0.19546352,0.004926165,0.14941522,0.0035699524,0.20915441,0.016431239,0.16064064,0.012405179
0.6,0.2041957,0.0015835671,0.156491,0.001246801,0.21267638,0.011974573,0.16331144,0.009161995
0.7,0.20507343,0.0032266995,0.15736726,0.00243878,0.21564825,0.013724235,0.16541186,0.009625822
0.8,0.21169302,0.0033348263,0.16163243,0.0026587017,0.22282688,0.015541136,0.16996798,0.011353107
0.9,0.22648743,0.0029150671,0.1733902,0.0024730011,0.23987105,0.0128015485,0.18613847,0.010723831
