,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.36425,0.49060,0.50904,0.49807,0.50519,0.49984,0.50334,0.51155,0.50565,0.47665,0.18109,0.21418,0.27953,0.48844
Q1_Q3_0.25,0.35000,0.48929,0.48786,0.48293,0.48899,0.48857,0.48706,0.46702,0.48870,0.47637,0.17999,0.19251,0.30989,0.47842
Q1_Q4_0.25,0.31595,0.42840,0.45184,0.45273,0.47882,0.48198,0.45843,0.44632,0.46146,0.42850,0.17649,0.15998,0.28145,0.46122
Q2_Q3_0.25,0.47672,0.47868,0.54221,0.52249,0.53545,0.53408,0.53308,0.54676,0.53727,0.53000,0.20386,0.18500,0.30700,0.52782
Q2_Q4_0.25,0.42281,0.38220,0.46130,0.46346,0.49089,0.48657,0.49113,0.46268,0.49896,0.44869,0.15369,0.16521,0.28700,0.45326
Q3_Q4_0.25,0.43155,0.41302,0.43917,0.44183,0.46048,0.46075,0.46237,0.44162,0.46110,0.42359,0.17203,0.15773,0.28467,0.42681
Q1_0.25,0.39742,0.52239,0.50411,0.50817,0.50380,0.50182,0.51366,0.50057,0.48189,0.50223,0.21792,0.21219,0.22883,0.49358
Q2_0.25,0.50923,0.48645,0.53851,0.53006,0.52535,0.52748,0.52670,0.53463,0.52857,0.51445,0.19728,0.22481,0.30789,0.53576
Q3_0.25,0.49924,0.50770,0.54205,0.53917,0.53625,0.53702,0.53823,0.54104,0.54040,0.52118,0.20966,0.20393,0.27399,0.53509
Q4_0.25,0.45117,0.41289,0.43434,0.46181,0.45847,0.46418,0.47155,0.46311,0.46259,0.45389,0.17402,0.19347,0.28845,0.43672
Q1_Q2_0.5,0.27793,0.45954,0.46826,0.45363,0.45984,0.49107,0.40076,0.44752,0.45660,0.44173,0.15507,0.17764,0.33628,0.45483
Q1_Q3_0.5,0.26236,0.47469,0.45801,0.43345,0.45483,0.45970,0.45338,0.44911,0.41118,0.42942,0.17960,0.19091,0.30409,0.45046
Q1_Q4_0.5,0.18784,0.32664,0.32308,0.30192,0.36696,0.36694,0.33532,0.31898,0.32930,0.32780,0.11885,0.12183,0.23551,0.32913
Q2_Q3_0.5,0.40581,0.48540,0.53929,0.50297,0.51377,0.51540,0.52257,0.52865,0.51988,0.48496,0.19649,0.20551,0.28730,0.51862
Q2_Q4_0.5,0.32978,0.27547,0.34153,0.32092,0.36520,0.37069,0.37821,0.35236,0.36782,0.30639,0.12922,0.12290,0.38443,0.32703
Q3_Q4_0.5,0.34936,0.33991,0.35779,0.36618,0.39871,0.40219,0.40557,0.36914,0.38482,0.29878,0.13081,0.13249,0.28260,0.34149
Q1_0.5,0.31030,0.50336,0.46344,0.48481,0.47609,0.47987,0.46678,0.46310,0.46157,0.45035,0.20190,0.25093,0.31798,0.46851
Q2_0.5,0.48154,0.49824,0.53600,0.53110,0.53021,0.52913,0.53078,0.53343,0.53047,0.52009,0.21558,0.20345,0.25636,0.52774
Q3_0.5,0.46837,0.47756,0.54003,0.52794,0.52397,0.52525,0.52099,0.53200,0.52707,0.49897,0.22232,0.19617,0.30283,0.52707
Q4_0.5,0.37158,0.33632,0.34322,0.34846,0.38052,0.37621,0.38496,0.35102,0.38623,0.31662,0.11542,0.12646,0.27672,0.34679
Q1_Q2_0.75,0.19746,0.50180,0.40896,0.36995,0.42516,0.39473,0.39039,0.42314,0.39685,0.39375,0.16414,0.15455,0.28760,0.38289
Q1_Q3_0.75,0.19067,0.46330,0.40680,0.38341,0.41527,0.42274,0.38757,0.42532,0.36194,0.42213,0.16501,0.18319,0.36657,0.39918
Q1_Q4_0.75,0.13753,0.18491,0.18360,0.19220,0.20057,0.19986,0.19710,0.19408,0.17745,0.17572,0.06427,0.07188,0.31352,0.17981
Q2_Q3_0.75,0.37513,0.49258,0.53662,0.49027,0.46958,0.47964,0.49608,0.52910,0.47987,0.48133,0.18117,0.20292,0.26246,0.49190
Q2_Q4_0.75,0.27624,0.22649,0.28364,0.26345,0.28424,0.28799,0.29333,0.28323,0.28792,0.23717,0.08986,0.09265,0.29535,0.26230
Q3_Q4_0.75,0.27129,0.19550,0.25950,0.24959,0.26330,0.27655,0.27759,0.26639,0.26688,0.20434,0.06424,0.06796,0.37506,0.23445
Q1_0.75,0.25715,0.52758,0.39133,0.37343,0.41543,0.39549,0.34667,0.41026,0.35538,0.40516,0.16053,0.18819,0.26864,0.38209
Q2_0.75,0.45137,0.48282,0.53093,0.51276,0.52388,0.52485,0.52092,0.52942,0.52109,0.51013,0.20285,0.22861,0.26526,0.51865
Q3_0.75,0.43458,0.48416,0.54087,0.51627,0.52253,0.52189,0.52572,0.54439,0.53115,0.50066,0.18067,0.21459,0.35014,0.52758
Q4_0.75,0.38199,0.33413,0.30004,0.30242,0.32065,0.31495,0.32011,0.32740,0.31381,0.24961,0.09780,0.08985,0.36625,0.29722
Q1_Q2_1.0,0.15160,0.50084,0.20051,0.18465,0.23570,0.19861,0.16503,0.19807,0.16366,0.18333,0.11823,0.10998,0.36987,0.16677
Q1_Q3_1.0,0.13820,0.47220,0.20751,0.18364,0.21776,0.19344,0.17726,0.19671,0.16591,0.21257,0.15396,0.15551,0.36329,0.19135
Q1_Q4_1.0,0.11881,0.16809,0.04796,0.04796,0.04810,0.04796,0.04796,0.05010,0.05312,0.06818,0.05105,0.06304,0.17786,0.08147
Q2_Q3_1.0,0.34280,0.53291,0.53763,0.48730,0.42087,0.41316,0.47911,0.51785,0.41344,0.44554,0.18028,0.18179,0.33531,0.48391
Q2_Q4_1.0,0.24219,0.20350,0.16624,0.12797,0.15626,0.16428,0.15795,0.16724,0.15397,0.15036,0.06719,0.07312,0.32960,0.13862
Q3_Q4_1.0,0.26723,0.17137,0.15676,0.13449,0.13419,0.15195,0.15128,0.15033,0.14273,0.12263,0.05209,0.06037,0.38905,0.12064
Q1_1.0,0.24468,0.52945,0.22109,0.20353,0.27396,0.22010,0.20568,0.22241,0.20539,0.22227,0.16013,0.17663,0.35490,0.20701
Q2_1.0,0.42697,0.51528,0.52978,0.49897,0.50728,0.50384,0.51217,0.53002,0.50471,0.48862,0.21091,0.19121,0.29092,0.51765
Q3_1.0,0.41484,0.46369,0.53625,0.51720,0.51788,0.51776,0.51863,0.53993,0.51850,0.51283,0.16923,0.21428,0.32479,0.52498
Q4_1.0,0.32532,0.24453,0.16830,0.14868,0.16919,0.16882,0.17089,0.17282,0.17134,0.14898,0.07265,0.07540,0.39141,0.16484
