,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.22900,0.37791,0.39145,0.38446,0.38828,0.38864,0.38691,0.39287,0.38980,0.35485,0.11576,0.12751,0.12003,0.38220
Q1_Q3_0.25,0.22841,0.38495,0.40589,0.38395,0.40515,0.39997,0.38250,0.38261,0.40461,0.34607,0.13355,0.13815,0.11926,0.38993
Q1_Q4_0.25,0.21487,0.26291,0.34531,0.35468,0.35242,0.35500,0.33103,0.33636,0.34222,0.30469,0.11558,0.11240,0.12676,0.33297
Q2_Q3_0.25,0.35530,0.33108,0.40956,0.40469,0.40468,0.40463,0.40442,0.41010,0.40589,0.37246,0.13184,0.13093,0.12140,0.40259
Q2_Q4_0.25,0.30121,0.19770,0.32507,0.30945,0.33060,0.33169,0.33281,0.32339,0.34376,0.28298,0.11413,0.11709,0.11454,0.30001
Q3_Q4_0.25,0.30128,0.17351,0.29720,0.29868,0.31262,0.31363,0.31413,0.30514,0.33127,0.25775,0.12790,0.11861,0.12075,0.29110
Q1_0.25,0.26309,0.41631,0.39450,0.38232,0.38656,0.38644,0.38670,0.38959,0.36887,0.36214,0.12668,0.14149,0.11945,0.38549
Q2_0.25,0.37495,0.35130,0.41039,0.40296,0.40653,0.40634,0.40554,0.40626,0.40751,0.37215,0.12901,0.13776,0.11462,0.40870
Q3_0.25,0.37309,0.35758,0.41149,0.40568,0.40487,0.40595,0.40343,0.40775,0.40660,0.37512,0.13550,0.14362,0.11233,0.41081
Q4_0.25,0.34411,0.21515,0.33569,0.34283,0.34463,0.34303,0.34979,0.32044,0.34392,0.31201,0.11975,0.12689,0.12230,0.33077
Q1_Q2_0.5,0.13558,0.35899,0.34878,0.31824,0.34694,0.33188,0.27980,0.34842,0.35311,0.31979,0.10046,0.11101,0.11271,0.33651
Q1_Q3_0.5,0.13982,0.37224,0.35883,0.35041,0.35318,0.33823,0.31463,0.34922,0.33570,0.31905,0.11795,0.13187,0.11304,0.33844
Q1_Q4_0.5,0.11865,0.14928,0.18656,0.19164,0.21970,0.21010,0.20663,0.19511,0.21068,0.16931,0.09651,0.08220,0.12335,0.17285
Q2_Q3_0.5,0.29194,0.34898,0.40957,0.39547,0.40862,0.40730,0.41101,0.40733,0.40890,0.35196,0.13203,0.13302,0.11277,0.39497
Q2_Q4_0.5,0.21067,0.11668,0.24856,0.21773,0.26077,0.26291,0.26671,0.23646,0.26215,0.19748,0.10370,0.10020,0.10491,0.23007
Q3_Q4_0.5,0.22045,0.10058,0.22760,0.23114,0.25320,0.25652,0.26489,0.22740,0.24643,0.17252,0.09716,0.09694,0.11758,0.22103
