,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.59286 ± 0.005,0.60322 ± 0.007,0.59568 ± 0.006,0.59528 ± 0.006,0.59099 ± 0.004,0.79511 ± 0.106,0.59375 ± 0.005,0.59739 ± 0.006,0.59187 ± 0.003,0.60746 ± 0.009,0.66136 ± 0.005,0.66707 ± 0.009,0.67172 ± 0.004,0.60550 ± 0.009
0.2,0.60155 ± 0.009,0.61417 ± 0.005,0.61075 ± 0.005,0.60783 ± 0.006,0.60909 ± 0.004,0.80427 ± 0.070,0.60575 ± 0.004,0.61217 ± 0.004,0.60375 ± 0.003,0.62390 ± 0.008,0.67253 ± 0.009,0.67204 ± 0.008,0.66419 ± 0.009,0.62165 ± 0.004
0.3,0.62162 ± 0.009,0.59966 ± 0.008,0.61461 ± 0.007,0.63355 ± 0.009,0.61095 ± 0.007,0.78005 ± 0.087,0.61494 ± 0.007,0.61227 ± 0.008,0.61315 ± 0.005,0.62859 ± 0.005,0.67110 ± 0.008,0.66983 ± 0.009,0.65284 ± 0.010,0.62932 ± 0.009
0.4,0.63952 ± 0.005,0.63607 ± 0.007,0.64260 ± 0.006,0.64770 ± 0.004,0.64515 ± 0.007,0.71677 ± 0.096,0.65457 ± 0.005,0.64512 ± 0.008,0.64741 ± 0.005,0.65905 ± 0.006,0.69507 ± 0.010,0.69605 ± 0.007,0.65200 ± 0.012,0.65527 ± 0.008
0.5,0.63485 ± 0.018,0.63181 ± 0.010,0.64782 ± 0.012,0.68347 ± 0.012,0.66260 ± 0.010,0.68763 ± 0.083,0.66568 ± 0.009,0.65360 ± 0.011,0.66658 ± 0.007,0.66134 ± 0.009,0.70175 ± 0.012,0.70086 ± 0.013,0.65277 ± 0.006,0.66706 ± 0.009
0.6,0.65321 ± 0.015,0.65265 ± 0.005,0.66927 ± 0.006,0.69339 ± 0.008,0.67175 ± 0.007,0.66927 ± 0.006,0.68727 ± 0.003,0.67754 ± 0.006,0.68031 ± 0.005,0.68260 ± 0.011,0.70779 ± 0.011,0.70263 ± 0.011,0.68079 ± 0.015,0.69152 ± 0.007
0.7,0.67412 ± 0.010,0.69526 ± 0.004,0.72407 ± 0.007,0.73662 ± 0.007,0.72181 ± 0.009,0.72407 ± 0.007,0.74467 ± 0.010,0.73054 ± 0.008,0.73531 ± 0.012,0.74328 ± 0.017,0.76097 ± 0.007,0.75178 ± 0.007,0.69817 ± 0.006,0.73088 ± 0.011
0.8,0.66962 ± 0.007,0.71193 ± 0.007,0.74379 ± 0.007,0.74736 ± 0.006,0.74102 ± 0.007,0.74379 ± 0.007,0.77099 ± 0.007,0.75008 ± 0.006,0.77173 ± 0.006,0.76069 ± 0.008,0.78359 ± 0.018,0.77080 ± 0.009,0.72088 ± 0.008,0.74561 ± 0.003
0.9,0.66987 ± 0.010,0.76322 ± 0.009,0.78627 ± 0.007,0.76777 ± 0.005,0.78507 ± 0.008,0.78627 ± 0.007,0.80460 ± 0.011,0.77890 ± 0.007,0.81145 ± 0.008,0.78971 ± 0.011,0.82378 ± 0.015,0.80901 ± 0.004,0.75949 ± 0.003,0.74879 ± 0.010
