,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.33500138,0.0019856174,0.29475984,0.0026494623,0.33532685,0.0043451916,0.29514676,0.004735314
Q1_Q3_0.25,0.31450006,0.0045509874,0.26594636,0.003738256,0.31513032,0.009574326,0.2657385,0.010135918
Q1_Q4_0.25,0.39831343,0.0016507724,0.3863225,0.0013275574,0.39979604,0.003767251,0.3878608,0.0032645082
Q2_Q3_0.25,0.15891758,0.0039602844,0.13562791,0.0031730407,0.15942731,0.008205222,0.1366486,0.008013504
Q2_Q4_0.25,0.3103872,0.0016135869,0.26223668,0.0019622047,0.31101608,0.008511007,0.26361522,0.009661654
Q3_Q4_0.25,0.33517918,0.003662395,0.29540572,0.0041024825,0.33213866,0.0057668854,0.29130706,0.005372097
Q1_0.25,0.42336088,0.0033901387,0.41336876,0.0034892906,0.42393813,0.005886214,0.41440153,0.0057013645
Q2_0.25,0.16028956,0.0042374698,0.13847111,0.0033573327,0.16393611,0.00536112,0.14185669,0.0059036114
Q3_0.25,0.15939564,0.0027828375,0.13662532,0.0025238881,0.16098781,0.00688109,0.13793726,0.0066470653
Q4_0.25,0.42258444,0.0026525331,0.41320425,0.0028210648,0.42071143,0.009082454,0.41174617,0.008633249
Q1_Q2_0.5,0.38664657,0.003939619,0.34459066,0.0033727628,0.38856208,0.008509825,0.34635714,0.0069578723
Q1_Q3_0.5,0.3358376,0.004419008,0.27549922,0.0033937574,0.3400001,0.010655356,0.27953774,0.010260811
Q1_Q4_0.5,0.40721554,0.003357799,0.38398355,0.0015218371,0.4111136,0.010485237,0.38543534,0.008878198
Q2_Q3_0.5,0.17692025,0.004610109,0.1468239,0.0034905747,0.18318465,0.018036535,0.1499832,0.0138642285
Q2_Q4_0.5,0.34329453,0.006941037,0.28275147,0.0053308685,0.34708205,0.0059826868,0.28635815,0.005503002
Q3_Q4_0.5,0.41201815,0.01327037,0.3578717,0.007963602,0.41811854,0.025834654,0.3615682,0.015615511
Q1_0.5,0.44918314,0.0020459872,0.43920764,0.0020637042,0.4480421,0.004050321,0.43829846,0.004760678
Q2_0.5,0.17195587,0.0023748903,0.1495377,0.0024890276,0.17319751,0.0088731535,0.15035751,0.0075534647
Q3_0.5,0.17554688,0.003112454,0.1536899,0.002567524,0.17303158,0.0050467076,0.15057975,0.0058338046
Q4_0.5,0.44682136,0.001922699,0.43722263,0.0021043736,0.44916564,0.006107173,0.4403712,0.006304719
Q1_Q2_0.75,0.4806529,0.0039631035,0.42131478,0.002544222,0.48626608,0.00922837,0.4251811,0.0074260486
Q1_Q3_0.75,0.4459971,0.0034697743,0.35828263,0.0041971602,0.47662583,0.009228696,0.3787055,0.005626446
Q1_Q4_0.75,0.43282455,0.0043133716,0.38668504,0.0026947658,0.44481292,0.00828176,0.39274386,0.005573101
Q2_Q3_0.75,0.3834005,0.0073376936,0.28803295,0.00523672,0.47836947,0.02744675,0.3430001,0.015042881
Q2_Q4_0.75,0.45836395,0.0050666486,0.3641552,0.0036391774,0.50901353,0.028122248,0.39811662,0.019570414
Q3_Q4_0.75,0.51969355,0.0088552805,0.4434038,0.005466162,0.5493126,0.02604347,0.46035045,0.01943253
Q1_0.75,0.48206872,0.0023577497,0.47037083,0.0027358558,0.48200727,0.0032313988,0.4703133,0.0033832437
Q2_0.75,0.18715584,0.0032249414,0.16394898,0.0028110954,0.18924709,0.0067901304,0.16511303,0.006199782
Q3_0.75,0.19010422,0.003475154,0.1664165,0.003235807,0.19028802,0.007252508,0.16578922,0.0054064905
Q4_0.75,0.4793183,0.0024298967,0.46761435,0.002235406,0.47986522,0.005634591,0.4679932,0.0067708357
Q1_Q2_1.0,0.52397555,0.0017033422,0.49943495,0.0019265019,0.5257724,0.0038418146,0.5012907,0.0039611896
Q1_Q3_1.0,0.46466833,0.005084091,0.37330046,0.0048862547,0.4911843,0.01461499,0.3908116,0.011235887
Q1_Q4_1.0,0.40932393,0.003298906,0.3799097,0.0017758231,0.41352597,0.0031480535,0.38076407,0.0031509725
Q2_Q3_1.0,0.4207686,0.010519106,0.3189941,0.00940004,0.5311247,0.027449716,0.38609296,0.021148648
Q2_Q4_1.0,0.4547593,0.0076134447,0.36388305,0.006344927,0.4971529,0.014182548,0.39143574,0.008471714
Q3_Q4_1.0,0.5374211,0.0018094003,0.49691588,0.0015914905,0.546541,0.008232792,0.4996128,0.0077250586
Q1_1.0,0.5165347,0.0018807861,0.50491893,0.0022341295,0.51705325,0.0015957243,0.505266,0.0012608457
Q2_1.0,0.20795628,0.0036312435,0.17939231,0.0021986777,0.21221586,0.007827317,0.18215188,0.0059360974
Q3_1.0,0.22413366,0.034443155,0.18928681,0.020211281,0.2396892,0.07276645,0.19487223,0.03980222
Q4_1.0,0.5214697,0.0014837662,0.5073837,0.00069207937,0.5236827,0.0077826586,0.5090315,0.006926276
