,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,17.09137262240942,0.3845575297672099,16.65858589138977,1.7233989177358136
Q1_Q3_0.25,17.182892785382712,0.42663734623165955,16.72652078050219,1.7272943982690903
Q1_Q4_0.25,17.11905225903374,0.4393463964557132,16.63777726185551,1.7042848590190285
Q2_Q3_0.25,17.142792892651933,0.39234695102620015,16.703900646488712,1.7266740344806117
Q2_Q4_0.25,17.16091064651517,0.3843386111090619,16.68589776474541,1.7138547975821512
Q3_Q4_0.25,17.117687908510185,0.376911521996531,16.63953090824353,1.7604680118624882
Q1_0.25,17.098261247372246,0.38281248068018736,16.650171835238673,1.8014175693215395
Q2_0.25,17.12708926063926,0.38387233944437144,16.698893154742322,1.7067803150257743
Q3_0.25,17.13515974629599,0.36693898879656583,16.678300521261693,1.7094444768560813
Q4_0.25,17.15267923159094,0.4160700330701437,16.703993653276076,1.718662682596189
Q1_Q2_0.5,17.112275114723516,0.38078470506960405,16.691207996926856,1.675952847005453
Q1_Q3_0.5,17.01773730855195,0.42134045107411744,16.578271438853502,1.7092213791650135
Q1_Q4_0.5,17.102466018018408,0.3975596689799115,16.594870009251824,1.7584051820226618
Q2_Q3_0.5,17.094123449765455,0.3576019764709149,16.6926691340063,1.7375240039876632
Q2_Q4_0.5,17.184627014559933,0.3663772357476666,16.6815280616889,1.7303885641188497
Q3_Q4_0.5,17.103236139818737,0.4167595229536842,16.634787016276395,1.5985842505360048
Q1_0.5,17.101330666678315,0.3896756710671427,16.668299930559307,1.7927944078067184
Q2_0.5,17.149168346154315,0.3948990804623235,16.716488854586256,1.6924227164309236
Q3_0.5,17.14876781855333,0.35970724195695897,16.70992193007907,1.7304104882088833
Q4_0.5,17.160516922595654,0.3905704352936768,16.638760356448994,1.7194861109713495
Q1_Q2_0.75,16.33864780679047,0.5488867374990152,15.939851536476777,1.6492382306911213
Q1_Q3_0.75,16.847164174199822,0.4273089275829496,16.473148122994484,1.6577303761979347
Q1_Q4_0.75,17.0503982303154,0.3835191795228382,16.56827057739607,1.8307794116133176
Q2_Q3_0.75,17.17253360085415,0.4123402164681003,16.750279430726476,1.706125331481516
Q2_Q4_0.75,17.18656165267124,0.41611514635393493,16.701612016578007,1.716320428971107
Q3_Q4_0.75,17.00800947425277,0.23520825620863323,16.488242159408042,1.7485062938520841
Q1_0.75,17.016793621185847,0.4250473565865746,16.549159791564495,1.7399890155074849
Q2_0.75,17.142985003944485,0.3932175533709136,16.69613622623958,1.7420915139830464
Q3_0.75,17.094154437661498,0.3676199952188362,16.64670921179289,1.7273565822106514
Q4_0.75,17.143778210361553,0.3693884176807209,16.675629231177673,1.7240037536191377
Q1_Q2_1.0,17.192139568402858,0.3857149712622211,16.66416520181936,1.6920554526671465
Q1_Q3_1.0,17.134883562750012,0.35538135192225584,16.6609060955385,1.7763502748925304
Q1_Q4_1.0,17.15042502262478,0.43784255858176535,16.590658180262743,1.6740708203811308
Q2_Q3_1.0,17.15631220601121,0.3221937009595308,16.791186370857886,1.7080357171700495
Q2_Q4_1.0,17.228564231401258,0.40782768604618475,16.69911335747427,1.6727102202112283
Q3_Q4_1.0,17.183186429331435,0.3516204358992896,16.73010374251367,1.6965955911159323
Q1_1.0,17.120607623740447,0.3773654135815202,16.655932981401637,1.7539294361399838
Q2_1.0,17.156548430843916,0.3772106902193884,16.721142559322004,1.7178837528054738
Q3_1.0,17.0931708338638,0.41326258815949873,16.617924453289227,1.7409987232951565
Q4_1.0,17.159708676940564,0.3362344347380115,16.67852161003388,1.7353629498816745
