,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.75,11.41428,9.35287,10.86370,12.03604,11.56319,11.71430,11.11153,11.40248,11.12667,14.65444,14.62996,14.36768,14.59691,11.19573
Q1_Q3_0.75,11.30453,9.32162,9.28038,10.44134,11.26699,9.74389,9.86319,9.60387,9.93387,12.75415,15.14317,15.02651,14.52714,9.93044
Q1_Q4_0.75,14.69867,15.32488,14.14073,14.22746,14.34296,14.35790,14.53295,14.15386,14.45108,14.84732,15.36481,15.40521,15.27239,14.35572
Q2_Q3_0.75,10.89108,8.54059,8.57443,10.32173,8.57969,8.75902,8.83659,9.16209,8.87340,11.40890,15.24244,15.27581,14.55663,8.94965
Q2_Q4_0.75,14.11683,15.30121,13.90938,14.39931,14.03874,14.14516,13.91913,14.02069,13.89673,15.16496,15.33388,15.36856,15.26200,13.89069
Q3_Q4_0.75,13.53701,15.35449,13.97727,14.25337,14.09609,14.05541,14.23934,14.00466,14.24354,14.80927,15.17708,15.15759,15.20786,14.06701
Q1_0.75,10.36274,9.40847,9.49361,10.21592,9.54859,9.61759,9.66523,9.63805,9.73662,13.26128,15.26831,15.18987,14.86225,9.68017
Q2_0.75,10.48378,9.26689,9.66031,10.23613,9.66629,9.68739,9.65679,9.82323,9.69707,12.53156,15.27242,15.25721,14.77974,9.82249
Q3_0.75,9.55210,9.66039,7.87656,8.70174,7.87140,7.91544,7.94803,8.16169,7.91215,10.71895,15.27211,15.24295,14.74658,8.07871
Q4_0.75,13.81781,15.24900,14.16187,14.40386,14.19410,14.18002,14.22308,14.17923,14.19918,15.28850,15.39901,15.39380,14.97309,14.24937
Q1_Q2_1.0,11.86051,9.19288,11.08351,11.79908,11.18481,11.50686,11.38536,11.82060,11.23460,15.32774,15.35285,15.40442,14.24104,12.46975
Q1_Q3_1.0,11.96341,8.89422,9.47647,9.33401,9.80916,10.24524,10.53772,9.80573,11.09142,14.38196,15.35589,15.18658,14.32984,10.48838
Q1_Q4_1.0,15.05072,14.76631,15.22702,15.24327,15.22382,15.23294,15.26621,15.25701,15.16354,15.08342,15.42357,15.43292,15.17107,15.23459
Q2_Q3_1.0,11.18959,6.98826,8.29797,9.06807,8.30741,9.66560,9.32169,8.84876,9.24966,10.10739,15.28658,15.29952,14.21046,8.91169
Q2_Q4_1.0,15.10356,15.12918,15.12065,15.07281,15.13669,15.11662,15.15119,15.17072,15.16781,15.14413,15.41169,15.42290,15.19603,15.14477
Q3_Q4_1.0,14.51619,13.90106,15.39988,15.36136,15.41537,15.40183,15.35453,15.39302,15.39143,15.44032,15.40934,15.41478,14.83914,15.36378
Q1_1.0,10.62377,9.54061,9.35662,9.71390,9.36071,9.38210,9.51793,9.52653,9.60861,14.16591,15.33318,15.23818,14.81413,9.81672
Q2_1.0,10.91301,9.22610,9.91479,10.37611,9.92255,9.98339,9.97799,10.27615,9.88986,13.55566,15.29387,15.19485,14.71691,10.05604
Q3_1.0,9.66298,9.22663,7.24823,8.48273,7.25201,7.31878,7.37138,7.54527,7.53126,9.59311,15.20324,15.11937,14.67592,7.66896
Q4_1.0,14.69318,14.21894,15.12479,15.14065,15.12105,15.11695,15.11031,15.15295,15.12712,15.29310,15.40264,15.42302,14.85306,15.11118
