,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_0.75,0.46253,0.29961,0.45898,0.46732,0.40301,0.44594,0.38598,0.44799,0.38994,0.56326,0.47181,0.45125,0.35924,0.47136
Q2_0.75,0.29634,0.50276,0.06688,0.20703,0.16738,0.13799,0.16369,0.16506,0.12325,0.48763,0.16678,0.12387,0.25115,0.11827
Q3_0.75,0.37883,0.6854,0.25589,0.28303,0.21093,0.19682,0.19321,0.25145,0.2025,0.52142,0.21602,0.25568,0.40577,0.27434
Q4_0.75,0.50212,0.90186,0.48178,0.4396,0.37814,0.40689,0.4323,0.48165,0.43279,0.7857,0.48085,0.50461,0.56966,0.49806
Q1_Q2_1.0,0.39346,0.40398,0.52131,0.54758,0.55683,0.53336,0.5248,0.51706,0.54917,0.6587,0.54363,0.51925,0.31812,0.53193
Q1_Q3_1.0,0.43314,0.48739,0.45235,0.5246,0.48089,0.47562,0.50818,0.47551,0.51863,0.63517,0.48222,0.45092,0.37948,0.46415
Q1_Q4_1.0,0.47346,0.58811,0.40742,0.40458,0.38366,0.3838,0.37524,0.40742,0.37993,0.6296,0.39105,0.39014,0.44954,0.422
Q2_Q3_1.0,0.33611,0.59021,0.20424,0.33124,0.22733,0.42322,0.35485,0.22805,0.31693,0.57689,0.28926,0.29351,0.34316,0.22464
Q2_Q4_1.0,0.397,0.69326,0.40384,0.48566,0.41957,0.44877,0.51011,0.4209,0.47695,0.64726,0.48232,0.48555,0.42881,0.41784
Q3_Q4_1.0,0.44444,0.79171,0.49056,0.59437,0.65261,0.54607,0.56284,0.47603,0.54867,0.74501,0.49398,0.51174,0.49455,0.50103
Q1_1.0,0.46112,0.30316,0.50358,0.58059,0.48514,0.47971,0.50885,0.49449,0.54848,0.72499,0.52831,0.5092,0.35892,0.51472
Q2_1.0,0.30235,0.5031,0.07131,0.27726,0.21204,0.25315,0.28012,0.1783,0.21943,0.50716,0.23506,0.21526,0.25303,0.12098
Q3_1.0,0.37782,0.68398,0.27323,0.36663,0.28557,0.24205,0.24896,0.27087,0.26324,0.59541,0.28086,0.30582,0.40154,0.28739
Q4_1.0,0.50463,0.90044,0.51143,0.61756,0.45921,0.46771,0.5172,0.51494,0.58955,0.79827,0.54829,0.59736,0.5676,0.52125
