,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,12.65371693351849,1.7568346314570322,12.32700100206361,1.6458486834116537
Q1_Q3_0.25,12.452712511033761,1.7904405198938191,12.34476220734459,1.7592159458107206
Q1_Q4_0.25,12.997994253904801,1.8156283891779588,13.283614013848943,1.7888889011992382
Q2_Q3_0.25,12.310877467811341,1.793685956903573,12.411976534149714,1.6824884594568048
Q2_Q4_0.25,12.882442346765718,1.743888859346326,13.35083201961443,1.763641670117229
Q3_Q4_0.25,12.763044852049063,1.7583409064076114,13.204262802862255,2.153160000607962
Q1_0.25,12.502631246779412,1.731718167652222,12.285700867503769,1.6864705631074175
Q2_0.25,12.449574546400989,1.7199072002680684,12.381789089973777,1.7239109068630531
Q3_0.25,12.373565075801793,1.816212795816334,12.424201568898145,1.7014236369320106
Q4_0.25,12.940185701055452,1.7639370797541123,13.279359709156202,1.8661858003087697
Q1_Q2_0.5,13.110639056495051,1.7639187112081516,12.519172498947997,1.6501976919631611
Q1_Q3_0.5,12.719960385212014,1.880126128925828,12.25391004967878,1.5207194167448075
Q1_Q4_0.5,13.842735612968175,1.874746217745563,13.965576002813094,1.5768927992247759
Q2_Q3_0.5,12.219045938272433,1.806644215031045,12.504580404901931,1.5902532512614973
Q2_Q4_0.5,13.489801142525327,1.8273900274482178,14.560310787317672,1.7979617473747227
Q3_Q4_0.5,13.615631105271905,1.865427047566764,14.599538171711146,1.6196508483086627
Q1_0.5,12.781840285085924,1.7624024837014598,12.257691527839537,1.7509904520616282
Q2_0.5,12.489210154150376,1.7243486188457313,12.393919180250844,1.7183931760470066
Q3_0.5,12.269449733799785,1.843998194527179,12.436716866495534,1.6373588882956196
Q4_0.5,13.55870465994833,1.8170335001357771,14.515167314093143,1.4959661927549055
Q1_Q2_0.75,14.197091128767735,1.831444580556499,12.787270274280237,1.525620601974976
Q1_Q3_0.75,13.6202246975994,2.0821460744680573,12.56431178221347,1.6279533162830375
Q1_Q4_0.75,14.85455508320147,2.0319656730300566,15.130600052665283,1.2734306418353045
Q2_Q3_0.75,12.252181498264143,1.856870549862468,12.557634071044982,1.6348106674295488
Q2_Q4_0.75,14.380250830779222,1.862569140228098,15.454953297573997,1.444921445042704
Q3_Q4_0.75,15.100368288652385,1.9879782258414596,16.429292015415975,1.444540898629539
Q1_0.75,13.199829852346735,1.8097707798972387,12.152853381602153,1.5390271631119705
Q2_0.75,12.62654977225209,1.7457848896208175,12.48170265781945,1.6433955468247614
Q3_0.75,11.967579475418386,1.8485769738005908,12.559452407954396,1.6647750169518225
Q4_0.75,14.141095715276208,1.8755421702150445,15.698562605498543,1.9864507730294683
Q1_Q2_1.0,15.884799101724075,1.5338704131857706,14.065730148104198,1.4246584835344447
Q1_Q3_1.0,14.278343388288238,1.8491252176856694,12.939035370355882,1.6265478643287863
Q1_Q4_1.0,15.584951414597432,1.7775641374389477,15.61437970450778,1.819606821529514
Q2_Q3_1.0,12.126520889985155,1.8729963720621339,12.77980544632293,1.6100664870785506
Q2_Q4_1.0,15.2239746018841,1.9003143051404165,16.76812995644648,1.8324964573144362
Q3_Q4_1.0,17.533502463073987,1.9097454447677973,17.587701658507946,1.7643104349184808
Q1_1.0,13.549873703406059,1.7009449895764828,12.330785428170335,1.5679364743991415
Q2_1.0,12.736174373935787,1.782085159541132,12.623521199098395,1.6798533573131413
Q3_1.0,11.53964855757828,1.8669106646621159,12.67805427958769,1.657221780934913
Q4_1.0,15.110605570422326,1.843824846778988,16.839650241184877,1.879819489831048
