,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.29205903,0.005472445,0.2011898,0.0059216768,0.29115844,0.018777601,0.20149584,0.020902675
Q1_Q3_0.25,0.3222087,0.004264924,0.247258,0.0034514861,0.32206473,0.023376359,0.2488875,0.021544212
Q1_Q4_0.25,0.3932651,0.006609997,0.34180802,0.008361683,0.3830387,0.027500857,0.32991225,0.034198143
Q2_Q3_0.25,0.15294094,0.006867125,0.09223565,0.0052059884,0.14794365,0.02818134,0.090013966,0.022324566
Q2_Q4_0.25,0.2888687,0.008723987,0.20011604,0.00904315,0.28105184,0.039416388,0.19268118,0.039203547
Q3_Q4_0.25,0.33301383,0.0077434564,0.2737978,0.007300885,0.33272862,0.019076843,0.27471483,0.021369847
Q1_0.25,0.38515157,0.006895596,0.3167082,0.009372205,0.3786227,0.024378218,0.31169716,0.03323341
Q2_0.25,0.051162194,0.004484879,0.030738026,0.0057059065,0.046654224,0.01758727,0.029512594,0.0109945
Q3_0.25,0.22155614,0.011298017,0.16570047,0.010825734,0.2149914,0.045261137,0.16189153,0.046454787
Q4_0.25,0.4386092,0.006361413,0.41294146,0.009302731,0.43116236,0.023172073,0.40425783,0.03364241
Q1_Q2_0.5,0.32920223,0.012884602,0.24810454,0.012504751,0.32543817,0.03822968,0.24701181,0.03671044
Q1_Q3_0.5,0.3322932,0.003343385,0.25598097,0.0024681308,0.33141142,0.015302981,0.25486547,0.015155448
Q1_Q4_0.5,0.38888395,0.0077378144,0.33808213,0.009094844,0.3845044,0.023825033,0.33400464,0.028950453
Q2_Q3_0.5,0.17185782,0.005502292,0.10787281,0.006828945,0.16824166,0.017525416,0.10505581,0.016356437
Q2_Q4_0.5,0.31195927,0.0045951507,0.22323951,0.0055820113,0.30831957,0.015382194,0.21993053,0.014412281
Q3_Q4_0.5,0.38300195,0.0056769927,0.3329513,0.0067340876,0.38067245,0.016527355,0.33004203,0.02070638
Q1_0.5,0.42181873,0.002886941,0.36486512,0.003431162,0.4199795,0.007860109,0.3620371,0.006430114
Q2_0.5,0.062135547,0.0018782965,0.036601115,0.005335658,0.06154213,0.0089221345,0.036136016,0.009245098
Q3_0.5,0.23841098,0.0055111325,0.17696998,0.0053402255,0.23209485,0.024931703,0.17193879,0.028724672
Q4_0.5,0.45761028,0.0032580858,0.43332052,0.0033341814,0.46141267,0.018605158,0.43801135,0.022533637
Q1_Q2_0.75,0.3865527,0.004951864,0.3200063,0.005964065,0.3861014,0.022421576,0.32016698,0.020330321
Q1_Q3_0.75,0.36048532,0.005385337,0.28574485,0.0054246066,0.35778686,0.023516934,0.2838642,0.02493133
Q1_Q4_0.75,0.39410943,0.0050986274,0.34605676,0.005548831,0.39141712,0.018901857,0.3433705,0.0201043
Q2_Q3_0.75,0.1793864,0.0035762147,0.11489135,0.005241721,0.17633052,0.013709917,0.11200295,0.013233298
Q2_Q4_0.75,0.3381092,0.0016477566,0.25657988,0.004767978,0.33577117,0.018423162,0.2545577,0.01586327
Q3_Q4_0.75,0.42950898,0.004401917,0.38468885,0.00542042,0.4278543,0.006448536,0.38187888,0.011245069
Q1_0.75,0.45897985,0.0065559708,0.40724334,0.007723274,0.4544096,0.026539031,0.40296683,0.02848017
Q2_0.75,0.066876754,0.0048277886,0.040448025,0.007705057,0.06415861,0.009300279,0.038268052,0.008814409
Q3_0.75,0.2558884,0.006250332,0.19696182,0.0055126245,0.25045815,0.022170302,0.19206849,0.025859386
Q4_0.75,0.48178285,0.004537956,0.45720178,0.004605897,0.48278227,0.015205926,0.45840198,0.018140217
Q1_Q2_1.0,0.5213064,0.0057370565,0.4701735,0.0052970126,0.52091956,0.017704278,0.47011107,0.015265472
Q1_Q3_1.0,0.4523527,0.0050721164,0.37699953,0.0042944117,0.4503417,0.019571291,0.37581676,0.015100156
Q1_Q4_1.0,0.407417,0.00524997,0.36134943,0.005180964,0.4060413,0.010964085,0.360651,0.009573843
Q2_Q3_1.0,0.20423536,0.0049682287,0.13701168,0.0068318895,0.20206591,0.013592946,0.13549341,0.013475127
Q2_Q4_1.0,0.40384102,0.004790173,0.32638574,0.007525041,0.40547442,0.018316796,0.32777753,0.014911571
Q3_Q4_1.0,0.49056292,0.005037558,0.45034796,0.005670301,0.48793855,0.009750684,0.4475035,0.013236595
Q1_1.0,0.5035839,0.008337714,0.4570826,0.009370406,0.5005121,0.018021232,0.45452183,0.018499264
Q2_1.0,0.071313255,0.005293603,0.044484317,0.00857995,0.07044126,0.0074160523,0.043482296,0.009720431
Q3_1.0,0.27322775,0.0071497876,0.21413341,0.0065895393,0.26892394,0.023031779,0.21031871,0.028531158
Q4_1.0,0.51142603,0.0029627804,0.48655948,0.0031841686,0.5132559,0.01237901,0.488604,0.014261555
