,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,12.624914798018885,1.7815875919218869,12.252831897640341,1.6199654947300886
Q1_Q3_0.25,12.546327658364916,1.7945064898270178,12.336892323521138,1.7499386699690527
Q1_Q4_0.25,13.123890531498983,1.8681899645919282,13.272109507637873,1.7899479210541516
Q2_Q3_0.25,12.32959301216712,1.7520636646126306,12.425047719375037,1.677717591523579
Q2_Q4_0.25,12.929962078403047,1.7461363008315234,13.386189193264084,1.745032279079049
Q3_Q4_0.25,12.752014191360303,1.714234167778726,13.174188412315331,2.207324890302169
Q1_0.25,12.565563953850665,1.7351722239682383,12.26906870542577,1.6883148087230808
Q2_0.25,12.433257726373647,1.735231263725993,12.381609718792053,1.715727558021981
Q3_0.25,12.349433148223671,1.7929729913539825,12.411019270144243,1.7012590456523353
Q4_0.25,12.941517864854422,1.7594270953837163,13.239947967773952,1.942292720096157
Q1_Q2_0.5,12.98877745179125,1.6994647336382007,12.424306830377338,1.6742801448520188
Q1_Q3_0.5,12.767473764389885,1.7748095280907463,12.252442156297025,1.5413154776834233
Q1_Q4_0.5,13.91895637118086,1.9451580959530388,13.965279965501452,1.6640340241582339
Q2_Q3_0.5,12.346369924318413,1.7781161008329367,12.587009693756581,1.6063473903824501
Q2_Q4_0.5,13.613887255010482,1.7549170097589584,14.676339889068947,1.8118130713708342
Q3_Q4_0.5,13.591366063152716,1.8021605911909613,14.640207509363046,1.6528972529509829
Q1_0.5,12.856743515691482,1.7969917225027598,12.100665578825602,1.72540846315918
Q2_0.5,12.508074322825532,1.703866163599143,12.433862695842148,1.695508457039429
Q3_0.5,12.198915304683414,1.7659851323234417,12.450018023469784,1.6657860535657856
Q4_0.5,13.569951372144242,1.8215664392962543,14.57167257210971,1.470749918993452
Q1_Q2_0.75,13.95629557015236,1.6361375072643434,12.897829896467197,1.700671696814488
Q1_Q3_0.75,13.454402854756571,1.7530350220875544,12.491767070679831,1.6271594219387735
Q1_Q4_0.75,14.890872272912338,1.974823429234211,15.293213974666156,1.6186765195981454
Q2_Q3_0.75,12.30731686937087,1.854655696621846,12.781620130270442,1.666174839106789
Q2_Q4_0.75,14.317360248522988,1.8961535596323005,15.50310763332505,1.4101533543170905
Q3_Q4_0.75,15.173413379935306,1.9114952878669378,16.469711834457236,1.4997637026095287
Q1_0.75,13.173914056129977,1.873724111631132,12.180358764388963,1.609500907350537
Q2_0.75,12.585641604621859,1.769621319052315,12.509747231797558,1.6475906854203966
Q3_0.75,11.971790472875217,1.7996616152341034,12.573167826516748,1.6606143058756255
Q4_0.75,14.26420108373676,1.8237796404058932,15.70182321280501,1.9718842856987429
Q1_Q2_1.0,15.633296904667167,1.6344209882366274,13.868548522922158,1.501774046363809
Q1_Q3_1.0,14.334404151364868,1.5914027680970182,13.145932298613706,1.4546851008862094
Q1_Q4_1.0,15.557917895769853,1.7503224505058108,15.844686789359908,1.8892935864804867
Q2_Q3_1.0,12.68058778552731,2.02547755020871,13.461226838700023,1.4034369078952518
Q2_Q4_1.0,15.127435188524036,1.8020236715595073,16.76080990013597,1.8375457192981879
Q3_Q4_1.0,17.686952818754815,1.8581305140464894,17.778532500788327,1.833415966687548
Q1_1.0,13.546870910793913,1.6905130715553165,12.403927143053497,1.6750115017350586
Q2_1.0,12.785825413896085,1.7800110923303714,12.841601720256596,1.6718654721388664
Q3_1.0,11.367275854956597,1.8875201408583184,12.731365965827475,1.5441790683583263
Q4_1.0,15.21683152266568,1.8319970502708984,16.82993833350156,1.8643709955582601
