,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.47927 ± 0.002,0.32712 ± 0.002,0.14633 ± 0.001,0.17576 ± 0.001,0.13538 ± 0.015,0.15071 ± 0.037,0.11902 ± 0.003,0.13425 ± 0.001,0.10636 ± 0.003,0.16541 ± 0.017,0.12348 ± 0.002,0.12419 ± 0.002,0.14326 ± 0.001,0.17720 ± 0.001
0.5,0.48004 ± 0.001,0.32640 ± 0.002,0.14619 ± 0.000,0.17534 ± 0.001,0.14158 ± 0.003,0.18676 ± 0.029,0.13795 ± 0.002,0.14330 ± 0.001,0.13130 ± 0.003,0.17653 ± 0.022,0.13530 ± 0.002,0.13463 ± 0.002,0.15590 ± 0.000,0.17725 ± 0.001
0.7,0.47991 ± 0.001,0.32615 ± 0.001,0.14583 ± 0.000,0.17166 ± 0.002,0.14248 ± 0.006,0.18568 ± 0.039,0.15624 ± 0.007,0.15185 ± 0.001,0.15602 ± 0.005,0.24119 ± 0.018,0.51479 ± 0.488,0.14215 ± 0.001,0.16714 ± 0.000,0.17686 ± 0.000
