,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9728130647623587,0.006359777675003651,0.8979197174924967,0.021342193197512935
Q1_Q3_0.25,0.9757375646582538,0.004946446762374729,0.9096755286809757,0.025298641890075753
Q1_Q4_0.25,0.9727858409384208,0.007901483442035699,0.9078123013887058,0.0192928412589058
Q2_Q3_0.25,0.9838023935554361,0.0075532994690716395,0.9338604808560456,0.012623717182388885
Q2_Q4_0.25,0.9881932427360663,0.0027703167624855687,0.9286202731366725,0.008957624760695785
Q3_Q4_0.25,0.989652255494919,0.0049084052454822814,0.941268287632281,0.007448025658692995
Q1_0.25,0.9728164411434113,0.007883220139759476,0.9287494234859288,0.02030075192312451
Q2_0.25,0.9794032061425539,0.006780550085111166,0.953988587307143,0.004997932773870795
Q3_0.25,0.9896794331444612,0.004281731499792746,0.9586717285413886,0.0075456709765119945
Q4_0.25,0.9874461135053849,0.005965836365248651,0.9611043289170992,0.007847991206593793
Q1_Q2_0.5,0.9516504189328924,0.007060663059214277,0.7799116006940222,0.012222863646207578
Q1_Q3_0.5,0.9684246915463088,0.005432928892278008,0.8290083219686387,0.019277945960988908
Q1_Q4_0.5,0.9690702677133534,0.01124710365634624,0.8400843371137563,0.015410043090856446
Q2_Q3_0.5,0.983064586675367,0.007182353448071953,0.8450240587102723,0.028281355028972253
Q2_Q4_0.5,0.9852155871596174,0.005200016420895476,0.879442271714819,0.013302853061963823
Q3_Q4_0.5,0.971059508677725,0.006227915956680293,0.8699890457115685,0.008069042735061375
Q1_0.5,0.9625839830099648,0.007459668411143668,0.8560776350054293,0.02408735338412678
Q2_0.5,0.9786737324452078,0.006698490269885491,0.9164988375735514,0.018337276051312402
Q3_0.5,0.9896722854468815,0.0014867306553398936,0.9394500102456327,0.009514566847911472
Q4_0.5,0.9844592441945231,0.004279630950911415,0.9211095824530448,0.027289831675495712
Q1_Q2_0.75,0.9071392360085142,0.017146480626480488,0.5552437631152031,0.014383415109713533
Q1_Q3_0.75,0.9589458730838432,0.011789492950437934,0.7427011202579571,0.031328898592218574
Q1_Q4_0.75,0.9593906490600794,0.01404038516949869,0.7430036824251816,0.02229332324896825
Q2_Q3_0.75,0.9684500383208274,0.01684774128678396,0.7743943990634745,0.008661110675044147
Q2_Q4_0.75,0.9747675281166133,0.0035931787613366476,0.7868832236407547,0.01940714758659547
Q3_Q4_0.75,0.9105691020135307,0.01309798480335319,0.6317626917514465,0.006764401499981462
Q1_0.75,0.9414786330519895,0.013953027778382665,0.736539846676672,0.01958865519613418
Q2_0.75,0.9786737324452078,0.006698490269885491,0.8579747033341407,0.021644591705392825
Q3_0.75,0.9889372994528063,0.0023156170894539528,0.9102571291136649,0.010821095949907902
Q4_0.75,0.9437732478375913,0.010658354262395761,0.8524705781512933,0.011942007966036098
Q1_Q2_1.0,0.6365968923960138,0.026328729291282254,0.3568926100957694,0.005555551599308148
Q1_Q3_1.0,0.9083550419605478,0.0153545343492761,0.5736397018638298,0.029685556657451515
Q1_Q4_1.0,0.8610863319839069,0.007735215321838718,0.6251455886982898,0.028071654620256344
Q2_Q3_1.0,0.8363230460445295,0.030848165589880957,0.7286931136448923,0.02085798090549595
Q2_Q4_1.0,0.8760713648557299,0.02466412195331992,0.6771683719515373,0.01619417941184561
Q3_Q4_1.0,0.7298448778364239,0.0257883681603686,0.3446644093489645,0.021998306165576527
Q1_1.0,0.8817034540397584,0.012388117308344122,0.5182443922945461,0.01358130233209613
Q2_1.0,0.9750090162318161,0.005841268708491818,0.8204230157694056,0.010782225531553998
Q3_1.0,0.9859826307199911,0.002727062886870115,0.8798889624258972,0.017831367551014894
Q4_1.0,0.7976851574170727,0.031799646142181975,0.6776734718747088,0.036401389729156595
