,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.84220 ± 0.008,0.84158 ± 0.009,0.81164 ± 0.006,0.81259 ± 0.006,0.81898 ± 0.011,0.82074 ± 0.003,0.80645 ± 0.011,0.81042 ± 0.006,0.81366 ± 0.008,0.76651 ± 0.010,0.75124 ± 0.009,0.79375 ± 0.016,0.67677 ± 0.028,0.81321 ± 0.009
0.2,0.84433 ± 0.008,0.84158 ± 0.009,0.82608 ± 0.009,0.82969 ± 0.005,0.83545 ± 0.004,0.83371 ± 0.012,0.83209 ± 0.004,0.82625 ± 0.008,0.83121 ± 0.004,0.77494 ± 0.012,0.74556 ± 0.042,0.81705 ± 0.005,0.63617 ± 0.025,0.83008 ± 0.006
0.3,0.85619 ± 0.006,0.84158 ± 0.009,0.83237 ± 0.006,0.83536 ± 0.003,0.39723 ± 0.002,0.83563 ± 0.011,0.83798 ± 0.011,0.83179 ± 0.008,0.83188 ± 0.005,0.78635 ± 0.020,0.76962 ± 0.013,0.81915 ± 0.005,0.63020 ± 0.029,0.83326 ± 0.008
0.4,0.83738 ± 0.011,0.84158 ± 0.009,0.82015 ± 0.008,0.81850 ± 0.006,0.73967 ± 0.171,0.81804 ± 0.007,0.82426 ± 0.005,0.82067 ± 0.009,0.82246 ± 0.005,0.76411 ± 0.014,0.39889 ± 0.004,0.80131 ± 0.008,0.64966 ± 0.035,0.81942 ± 0.007
0.5,0.84535 ± 0.007,0.84010 ± 0.008,0.80748 ± 0.005,0.80359 ± 0.005,0.57300 ± 0.190,0.80508 ± 0.010,0.80856 ± 0.006,0.80462 ± 0.006,0.80339 ± 0.009,0.76605 ± 0.012,0.77555 ± 0.028,0.77780 ± 0.015,0.61861 ± 0.025,0.80596 ± 0.013
0.6,0.85212 ± 0.003,0.84164 ± 0.008,0.82444 ± 0.006,0.80910 ± 0.010,0.81249 ± 0.008,0.82828 ± 0.011,0.82231 ± 0.007,0.82188 ± 0.009,0.81150 ± 0.009,0.76195 ± 0.020,0.68377 ± 0.093,0.80443 ± 0.011,0.75934 ± 0.024,0.81893 ± 0.009
0.7,0.83415 ± 0.007,0.83945 ± 0.005,0.79435 ± 0.005,0.79112 ± 0.007,0.80167 ± 0.007,0.80671 ± 0.007,0.80612 ± 0.008,0.79383 ± 0.005,0.79571 ± 0.008,0.73643 ± 0.018,0.45942 ± 0.086,0.79165 ± 0.011,0.67556 ± 0.028,0.79438 ± 0.009
0.8,0.83859 ± 0.016,0.83987 ± 0.004,0.81133 ± 0.009,0.82214 ± 0.004,0.39723 ± 0.002,0.82034 ± 0.006,0.81860 ± 0.006,0.81545 ± 0.006,0.81511 ± 0.006,0.76790 ± 0.026,0.79933 ± 0.010,0.79542 ± 0.008,0.72576 ± 0.022,0.81491 ± 0.008
