,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.80183,0.81316,0.79571,0.79527,0.80825,0.80974,0.79950,0.79633,0.79757,0.75483,0.79947,0.78233,0.58967,0.79993
0.2,0.80936,0.81316,0.80184,0.80719,0.80829,0.80773,0.80664,0.79837,0.80893,0.75825,0.81992,0.79622,0.58689,0.80621
0.3,0.81107,0.81316,0.81089,0.81547,0.73031,0.82036,0.81928,0.80587,0.80924,0.76963,0.80074,0.79665,0.57826,0.81321
0.4,0.80575,0.81316,0.79728,0.79966,0.76925,0.80230,0.80644,0.79818,0.80323,0.75272,0.80506,0.78667,0.59446,0.80173
0.5,0.80856,0.81370,0.79418,0.79781,0.80322,0.79392,0.80268,0.79188,0.80366,0.76473,0.81008,0.77109,0.56043,0.79704
0.6,0.80128,0.81365,0.80510,0.79847,0.80369,0.81696,0.81108,0.79809,0.79756,0.75760,0.81805,0.79485,0.55244,0.80704
0.7,0.78288,0.81811,0.77851,0.78202,0.78730,0.78709,0.80235,0.77915,0.78090,0.74367,0.80922,0.79432,0.57498,0.78507
0.8,0.78942,0.80638,0.79681,0.81148,0.71361,0.80312,0.80187,0.79775,0.80118,0.75669,0.80937,0.78539,0.55765,0.79413
