,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.3371517,0.002838865,0.29139596,0.0028428864,0.33893663,0.005150841,0.29544505,0.0055201296
Q1_Q3_0.25,0.31732258,0.0031794643,0.26710206,0.0026591818,0.3203192,0.015131152,0.26924676,0.013327314
Q1_Q4_0.25,0.40054306,0.0029641737,0.38085407,0.0028270225,0.39304534,0.005338613,0.37384468,0.004678562
Q2_Q3_0.25,0.17362753,0.0031884757,0.1427174,0.0032321387,0.18344092,0.0060497466,0.15183534,0.006760441
Q2_Q4_0.25,0.31322592,0.0043413807,0.26320082,0.0040426143,0.31120175,0.009357902,0.26120603,0.009727974
Q3_Q4_0.25,0.33589095,0.0044813007,0.29261804,0.0045303334,0.3331492,0.0109313,0.2902069,0.012740393
Q1_0.25,0.42078662,0.0075210105,0.40238643,0.006389352,0.42684826,0.008544083,0.4053362,0.008935693
Q2_0.25,0.1811449,0.0034143862,0.15037015,0.0029809831,0.1859911,0.009001386,0.1541801,0.008619283
Q3_0.25,0.18232974,0.004526351,0.15103318,0.0036251575,0.18503082,0.012509076,0.15446854,0.008736938
Q4_0.25,0.42320722,0.0025357662,0.40425223,0.0029574938,0.4270628,0.0024394765,0.4090496,0.0020141052
Q1_Q2_0.5,0.3762619,0.0033482946,0.33527046,0.0029216635,0.37164065,0.007734422,0.33106756,0.007345585
Q1_Q3_0.5,0.3252757,0.003068143,0.26826608,0.0026595953,0.32700896,0.0060085617,0.26977375,0.0062489416
Q1_Q4_0.5,0.39578676,0.0030463063,0.37614316,0.0030724537,0.39903086,0.0071535925,0.37935513,0.0071724174
Q2_Q3_0.5,0.1758837,0.0021908067,0.14506866,0.001524784,0.17864797,0.0063971817,0.14702426,0.0043921843
Q2_Q4_0.5,0.32643208,0.0016795546,0.26989016,0.001552664,0.3246585,0.006091458,0.26857436,0.005843259
Q3_Q4_0.5,0.37896472,0.0020933666,0.33829355,0.001849027,0.3751381,0.006914745,0.3342573,0.007178452
Q1_0.5,0.44694763,0.004506074,0.42951494,0.004627379,0.44991,0.015177464,0.43132573,0.01547024
Q2_0.5,0.18807927,0.003352787,0.15661374,0.0027898331,0.1871864,0.006846218,0.1573613,0.007395025
Q3_0.5,0.19257188,0.0045406017,0.16173343,0.0047544013,0.1922808,0.0057075843,0.16064054,0.004770847
Q4_0.5,0.44478193,0.0034730954,0.42720327,0.0033539988,0.44614142,0.004246902,0.42896444,0.0042406656
Q1_Q2_0.75,0.4375189,0.0023385528,0.4010644,0.0029434874,0.43966454,0.009999527,0.4025727,0.0104735065
Q1_Q3_0.75,0.34548405,0.002899708,0.28003183,0.0019062145,0.3452925,0.007462934,0.28057176,0.006785084
Q1_Q4_0.75,0.39591077,0.0016846245,0.37633076,0.0015712639,0.39932874,0.00436477,0.37823948,0.0043269224
Q2_Q3_0.75,0.17680344,0.0024854832,0.14599502,0.0022595774,0.17901716,0.0015416247,0.14753567,0.0015094577
Q2_Q4_0.75,0.34366524,0.0020576606,0.27793828,0.001878867,0.3452672,0.013043612,0.2799367,0.011247633
Q3_Q4_0.75,0.43838364,0.0034176381,0.40156722,0.003854004,0.44044653,0.00974339,0.4039053,0.010159117
Q1_0.75,0.4800071,0.004012615,0.46368498,0.004049154,0.47824484,0.008611822,0.46222657,0.010055826
Q2_0.75,0.19970433,0.0023175348,0.16873872,0.0022777074,0.19945464,0.007863003,0.16774586,0.009494516
Q3_0.75,0.19918871,0.005082715,0.16811192,0.0042971796,0.20173486,0.005757573,0.16886617,0.0048933644
Q4_0.75,0.4760011,0.0018361469,0.45947093,0.0017236767,0.47881943,0.009881037,0.46298033,0.0107007595
Q1_Q2_1.0,0.53251046,0.0018762946,0.5021628,0.0020168226,0.53135383,0.00735946,0.50135225,0.007825367
Q1_Q3_1.0,0.37503827,0.0019483225,0.299688,0.0016242284,0.37548426,0.002679546,0.300609,0.0014870837
Q1_Q4_1.0,0.3954082,0.0014658726,0.37546694,0.0015966649,0.39130527,0.0037908682,0.37155902,0.004202987
Q2_Q3_1.0,0.17608452,0.0003816405,0.14542231,0.00038208335,0.17886452,0.0028163914,0.14659506,0.0033835121
Q2_Q4_1.0,0.3742312,0.0013606711,0.29943803,0.0012539291,0.3760647,0.0061559295,0.30238837,0.0070257257
Q3_Q4_1.0,0.5304562,0.0012488276,0.5004519,0.001888181,0.53114957,0.008638576,0.5014402,0.009926598
Q1_1.0,0.51593435,0.0041987025,0.50093925,0.00431701,0.5119475,0.006977691,0.49688506,0.0071761506
Q2_1.0,0.20701694,0.0038457988,0.17558739,0.0037331278,0.2092522,0.009571292,0.17800446,0.008200565
Q3_1.0,0.20732288,0.0024439273,0.17623772,0.0029090468,0.21080978,0.005752868,0.17811476,0.005334547
Q4_1.0,0.5159273,0.0020875155,0.5009056,0.0020613323,0.5170139,0.0029688687,0.5012736,0.0028998305
