,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.83165,0.88724,0.89463,0.91046,0.91894,0.91593,0.91861,0.91005,0.93976,0.93634,0.82770,0.82426,0.52527,0.88081
Q1_Q3_0.25,0.85948,0.80430,0.91774,0.90419,0.91367,0.91045,0.92217,0.92134,0.94666,0.91379,0.81540,0.80382,0.53158,0.89707
Q1_Q4_0.25,0.80601,0.72688,0.84866,0.89026,0.89930,0.89515,0.89941,0.85369,0.94027,0.86718,0.73882,0.77842,0.52650,0.83951
Q2_Q3_0.25,0.88188,0.78794,0.96327,0.93748,0.92043,0.91813,0.94016,0.94872,0.94721,0.92595,0.75490,0.81015,0.52867,0.94177
Q2_Q4_0.25,0.82830,0.74500,0.88614,0.89102,0.90185,0.89787,0.90964,0.88921,0.93844,0.88840,0.67834,0.71399,0.53407,0.86788
Q3_Q4_0.25,0.85580,0.63103,0.92031,0.92409,0.92391,0.92247,0.93380,0.91372,0.94586,0.89196,0.76060,0.76245,0.51796,0.90286
Q1_0.25,0.88140,0.94837,0.91107,0.94407,0.94003,0.93460,0.92976,0.91924,0.95719,0.94170,0.87953,0.88952,0.52645,0.90218
Q2_0.25,0.91364,0.90196,0.96511,0.95173,0.94264,0.94161,0.95180,0.95764,0.95765,0.95362,0.86444,0.90838,0.53123,0.94936
Q3_0.25,0.92317,0.83627,0.96778,0.95568,0.94081,0.94062,0.95451,0.95675,0.95999,0.95364,0.82012,0.83400,0.52277,0.95650
Q4_0.25,0.88028,0.74819,0.90560,0.93043,0.94355,0.94189,0.94167,0.91075,0.95671,0.89839,0.80212,0.81082,0.52236,0.90357
Q1_Q2_0.5,0.78955,0.82533,0.80682,0.84688,0.84535,0.83845,0.84499,0.83101,0.86968,0.87049,0.74543,0.74013,0.52575,0.80881
Q1_Q3_0.5,0.78627,0.71611,0.86534,0.82460,0.85493,0.84781,0.87269,0.87702,0.90585,0.86390,0.73710,0.71073,0.52700,0.83229
Q1_Q4_0.5,0.71244,0.57777,0.79079,0.79653,0.85009,0.83295,0.83648,0.77893,0.89239,0.76091,0.58808,0.58406,0.51718,0.76977
Q2_Q3_0.5,0.82543,0.76272,0.95388,0.86465,0.83940,0.83664,0.87817,0.92786,0.89762,0.88138,0.75217,0.76717,0.52858,0.90403
Q2_Q4_0.5,0.76779,0.55075,0.81437,0.82912,0.84453,0.83438,0.84728,0.81069,0.90330,0.80475,0.64121,0.64857,0.52408,0.80256
Q3_Q4_0.5,0.74169,0.47727,0.81796,0.83410,0.86973,0.86386,0.86603,0.80721,0.89524,0.83644,0.63770,0.68711,0.51617,0.78994
Q1_0.5,0.82819,0.93725,0.85914,0.86700,0.90758,0.90477,0.89770,0.87032,0.94180,0.92529,0.82271,0.83117,0.53318,0.84911
Q2_0.5,0.86301,0.85077,0.96219,0.93069,0.91625,0.91112,0.93025,0.94422,0.94169,0.93372,0.78792,0.77055,0.53750,0.93423
Q3_0.5,0.88042,0.71054,0.96720,0.94354,0.92417,0.92103,0.94479,0.95024,0.95041,0.91896,0.78686,0.81168,0.51662,0.94156
Q4_0.5,0.80292,0.55615,0.84328,0.88015,0.90735,0.90323,0.90735,0.85225,0.93991,0.83903,0.69857,0.68448,0.51846,0.83403
Q1_Q2_0.75,0.73912,0.88247,0.69571,0.72922,0.73066,0.71500,0.72751,0.67406,0.75729,0.79800,0.68137,0.65405,0.53655,0.71278
Q1_Q3_0.75,0.72966,0.74732,0.78178,0.76563,0.81460,0.79542,0.80873,0.78959,0.83960,0.80241,0.66225,0.69543,0.52868,0.77095
Q1_Q4_0.75,0.61391,0.51127,0.69872,0.69411,0.73514,0.71655,0.73057,0.66622,0.77888,0.69272,0.50567,0.47608,0.51265,0.68760
Q2_Q3_0.75,0.77476,0.77533,0.93156,0.78655,0.75205,0.75290,0.78613,0.89627,0.80498,0.83406,0.74192,0.74319,0.51449,0.87194
Q2_Q4_0.75,0.71450,0.45269,0.75007,0.76268,0.76372,0.76641,0.77028,0.74256,0.81259,0.73847,0.65375,0.67203,0.52450,0.74106
Q3_Q4_0.75,0.67417,0.48080,0.75262,0.71387,0.80087,0.77082,0.77162,0.73845,0.77088,0.69713,0.66909,0.65605,0.51569,0.68692
