,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.87183,0.96665,0.91006,0.92533,0.93350,0.93154,0.93544,0.92057,0.95674,0.94526,0.84506,0.85578,0.61636,0.89775
Q1_Q3_0.25,0.88003,0.93659,0.91923,0.91637,0.92407,0.92049,0.93331,0.92723,0.95764,0.92518,0.83869,0.82839,0.59993,0.90484
Q1_Q4_0.25,0.83590,0.91972,0.85864,0.90496,0.91378,0.90547,0.91084,0.86642,0.96143,0.87711,0.78033,0.82214,0.54065,0.85256
Q2_Q3_0.25,0.90220,0.92919,0.97825,0.95563,0.95072,0.95047,0.95848,0.96844,0.96857,0.95102,0.77331,0.83321,0.59170,0.95827
Q2_Q4_0.25,0.87791,0.89886,0.90978,0.92781,0.95165,0.94153,0.95244,0.91966,0.96558,0.92450,0.70311,0.74397,0.60128,0.89883
Q3_Q4_0.25,0.89652,0.91142,0.93935,0.94263,0.95099,0.95222,0.96341,0.93211,0.97480,0.93792,0.79630,0.80921,0.61675,0.92186
Q1_0.25,0.90617,0.98033,0.91465,0.95134,0.94821,0.94571,0.94258,0.92989,0.96998,0.95263,0.89983,0.90955,0.59549,0.90931
Q2_0.25,0.93414,0.96381,0.97867,0.97189,0.96488,0.96467,0.97373,0.97270,0.97598,0.97499,0.90243,0.93836,0.59293,0.96195
Q3_0.25,0.94187,0.94103,0.99035,0.97991,0.96861,0.96921,0.98191,0.97908,0.98420,0.97642,0.84677,0.85443,0.56233,0.97579
Q4_0.25,0.91979,0.93436,0.93364,0.96001,0.97090,0.97334,0.97272,0.93613,0.97971,0.92563,0.85139,0.85040,0.58361,0.92634
Q1_Q2_0.5,0.81385,0.92801,0.81576,0.85978,0.85935,0.86424,0.87202,0.83508,0.88968,0.88440,0.76400,0.76027,0.61721,0.82061
Q1_Q3_0.5,0.81243,0.90298,0.86941,0.83714,0.86657,0.86512,0.88985,0.88303,0.91728,0.88032,0.75835,0.73047,0.55229,0.83445
Q1_Q4_0.5,0.77111,0.84718,0.78795,0.80933,0.86541,0.85121,0.84316,0.78693,0.90548,0.79820,0.59578,0.58128,0.58795,0.77653
Q2_Q3_0.5,0.85247,0.90532,0.96427,0.88909,0.85708,0.86058,0.90412,0.94866,0.91546,0.91218,0.75471,0.77328,0.54182,0.91888
Q2_Q4_0.5,0.80282,0.83830,0.84862,0.85986,0.89841,0.89041,0.89494,0.85162,0.93563,0.83418,0.65318,0.65903,0.62390,0.81825
Q3_Q4_0.5,0.81596,0.87621,0.84424,0.85522,0.91249,0.91116,0.89222,0.83899,0.92155,0.86200,0.63885,0.71791,0.63573,0.80115
Q1_0.5,0.85899,0.97602,0.86161,0.88220,0.91803,0.92097,0.90984,0.88098,0.95199,0.93593,0.84846,0.86331,0.58360,0.86213
Q2_0.5,0.90320,0.93310,0.96942,0.95206,0.94903,0.94693,0.95930,0.95788,0.96115,0.96149,0.79681,0.78995,0.59067,0.94649
Q3_0.5,0.90117,0.92191,0.98769,0.96510,0.94991,0.94722,0.96666,0.97151,0.97192,0.95435,0.81064,0.83654,0.57950,0.96597
Q4_0.5,0.87423,0.93064,0.87438,0.91246,0.95248,0.95018,0.95454,0.89443,0.97255,0.90529,0.74708,0.73439,0.63948,0.85381
Q1_Q2_0.75,0.76896,0.90412,0.69863,0.73066,0.73945,0.71773,0.74582,0.71687,0.78141,0.81931,0.69160,0.66349,0.67207,0.71789
