,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.37661,0.40574,0.22482,0.20401,0.14799,0.14863,0.14833,0.21375,0.11025,0.14583,0.14504,0.12851,0.21339,0.24652
Q1_Q3_0.25,0.36655,0.48552,0.20892,0.20776,0.15135,0.15015,0.14327,0.20823,0.10972,0.18144,0.13794,0.13318,0.21989,0.22974
Q1_Q4_0.25,0.40966,0.58823,0.27167,0.20572,0.17995,0.18192,0.18637,0.25994,0.12954,0.25064,0.17168,0.16987,0.27279,0.29145
Q2_Q3_0.25,0.34097,0.56212,0.08613,0.11395,0.11383,0.11597,0.10612,0.11907,0.09547,0.18085,0.09978,0.10206,0.16505,0.13163
Q2_Q4_0.25,0.38332,0.66218,0.2056,0.18707,0.14059,0.14376,0.13851,0.20859,0.10762,0.18441,0.12972,0.12953,0.233,0.23206
Q3_Q4_0.25,0.38912,0.70492,0.21913,0.20015,0.14595,0.14787,0.13783,0.21866,0.09985,0.24995,0.12069,0.13483,0.23107,0.24001
Q1_0.25,0.40197,0.29127,0.30544,0.19055,0.18413,0.1843,0.18524,0.27599,0.11786,0.14801,0.17589,0.15497,0.25972,0.31992
Q2_0.25,0.33849,0.49399,0.0801,0.10349,0.11038,0.11314,0.10681,0.11989,0.09144,0.15126,0.10313,0.10024,0.15859,0.12982
Q3_0.25,0.34504,0.61678,0.09285,0.08784,0.11686,0.11567,0.08989,0.12733,0.06987,0.13044,0.09954,0.09982,0.16946,0.13787
Q4_0.25,0.42884,0.78222,0.28001,0.2003,0.17198,0.1765,0.16829,0.27413,0.10225,0.31002,0.14684,0.14915,0.28326,0.29763
Q1_Q2_0.5,0.3726,0.40992,0.24895,0.24814,0.1677,0.16992,0.17324,0.25056,0.14397,0.19198,0.17036,0.15616,0.21019,0.26988
Q1_Q3_0.5,0.37601,0.48115,0.22855,0.23933,0.15804,0.15813,0.15049,0.23051,0.13375,0.18732,0.15962,0.1437,0.2189,0.24863
Q1_Q4_0.5,0.41375,0.59117,0.26831,0.2568,0.20063,0.2023,0.21947,0.28559,0.18288,0.26428,0.2063,0.20657,0.28502,0.28648
Q2_Q3_0.5,0.34809,0.56089,0.08387,0.15179,0.13364,0.13439,0.11496,0.12078,0.12515,0.12126,0.11605,0.11658,0.15892,0.13167
Q2_Q4_0.5,0.37948,0.65609,0.21355,0.21072,0.15194,0.15425,0.14434,0.22409,0.12748,0.23764,0.13398,0.14348,0.23031,0.23481
Q3_Q4_0.5,0.39321,0.7046,0.23959,0.2398,0.15961,0.16282,0.14954,0.24945,0.12013,0.23189,0.14992,0.14553,0.22324,0.26091
Q1_0.5,0.40528,0.29922,0.31515,0.28802,0.19039,0.19322,0.18759,0.31534,0.12478,0.18322,0.19209,0.17838,0.25587,0.33021
Q2_0.5,0.33852,0.49541,0.08177,0.12619,0.11576,0.11861,0.10825,0.11591,0.0993,0.14732,0.10532,0.10972,0.15864,0.1319
Q3_0.5,0.35692,0.61889,0.09769,0.1061,0.11675,0.11596,0.09915,0.12927,0.08529,0.15378,0.1029,0.10284,0.16253,0.14066
Q4_0.5,0.42189,0.78077,0.2974,0.24789,0.18284,0.19054,0.17563,0.29421,0.11085,0.31766,0.1642,0.17879,0.28359,0.31551
Q1_Q2_0.75,0.36443,0.40823,0.28866,0.27767,0.20286,0.19655,0.19972,0.31529,0.17606,0.22222,0.24371,0.22381,0.21083,0.30415
Q1_Q3_0.75,0.37919,0.48592,0.24,0.24696,0.16849,0.1681,0.16439,0.26054,0.15637,0.19468,0.17559,0.16837,0.21946,0.25845
Q1_Q4_0.75,0.41002,0.59131,0.27424,0.27367,0.23969,0.23914,0.24944,0.28913,0.23749,0.27105,0.25098,0.25481,0.29342,0.29079
Q2_Q3_0.75,0.34396,0.56027,0.08917,0.18451,0.14682,0.14672,0.15507,0.12397,0.15878,0.16479,0.12604,0.1299,0.1629,0.13442
Q2_Q4_0.75,0.38248,0.65896,0.2327,0.22896,0.17355,0.17412,0.16804,0.25857,0.14924,0.25313,0.16124,0.17515,0.22338,0.25407
Q3_Q4_0.75,0.38869,0.70624,0.2825,0.28765,0.18602,0.1952,0.1687,0.29905,0.15502,0.30498,0.19269,0.22075,0.21734,0.30015
Q1_0.75,0.39957,0.29689,0.34372,0.36097,0.2287,0.23377,0.2295,0.36849,0.17678,0.2714,0.23956,0.21283,0.25758,0.35679
Q2_0.75,0.33609,0.49737,0.08606,0.15446,0.12363,0.12568,0.12277,0.11946,0.1217,0.13944,0.12251,0.11465,0.15572,0.13315
Q3_0.75,0.35102,0.61926,0.10475,0.14039,0.12396,0.1252,0.10934,0.13384,0.11064,0.20231,0.10907,0.11165,0.16304,0.14556
Q4_0.75,0.42472,0.78339,0.32158,0.31814,0.21407,0.22601,0.20468,0.34475,0.14938,0.34697,0.19914,0.20267,0.281,0.33702
Q1_Q2_1.0,0.37138,0.408,0.346,0.33294,0.35994,0.35842,0.32335,0.36677,0.33143,0.30448,0.34391,0.34275,0.21367,0.35963
Q1_Q3_1.0,0.38116,0.48474,0.26868,0.26897,0.24885,0.20458,0.2591,0.30035,0.23426,0.2407,0.25302,0.23479,0.22042,0.28653
Q1_Q4_1.0,0.41334,0.59195,0.27666,0.27959,0.27364,0.27432,0.27563,0.2791,0.27506,0.2815,0.27447,0.27453,0.30227,0.29405
