,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.10202972,0.00234749,0.06980884,0.00090924813,0.10311365,0.004376654,0.07061201,0.002240857
Q1_Q3_0.25,0.10544336,0.002410152,0.07469884,0.0016508051,0.10655594,0.0034508982,0.07513781,0.002091205
Q1_Q4_0.25,0.15352182,0.0011507478,0.112962864,0.0017631439,0.15097578,0.006583721,0.11201426,0.003736667
Q2_Q3_0.25,0.075038105,0.0013273132,0.05411031,0.0008610889,0.07434389,0.0028998447,0.0536031,0.0020683485
Q2_Q4_0.25,0.13336712,0.0006566943,0.09258739,0.0009851129,0.13141759,0.0046432754,0.09115444,0.0031296504
Q3_Q4_0.25,0.13318238,0.0020925286,0.095689714,0.0021603967,0.13030665,0.0026119172,0.094274856,0.0020625263
Q1_0.25,0.12655503,0.0027305677,0.09056737,0.0016129677,0.1265525,0.0055142837,0.09078057,0.0032448976
Q2_0.25,0.07584904,0.001959136,0.05102433,0.0005867744,0.077825055,0.0054076943,0.051762443,0.002890284
Q3_0.25,0.07812755,0.0014710227,0.05852585,0.0010860288,0.07737133,0.002974546,0.058379002,0.0028831118
Q4_0.25,0.17455508,0.0029894751,0.13538936,0.0037204043,0.17180349,0.004677045,0.13324447,0.002932364
Q1_Q2_0.5,0.10155884,0.0009661922,0.07041534,0.00058450084,0.10403143,0.0014142483,0.07142175,0.001614188
Q1_Q3_0.5,0.10427539,0.0021114054,0.074044414,0.0014448576,0.106190264,0.0011735162,0.07518302,0.0011598802
Q1_Q4_0.5,0.15353025,0.0013206641,0.11409342,0.0014470941,0.15198834,0.0035383576,0.113255724,0.002485311
Q2_Q3_0.5,0.07516941,0.00089160545,0.053391695,0.0005089887,0.07559921,0.0017679305,0.053142548,0.0014904662
Q2_Q4_0.5,0.13444765,0.0010265717,0.09240397,0.0009332299,0.1327935,0.0041336794,0.091239974,0.00259399
Q3_Q4_0.5,0.13372993,0.0014508639,0.09547267,0.001683505,0.13034019,0.0038641358,0.09324069,0.0031409704
Q1_0.5,0.12459867,0.0033340266,0.08959757,0.0020958455,0.12748197,0.0025773235,0.0911175,0.0019705081
Q2_0.5,0.07508728,0.0012295434,0.0504087,0.0005268683,0.0765238,0.0050583184,0.050803415,0.0024397564
Q3_0.5,0.07772776,0.0014414703,0.05822081,0.0013719227,0.076132044,0.002230158,0.05744409,0.002310064
Q4_0.5,0.17252234,0.001466784,0.13473597,0.0021717676,0.17038317,0.0051393015,0.13309775,0.0038114858
Q1_Q2_0.75,0.10044587,0.0023931162,0.07045992,0.00054598576,0.102467515,0.003341741,0.0710827,0.0013468876
Q1_Q3_0.75,0.10461501,0.0018771176,0.074488305,0.0012339264,0.10579534,0.0010073775,0.075117484,0.0009386964
Q1_Q4_0.75,0.155274,0.0009957325,0.11632264,0.0011727086,0.15433851,0.0036729379,0.115432635,0.0020604162
Q2_Q3_0.75,0.07475917,0.00066890713,0.052812777,0.00039899323,0.07489599,0.0019420224,0.052845158,0.0010889837
Q2_Q4_0.75,0.133688,0.000738451,0.091833,0.00049117394,0.1317429,0.0044642547,0.09072427,0.0029991977
Q3_Q4_0.75,0.13451783,0.0014465651,0.095275365,0.0013719227,0.13242376,0.0035467597,0.09414683,0.002369265
Q1_0.75,0.1258109,0.003323634,0.09087561,0.0018724117,0.1280239,0.0015307948,0.09203862,0.0018813501
Q2_0.75,0.073377885,0.0012254765,0.049940802,0.00065253256,0.073981665,0.0037369106,0.04991502,0.0021168438
Q3_0.75,0.07674663,0.0014117225,0.05717367,0.0013765419,0.07595344,0.0021241463,0.05717381,0.00223563
Q4_0.75,0.17529756,0.0018032242,0.13607085,0.0022916566,0.17108718,0.005574217,0.13307276,0.0038263083
Q1_Q2_1.0,0.100424744,0.0019589837,0.07048007,0.0006635447,0.10228749,0.0026822786,0.07124553,0.0011155498
Q1_Q3_1.0,0.105143115,0.0014408119,0.07503927,0.0009548924,0.106230125,0.000627753,0.07560253,0.000575539
Q1_Q4_1.0,0.1574047,0.00056716456,0.118857846,0.0005956096,0.15642235,0.002697533,0.11802685,0.001531901
Q2_Q3_1.0,0.074719235,0.0005707746,0.052574717,0.00025527072,0.07505971,0.0016771886,0.05269439,0.0011873345
Q2_Q4_1.0,0.1342806,0.00056106667,0.09180723,0.00029488574,0.13254398,0.0040761693,0.09074585,0.0025120976
Q3_Q4_1.0,0.13432673,0.0010291019,0.09490755,0.0007987496,0.13184226,0.0041091493,0.09336337,0.002579482
Q1_1.0,0.1247917,0.002753573,0.09094882,0.0013248592,0.12707831,0.0010345723,0.09214222,0.0012651862
Q2_1.0,0.07283021,0.0012787996,0.049397714,0.00065582054,0.07433491,0.0033405488,0.049841076,0.0018567983
Q3_1.0,0.07617301,0.0012350839,0.056589894,0.0011284341,0.075600944,0.0021520776,0.056567498,0.0022784937
Q4_1.0,0.17484793,0.0014345217,0.13599887,0.0015917143,0.17162323,0.0054308493,0.13353801,0.0034774242
