,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.52177423,0.0031643522,0.4390037,0.0032786003,0.52418596,0.0063834568,0.44225985,0.005003116
Q1_Q3_0.25,0.5229229,0.0025621396,0.4401637,0.0023784062,0.52566844,0.007631983,0.44310197,0.009377431
Q1_Q4_0.25,0.5173966,0.0041169743,0.43386084,0.0036956544,0.5156247,0.0027909477,0.43281135,0.0026392825
Q2_Q3_0.25,0.41077185,0.0022944007,0.33616027,0.0023978865,0.41443044,0.0063546905,0.33734605,0.008426324
Q2_Q4_0.25,0.39777073,0.0018532935,0.3247079,0.0020377643,0.40724945,0.011945619,0.33276698,0.012255455
Q3_Q4_0.25,0.39874923,0.0037641556,0.32534906,0.0032016998,0.40517598,0.0057942527,0.33137,0.005181577
Q1_0.25,0.55101323,0.0033068922,0.47058448,0.0036917794,0.5480628,0.0075995633,0.46697664,0.008707864
Q2_0.25,0.4044518,0.0034108558,0.3296813,0.0037927711,0.41004118,0.01254645,0.33536288,0.016010992
Q3_0.25,0.41664085,0.004684967,0.34130833,0.0046934835,0.4082117,0.01196654,0.33210093,0.010846401
Q4_0.25,0.39640114,0.005324049,0.3254893,0.004732788,0.39418793,0.0054143732,0.32173577,0.00763109
Q1_Q2_0.5,0.5203132,0.0024657508,0.43772012,0.0026315374,0.5219089,0.0031383643,0.43916875,0.0039277
Q1_Q3_0.5,0.524198,0.003197739,0.44162947,0.003250518,0.5227481,0.005087344,0.43928164,0.004672705
Q1_Q4_0.5,0.5171614,0.001986147,0.4340149,0.001132996,0.51807654,0.005150921,0.43496472,0.0057174996
Q2_Q3_0.5,0.40706354,0.0018619575,0.3323087,0.0018318826,0.40977445,0.0073168795,0.33508956,0.0070828344
Q2_Q4_0.5,0.3976773,0.0029689085,0.3251509,0.0023699242,0.4021639,0.0029374147,0.32843265,0.0019660112
Q3_Q4_0.5,0.40257424,0.002000828,0.32894942,0.0017581747,0.40145,0.0048701526,0.32873923,0.0061716735
Q1_0.5,0.54962444,0.0023449394,0.46825057,0.0026198863,0.55231535,0.005668364,0.4718752,0.0054504136
Q2_0.5,0.40637296,0.0037941237,0.33291632,0.003366868,0.40362543,0.0055879685,0.32882616,0.0039695
Q3_0.5,0.4080841,0.0011479823,0.33296016,0.0017856872,0.4223303,0.010472271,0.34592763,0.010068497
Q4_0.5,0.39165646,0.003779168,0.31895775,0.0038448982,0.39823246,0.008395699,0.32449025,0.007949941
Q1_Q2_0.75,0.5211068,0.0016850892,0.43770653,0.002002563,0.52092445,0.005142896,0.4376863,0.0050895675
Q1_Q3_0.75,0.52429545,0.0019141602,0.44139248,0.0017208105,0.52203023,0.0025462636,0.43870252,0.0025693954
Q1_Q4_0.75,0.5153667,0.0021107967,0.43239146,0.0019530088,0.51485413,0.0042388183,0.4323852,0.0049874447
Q2_Q3_0.75,0.41075096,0.0020479406,0.33592546,0.0018423416,0.40737295,0.00512638,0.33128,0.0055551403
Q2_Q4_0.75,0.39696994,0.0016089834,0.32428774,0.0016054753,0.3980649,0.0034597802,0.32448202,0.004783458
Q3_Q4_0.75,0.40205374,0.002287885,0.32791206,0.0024726214,0.4018508,0.0021141283,0.32810622,0.0031777672
Q1_0.75,0.5481847,0.0018333092,0.46700805,0.0021720456,0.5464489,0.003732357,0.46471184,0.003926226
Q2_0.75,0.40506753,0.0028350905,0.3315118,0.0032319613,0.40847507,0.005405162,0.33311155,0.0065808236
Q3_0.75,0.41369873,0.005088442,0.33840126,0.0046600183,0.41629308,0.008806262,0.33934212,0.008328583
Q4_0.75,0.39489493,0.0016326508,0.32295263,0.002904179,0.38975245,0.006421956,0.31797448,0.004697079
Q1_Q2_1.0,0.52331686,0.00092201435,0.44043246,0.0011373531,0.52201277,0.00203725,0.43861598,0.0018609709
Q1_Q3_1.0,0.52534926,0.002263554,0.44291154,0.0025736513,0.52319926,0.002828724,0.44075793,0.003981371
Q1_Q4_1.0,0.5173527,0.0010590367,0.43430313,0.000824437,0.51382285,0.0034114465,0.43101993,0.004476269
Q2_Q3_1.0,0.40912285,0.0032209905,0.33392006,0.0030762318,0.41256613,0.006646807,0.33785895,0.0070092133
Q2_Q4_1.0,0.40021515,0.0025932968,0.32710758,0.0019502349,0.40271625,0.0036397637,0.32851303,0.0037311558
Q3_Q4_1.0,0.4018538,0.0026860198,0.32845616,0.002570291,0.40227515,0.001314156,0.32819244,0.002169409
Q1_1.0,0.54839814,0.001656503,0.46760923,0.0019484075,0.5498152,0.0019290604,0.46894217,0.0017143531
Q2_1.0,0.4077676,0.0022387386,0.33384007,0.0018677682,0.40680408,0.0036656316,0.3325384,0.0034383177
Q3_1.0,0.41269007,0.004060675,0.33705205,0.0038504272,0.4159085,0.006820487,0.3400796,0.0077279094
Q4_1.0,0.39268723,0.0007479552,0.3203618,0.0010244318,0.39469904,0.0051404187,0.32231134,0.0065463716
