,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.16739802,0.028416023,0.11240108,0.005675068,0.15553005,0.02195139,0.11032134,0.014338431
Q1_Q3_0.25,0.15096104,0.0054755826,0.107316054,0.0027746856,0.1584812,0.028838878,0.11045311,0.012564977
Q1_Q4_0.25,0.16050369,0.00085105794,0.117056265,0.0011133522,0.16065848,0.0069685783,0.118556045,0.007359208
Q2_Q3_0.25,0.13232209,0.0044050007,0.0942689,0.002857234,0.13151911,0.012005104,0.09269466,0.0033002316
Q2_Q4_0.25,0.1499034,0.0026112709,0.10623868,0.0016143676,0.15331855,0.0162508,0.109157845,0.008998828
Q3_Q4_0.25,0.1558454,0.0051712664,0.11098741,0.0030874615,0.16554485,0.0073147537,0.11689539,0.0061008986
Q1_0.25,0.13718209,0.003657454,0.10514246,0.002624546,0.13521847,0.009733686,0.105271384,0.007096073
Q2_0.25,0.15044034,0.04912124,0.092815205,0.007435888,0.13366304,0.01864807,0.09151207,0.008718426
Q3_0.25,0.12871434,0.0127253225,0.09106943,0.0033321814,0.11920023,0.013237961,0.08940192,0.009294754
Q4_0.25,0.16455781,0.005535354,0.120097324,0.0029633336,0.16880122,0.021651533,0.12251957,0.01107236
Q1_Q2_0.5,0.20642993,0.012268991,0.14885607,0.007138353,0.23195222,0.02973314,0.1654273,0.016349398
Q1_Q3_0.5,0.19358417,0.0045338497,0.13895401,0.0027596867,0.2206841,0.032469194,0.15170428,0.014929743
Q1_Q4_0.5,0.215906,0.005381635,0.15940146,0.0026157198,0.23279813,0.018091498,0.16873017,0.01404464
Q2_Q3_0.5,17.422325,34.467262,1.1955802,2.1218753,0.66294223,0.9165226,0.22301213,0.15946732
Q2_Q4_0.5,0.75872463,1.0875617,0.20481801,0.10805188,0.26225507,0.061864804,0.1653902,0.013690421
Q3_Q4_0.5,0.21205926,0.0025887701,0.15493143,0.002653312,0.22527404,0.01478137,0.16296929,0.008874419
Q1_0.5,4.0171285,5.046787,0.38919243,0.31387717,99.54118,198.28293,10.720152,21.075397
Q2_0.5,0.18238322,0.047874685,0.11524606,0.014155306,0.15588845,0.027200656,0.10789789,0.017068766
Q3_0.5,0.15430321,0.0060214223,0.11102197,0.0034658054,0.17549697,0.028924806,0.119440414,0.012573979
Q4_0.5,0.21320792,0.010007514,0.15487334,0.0058003133,0.26574287,0.111824825,0.17506817,0.040470853
Q1_Q2_0.75,0.2462323,0.0063243164,0.18623379,0.0041930326,0.26484293,0.017267905,0.19870731,0.013024888
Q1_Q3_0.75,0.2154619,0.005679476,0.15937918,0.0038065617,0.23268387,0.016749252,0.1705051,0.012067451
Q1_Q4_0.75,0.25431648,0.0037057851,0.1934476,0.0026091896,0.28180206,0.013635949,0.20990992,0.007347287
Q2_Q3_0.75,0.21138039,0.006130422,0.15501454,0.0045600613,0.24406533,0.011913283,0.17618828,0.008904789
Q2_Q4_0.75,0.25216168,0.0060857283,0.18536289,0.0034662725,0.28679714,0.035795633,0.20848866,0.025284147
Q3_Q4_0.75,0.26719815,0.0037065456,0.19888353,0.0019436957,0.31095332,0.020651361,0.22745109,0.012080076
Q1_0.75,0.22803888,0.005265937,0.1687388,0.0023753361,0.2365636,0.015219148,0.1740362,0.0076387594
Q2_0.75,0.16404417,0.002208111,0.11936639,0.002766834,0.16536196,0.008787435,0.11817215,0.0045331647
Q3_0.75,0.172056,0.0073867394,0.12400894,0.0032461043,0.18672125,0.010692207,0.13312432,0.010226611
Q4_0.75,0.30084163,0.03563846,0.21436986,0.009317364,0.28755683,0.017464183,0.21089804,0.013271018
Q1_Q2_1.0,559883650.0,1104520300.0,14976662.0,29601470.0,6102105600.0,12064120000.0,493560320.0,974736960.0
Q1_Q3_1.0,0.23909596,0.0050189826,0.18032031,0.0039583845,0.29782113,0.01657596,0.22003916,0.013758626
Q1_Q4_1.0,24169867000.0,48332850000.0,1260966900.0,2521416700.0,inf,,1.1733645e+27,inf
Q2_Q3_1.0,0.20998593,0.0028556166,0.15690783,0.0011481387,0.29024005,0.021086551,0.20741367,0.0143029615
Q2_Q4_1.0,0.2766656,0.00585549,0.20656987,0.005045614,0.3092951,0.014308183,0.23120853,0.01283761
Q3_Q4_1.0,0.36053765,0.006813643,0.29966575,0.0046085203,0.37863153,0.009583629,0.30873802,0.0069782124
Q1_1.0,132164520.0,264317300.0,3644708.0,7288651.0,347264030.0,694520400.0,48261460.0,96522030.0
Q2_1.0,0.18632731,0.0014266074,0.13757692,0.0009406971,0.19199713,0.009884626,0.14011772,0.0061398414
Q3_1.0,0.19709055,0.0067189173,0.14479098,0.0036985667,0.2156918,0.0149708595,0.15635891,0.00820936
Q4_1.0,0.34685203,0.0059178774,0.2840964,0.0037874626,0.34742373,0.012748664,0.2824963,0.016222727
