,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.45277,0.49827,0.54768,0.53406,0.53265,0.53017,0.54027,0.54542,0.53612,0.50037,0.20130,0.20961,0.11802,0.53510
0.2,0.30729,0.38789,0.45319,0.42313,0.47204,0.47112,0.46349,0.45449,0.47698,0.42626,0.13611,0.13567,0.11524,0.45930
0.3,0.22360,0.40793,0.41356,0.34884,0.39485,0.40337,0.40803,0.40249,0.38886,0.37357,0.13804,0.13652,0.12156,0.37721
0.4,0.20975,0.28113,0.31619,0.25685,0.31115,0.32708,0.31940,0.33021,0.32074,0.27758,0.12194,0.12418,0.12583,0.28726
0.5,0.13638,0.20906,0.25631,0.19113,0.24889,0.24667,0.21485,0.25586,0.24770,0.17723,0.08739,0.08889,0.12410,0.21647
0.6,0.12707,0.22820,0.24028,0.19539,0.24841,0.23011,0.18340,0.24880,0.24913,0.19612,0.08608,0.07926,0.13223,0.17806
0.7,0.11652,0.19885,0.17712,0.11185,0.16801,0.14865,0.15640,0.16992,0.13626,0.12542,0.07199,0.06863,0.12554,0.12976
0.8,0.11020,0.22772,0.19727,0.13973,0.19615,0.19725,0.16970,0.17373,0.16669,0.13039,0.05377,0.06208,0.18246,0.15281
0.9,0.11554,0.12344,0.07033,0.07333,0.06975,0.05989,0.06969,0.05994,0.07302,0.06351,0.08256,0.04882,0.16054,0.08138
