,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.42703 ± 0.008,0.38216 ± 0.003,0.10858 ± 0.004,0.12456 ± 0.006,0.09868 ± 0.005,0.09923 ± 0.005,0.10065 ± 0.005,0.11429 ± 0.003,0.10354 ± 0.013,0.11595 ± 0.009,0.10342 ± 0.005,0.10336 ± 0.005,0.12250 ± 0.003,0.14918 ± 0.003
0.2,0.42321 ± 0.005,0.40515 ± 0.002,0.12436 ± 0.002,0.15489 ± 0.002,0.11262 ± 0.002,0.26077 ± 0.075,0.18229 ± 0.047,0.13108 ± 0.002,0.11013 ± 0.003,0.14720 ± 0.010,0.12047 ± 0.003,0.12151 ± 0.001,0.13765 ± 0.002,0.16010 ± 0.004
0.3,0.41689 ± 0.005,0.40469 ± 0.003,0.12174 ± 0.001,0.15793 ± 0.003,0.12088 ± 0.006,0.11609 ± 0.002,0.13796 ± 0.011,0.12913 ± 0.001,0.12737 ± 0.022,0.14376 ± 0.012,0.11822 ± 0.001,0.11856 ± 0.002,0.13492 ± 0.001,0.15868 ± 0.001
0.4,0.42079 ± 0.003,0.38690 ± 0.001,0.11577 ± 0.002,0.14354 ± 0.004,0.13995 ± 0.005,0.12754 ± 0.009,0.13426 ± 0.022,0.12636 ± 0.001,0.15470 ± 0.050,0.14420 ± 0.015,0.11456 ± 0.004,0.11402 ± 0.001,0.13085 ± 0.002,0.15391 ± 0.003
0.5,0.42124 ± 0.002,0.40345 ± 0.002,0.12358 ± 0.001,0.14928 ± 0.001,0.16367 ± 0.019,0.25417 ± 0.073,0.17155 ± 0.023,0.13141 ± 0.001,0.13623 ± 0.006,0.16605 ± 0.015,0.12502 ± 0.002,0.12556 ± 0.002,0.13750 ± 0.001,0.15911 ± 0.001
0.6,0.42098 ± 0.003,0.39607 ± 0.001,0.12186 ± 0.001,0.14417 ± 0.004,0.13669 ± 0.005,0.22996 ± 0.075,0.15942 ± 0.008,0.12955 ± 0.001,0.18185 ± 0.050,0.15841 ± 0.020,0.12133 ± 0.001,0.12317 ± 0.003,0.13541 ± 0.001,0.15659 ± 0.002
0.7,0.42046 ± 0.002,0.38895 ± 0.001,0.11785 ± 0.001,0.13917 ± 0.001,0.12516 ± 0.002,0.17446 ± 0.013,0.16682 ± 0.011,0.12728 ± 0.001,0.19649 ± 0.083,0.17386 ± 0.008,0.12060 ± 0.002,0.11925 ± 0.002,0.13325 ± 0.001,0.15480 ± 0.001
0.8,0.42297 ± 0.003,0.39078 ± 0.000,0.11923 ± 0.001,0.13842 ± 0.002,0.15245 ± 0.036,0.23182 ± 0.045,0.15875 ± 0.041,0.12611 ± 0.001,0.12620 ± 0.004,0.17079 ± 0.015,0.12568 ± 0.009,0.12527 ± 0.004,0.13249 ± 0.001,0.15495 ± 0.002
0.9,0.42390 ± 0.002,0.39116 ± 0.001,0.11877 ± 0.001,0.13059 ± 0.002,0.12811 ± 0.006,0.33267 ± 0.103,0.21202 ± 0.049,0.12327 ± 0.001,0.13757 ± 0.005,0.16473 ± 0.020,0.69893 ± 0.361,0.12119 ± 0.002,0.13406 ± 0.001,0.15558 ± 0.001
