,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.3826832721998434,0.008363837303879615,0.3549098952056734,0.03194573300519034
Q1_Q3_0.25,0.3768240062335487,0.024492771504536267,0.3559958117782708,0.027925032773902722
Q1_Q4_0.25,0.3567272699538836,0.03114470694049855,0.3226144257242544,0.013819407775102318
Q2_Q3_0.25,0.3814887043375613,0.01173990215096216,0.3848379798241489,0.011494134111263916
Q2_Q4_0.25,0.3508422108753034,0.03812779692515601,0.31864574896330167,0.029036949716623697
Q3_Q4_0.25,0.3483133051246617,0.049809562214059154,0.3257559462490174,0.03706351599000536
Q1_0.25,0.38088070289164466,0.01156857331850873,0.3612630649848474,0.03332364878343914
Q2_0.25,0.3863730555635808,0.019028899767382444,0.38459322446661426,0.01443614568443833
Q3_0.25,0.3888597628418899,0.01640663507008435,0.3868140784868299,0.018701308889996486
Q4_0.25,0.3313131597980131,0.03081943165662965,0.32439504107619843,0.03170775815229796
Q1_Q2_0.5,0.34791473161700587,0.028396432536868403,0.30853471588700804,0.042607005080296655
Q1_Q3_0.5,0.34609375177420865,0.035562171005149905,0.31817435473823286,0.04167319524203107
Q1_Q4_0.5,0.2575570385998696,0.0343913890754783,0.22543148214821374,0.04381162511533064
Q2_Q3_0.5,0.4058350112408947,0.03639458069154172,0.379898013201064,0.019045765261034856
Q2_Q4_0.5,0.31128846155813905,0.022433895763492025,0.2724647530575658,0.04824868715781037
Q3_Q4_0.5,0.2932666592142099,0.03251106457123758,0.2702369397392804,0.0354887291381187
Q1_0.5,0.3596290130084275,0.031051417358199433,0.34051549696093025,0.03415560897240522
Q2_0.5,0.3852666540060116,0.008768972739576148,0.3877641820606517,0.01859282089841951
Q3_0.5,0.383935704777794,0.011703626892387246,0.3840533502296372,0.02578299615858824
Q4_0.5,0.3075653112297833,0.020355366504842425,0.2733264157804612,0.016513610672724017
Q1_Q2_0.75,0.2806748832122645,0.024737470908340248,0.2892840201577143,0.048813680929955146
Q1_Q3_0.75,0.28251849784895144,0.04170077039641795,0.2571291090017846,0.05410885082115503
Q1_Q4_0.75,0.1835532467487098,0.01809275586796216,0.15580640357445794,0.010656127908579727
Q2_Q3_0.75,0.3802083775908356,0.019212917740581623,0.36756364882696085,0.024335673204093706
Q2_Q4_0.75,0.23665646155416042,0.018969582793640034,0.2267840789326653,0.018355793189729942
Q3_Q4_0.75,0.23902997355366934,0.04147948254165177,0.20148169549524547,0.042961894865587366
Q1_0.75,0.2632379268429047,0.03680626510664065,0.2580353400647177,0.050882899767293883
Q2_0.75,0.3896775650897949,0.005015003023312529,0.3858519698344366,0.012227768187458651
Q3_0.75,0.4065387575100871,0.03268313379026841,0.3782897686365253,0.01909812848564122
Q4_0.75,0.2528376198870898,0.03757623054248418,0.20834579098365308,0.031986945635055886
Q1_Q2_1.0,0.10142786223886749,0.032977540675090185,0.07297846816492849,0.02143333691276196
Q1_Q3_1.0,0.14912883397664226,0.05143437013549656,0.0927349868280419,0.027059664124550357
Q1_Q4_1.0,0.07926536685468108,0.02191952338357364,0.09183116194898866,0.006666301585045246
Q2_Q3_1.0,0.34549496775373617,0.023288647989325933,0.34704851906153733,0.03639990604424658
Q2_Q4_1.0,0.17351368268539985,0.02230601475426856,0.13540022724988543,0.016521523166482414
Q3_Q4_1.0,0.10918786639354834,0.020864479032387005,0.1285244574315395,0.011555746545764965
Q1_1.0,0.1387979388255533,0.03467739300608662,0.1049045018170992,0.04700377719268404
Q2_1.0,0.3778744298391584,0.014748734940971057,0.3785889894670871,0.011516336851237019
Q3_1.0,0.4033115616226245,0.03131046777615709,0.36013399633846016,0.017632349416343708
Q4_1.0,0.20723463689837973,0.026370346606284262,0.14559479628683394,0.013326699447698811
