,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.3170355409268111,0.049913492328939414,0.3508149794980707,0.01522644289029032
Q1_Q3_0.25,0.35599525938278087,0.025441183656037408,0.35403294477419567,0.03510070086936441
Q1_Q4_0.25,0.24920029172262598,0.04578568531579321,0.27868048558025493,0.020731081681204633
Q2_Q3_0.25,0.3051612860218941,0.058613774672105726,0.30478034384500613,0.019137577329087083
Q2_Q4_0.25,0.23536155006516918,0.04432140342615248,0.26081239107088205,0.017233249760502497
Q3_Q4_0.25,0.20740039994584708,0.009343801795907616,0.2614434538389499,0.03717331402945185
Q1_0.25,0.3748888137466417,0.0227559686801403,0.39181857877677745,0.013377964582211943
Q2_0.25,0.3103707541029939,0.03328949951073305,0.3476262696849483,0.011230574322367095
Q3_0.25,0.35616403955097653,0.03549429917316214,0.3346782717049657,0.01936908846114312
Q4_0.25,0.23379387961343134,0.03624957833115668,0.28841653571565173,0.04023539402938688
Q1_Q2_0.5,0.2931727208356052,0.052302713239501294,0.3001987820397911,0.04631886206550785
Q1_Q3_0.5,0.32419314967235097,0.05239266603644272,0.3058673378803264,0.03577652535807014
Q1_Q4_0.5,0.13519626906519328,0.015548887853057681,0.18390466924544624,0.028483991479488803
Q2_Q3_0.5,0.2818962998276307,0.02864478736364641,0.25955376247793394,0.020011416679057304
Q2_Q4_0.5,0.15197520057188538,0.011804923548695535,0.16563492972751165,0.039167009591244965
Q3_Q4_0.5,0.09071681284515323,0.01578908048017685,0.172037722988154,0.03132394432789767
Q1_0.5,0.3124408457950665,0.050477662642558464,0.36108243552356073,0.018227245660916037
Q2_0.5,0.29794053211401766,0.051744307244308715,0.3234861964862398,0.014738350584868888
Q3_0.5,0.3387755460523136,0.036734133009218274,0.2997748419466234,0.03530651677508109
Q4_0.5,0.1199617883275581,0.015302176460798145,0.21480724847319427,0.022315099167525516
Q1_Q2_0.75,0.294405313371017,0.04469680455289885,0.28961752191666884,0.028736521661777394
Q1_Q3_0.75,0.30282990717424785,0.052230666134455844,0.2637041647734475,0.03396584307777648
Q1_Q4_0.75,0.10115337229325086,0.010577005134976423,0.14958442246906664,0.015474605246446813
Q2_Q3_0.75,0.2753352883626443,0.02814096919727309,0.18846530883717075,0.023584369323357474
Q2_Q4_0.75,0.052784577659145814,0.005418580819465595,0.10684602049157954,0.020734397629097626
Q3_Q4_0.75,0.053513139457360345,0.003033454837336371,0.10405820992919504,0.027825939215909784
Q1_0.75,0.2829781591471533,0.03552504690813293,0.3724949991486939,0.021022203756640098
Q2_0.75,0.29669557939701274,0.05428017764770874,0.29699340873078894,0.017942250773903844
Q3_0.75,0.2935694520911053,0.02923361042655899,0.2780498829963335,0.023690191688489445
Q4_0.75,0.06572209817337461,0.0045991293091135425,0.13856908302315857,0.018163212284956317
Q1_Q2_1.0,0.2830802119303053,0.04354600455225226,0.26165272771120107,0.04366270356720171
Q1_Q3_1.0,0.30589565308129407,0.04909048362919441,0.24480320577948772,0.04383264717825998
Q1_Q4_1.0,0.08344502681666495,0.010331848061106375,0.10025374798149685,0.01032295706370828
Q2_Q3_1.0,0.2722154515898498,0.03192708204273499,0.15667531668012474,0.030630533041608107
Q2_Q4_1.0,0.058714388408348785,0.0046375164961488325,0.06019467913820723,0.006002679358888167
Q3_Q4_1.0,0.05062774594128787,0.004573550242413717,0.055940374100166855,0.004864560785378619
Q1_1.0,0.27143298444675945,0.034241903999224145,0.35436753303020896,0.03748391605737609
Q2_1.0,0.2800611786659656,0.031902577861220055,0.259928413518546,0.020049407820215685
Q3_1.0,0.28962053325618725,0.028680846335232428,0.23681212067708834,0.025734031767349626
Q4_1.0,0.05430032497979036,0.006640005637051783,0.08590914592801721,0.010593107959316677
