,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.66606724,0.0027754388,0.6395096,0.0028670777,0.66410863,0.009559687,0.6374202,0.00981798
Q1_Q3_0.25,0.61659276,0.005330319,0.57222354,0.0063882745,0.6145841,0.019425951,0.57082516,0.023230322
Q1_Q4_0.25,0.5711503,0.003705137,0.49009746,0.0043781847,0.56915945,0.014926647,0.48731643,0.020113291
Q2_Q3_0.25,0.5064186,0.003107185,0.47024125,0.0026862866,0.5065294,0.012940269,0.47122365,0.011624671
Q2_Q4_0.25,0.43276796,0.006676887,0.3744075,0.0070241354,0.43945336,0.024782194,0.38109526,0.025149422
Q3_Q4_0.25,0.37270433,0.0016549153,0.3209989,0.0021214744,0.37089407,0.0060575786,0.31919798,0.0072840946
Q1_0.25,0.7585416,0.0035356167,0.7452744,0.0034727694,0.7590717,0.011035174,0.7457321,0.011562944
Q2_0.25,0.5621308,0.0014262527,0.53598386,0.0007141995,0.5606265,0.005544003,0.53419185,0.004408416
Q3_0.25,0.44977704,0.004323288,0.41094312,0.004115771,0.44712108,0.015537545,0.40940323,0.014819181
Q4_0.25,0.28176543,0.004354916,0.23377188,0.0025739938,0.27682352,0.017399292,0.22970343,0.011392507
Q1_Q2_0.5,0.6632234,0.00061255286,0.63591564,0.0007463543,0.6634782,0.002826794,0.63602865,0.0034652266
Q1_Q3_0.5,0.6225646,0.0027306231,0.5780407,0.0029040063,0.62295604,0.010306422,0.5784988,0.010682566
Q1_Q4_0.5,0.5665202,0.0026972787,0.4857269,0.0036337068,0.5673989,0.007488598,0.4866975,0.010398603
Q2_Q3_0.5,0.5049459,0.0011431302,0.4701876,0.001404313,0.5063547,0.003405162,0.4716064,0.004238181
Q2_Q4_0.5,0.44018024,0.00247105,0.38165343,0.002224228,0.44208327,0.006651472,0.38405627,0.006803295
Q3_Q4_0.5,0.3744852,0.0053765755,0.32188678,0.0058003915,0.37361914,0.014833856,0.32187927,0.016615512
Q1_0.5,0.7545207,0.0020523185,0.7398877,0.0017300813,0.75424397,0.006217764,0.73994505,0.0053875535
Q2_0.5,0.5603002,0.0014702944,0.5342541,0.0015668635,0.56069225,0.0033468534,0.5344748,0.004339511
Q3_0.5,0.44557276,0.0022949728,0.40775275,0.002148312,0.44548917,0.010296375,0.4084057,0.010276108
Q4_0.5,0.28007564,0.0025904225,0.23442523,0.0015834927,0.2784609,0.009424902,0.23300254,0.006418836
Q1_Q2_0.75,0.6650329,0.0018098147,0.6378072,0.0017512896,0.6652897,0.0058341804,0.638168,0.00569523
Q1_Q3_0.75,0.61887395,0.0007983316,0.573445,0.0011446951,0.61967725,0.005439587,0.5744809,0.0067281285
Q1_Q4_0.75,0.56969166,0.0015837761,0.48744822,0.0016906369,0.56964344,0.008253958,0.48731953,0.008022263
Q2_Q3_0.75,0.50624764,0.0014100524,0.47118872,0.0017015805,0.5066036,0.0042229923,0.4717412,0.0055031013
Q2_Q4_0.75,0.4384377,0.0017970243,0.37899736,0.0021606053,0.4421905,0.0086475285,0.38353458,0.0103385635
Q3_Q4_0.75,0.37067693,0.0011749404,0.31931207,0.0018404054,0.3709554,0.003897794,0.31983882,0.006157136
Q1_0.75,0.7550782,0.0011910552,0.74100035,0.0009764834,0.75625616,0.0044344477,0.7423398,0.0036094834
Q2_0.75,0.55802935,0.0013994762,0.53200924,0.0011977584,0.55935425,0.004183247,0.53319705,0.003431815
Q3_0.75,0.4459056,0.002598148,0.4076775,0.002617786,0.446253,0.010393675,0.40863705,0.010837807
Q4_0.75,0.2786409,0.0028634598,0.23197465,0.0022798881,0.27683565,0.012490637,0.231034,0.010494647
Q1_Q2_1.0,0.6649128,0.0013234228,0.6378229,0.001356966,0.6643971,0.004672858,0.6371921,0.0048598866
Q1_Q3_1.0,0.6201135,0.0016467376,0.5747816,0.0018777912,0.6201766,0.0061402116,0.57498586,0.0069580902
Q1_Q4_1.0,0.568193,0.0015432861,0.48621702,0.0017708784,0.5689243,0.0063231555,0.48684612,0.0066530285
Q2_Q3_1.0,0.50536174,0.0012154995,0.4703506,0.0013699542,0.506537,0.00386097,0.4716908,0.0045067878
Q2_Q4_1.0,0.43999425,0.0022875331,0.3811195,0.0025088543,0.4422931,0.007863213,0.38353956,0.008791604
Q3_Q4_1.0,0.37172619,0.001177179,0.32029304,0.0015264272,0.3723237,0.0034160858,0.32103586,0.0043686354
Q1_1.0,0.7534126,0.00073105795,0.73907167,0.00064990105,0.754492,0.0026611318,0.7402999,0.0025159186
Q2_1.0,0.5591892,0.00093118846,0.5334354,0.0008407063,0.5598516,0.0016643037,0.53398496,0.0014091212
Q3_1.0,0.44615525,0.0016498298,0.40833697,0.0016638387,0.44665855,0.006489546,0.40921736,0.00691204
Q4_1.0,0.27944905,0.0021665816,0.23340312,0.0017902508,0.27880642,0.007895556,0.23300473,0.0073820916
