,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.74975,0.71132,0.78833,0.75463,0.78082,0.77249,0.77249,0.75164,0.76212,0.77615,0.47769,0.47769,0.47769,0.75630
Q1_Q3_0.25,0.76352,0.63654,0.76508,0.74621,0.76508,0.75620,0.77390,0.75620,0.76040,0.77473,0.47769,0.47769,0.47769,0.77088
Q1_Q4_0.25,0.67101,0.47716,0.69629,0.69820,0.69629,0.68391,0.68391,0.70305,0.68391,0.68938,0.47769,0.47769,0.47769,0.70197
Q2_Q3_0.25,0.64842,0.59252,0.77856,0.73501,0.77856,0.76893,0.76306,0.76959,0.76306,0.75574,0.47769,0.47769,0.47769,0.77024
Q2_Q4_0.25,0.69894,0.54809,0.77629,0.70822,0.77629,0.77629,0.77629,0.74367,0.77629,0.73009,0.47769,0.47769,0.47769,0.77629
Q3_Q4_0.25,0.69507,0.50424,0.67255,0.67166,0.67255,0.66918,0.67855,0.67855,0.67255,0.71210,0.47769,0.47769,0.47769,0.68161
Q1_0.25,0.78408,0.75604,0.80046,0.79879,0.80046,0.80544,0.81292,0.80425,0.80425,0.80057,0.47769,0.47769,0.47769,0.78916
Q2_0.25,0.79593,0.70455,0.78356,0.76296,0.78356,0.79321,0.78356,0.79321,0.78356,0.78994,0.47769,0.47769,0.47769,0.78356
Q3_0.25,0.76510,0.70772,0.79881,0.76893,0.79881,0.79881,0.79881,0.76678,0.79881,0.78295,0.47769,0.47769,0.47769,0.78224
Q4_0.25,0.71369,0.51570,0.72751,0.72535,0.72751,0.71247,0.73088,0.74465,0.73088,0.69751,0.47769,0.47769,0.47769,0.73088
Q1_Q2_0.5,0.60853,0.57929,0.72959,0.72355,0.74951,0.73333,0.75978,0.75602,0.75978,0.75602,0.47769,0.47769,0.47769,0.73710
Q1_Q3_0.5,0.72424,0.53806,0.78981,0.70197,0.78981,0.77287,0.75563,0.78099,0.78099,0.74943,0.47769,0.47769,0.47769,0.76578
Q1_Q4_0.5,0.58016,0.49353,0.68946,0.63454,0.68639,0.71208,0.69801,0.73758,0.69507,0.70112,0.47769,0.47769,0.47769,0.70452
Q2_Q3_0.5,0.66534,0.52935,0.77318,0.68768,0.77318,0.71323,0.74550,0.76933,0.76755,0.68310,0.47769,0.47769,0.47769,0.76293
Q2_Q4_0.5,0.56889,0.49149,0.70183,0.69894,0.70183,0.68669,0.67658,0.69841,0.70183,0.58858,0.47769,0.47769,0.47769,0.69264
Q3_Q4_0.5,0.64576,0.47716,0.63429,0.62947,0.63429,0.61106,0.64507,0.63774,0.64430,0.57375,0.47769,0.47718,0.47769,0.66823
Q1_0.5,0.76035,0.74508,0.79305,0.70773,0.79305,0.76892,0.77900,0.78144,0.77900,0.74592,0.47769,0.47769,0.47769,0.77587
Q2_0.5,0.72049,0.68413,0.78953,0.76411,0.78953,0.77988,0.78953,0.79357,0.78953,0.77988,0.47769,0.47769,0.47769,0.77531
Q3_0.5,0.73549,0.52205,0.77180,0.75606,0.77180,0.77180,0.77180,0.76379,0.77180,0.74339,0.47769,0.47769,0.47769,0.77180
Q4_0.5,0.72911,0.50620,0.75026,0.71435,0.75026,0.75026,0.75026,0.76205,0.75026,0.73960,0.47769,0.47769,0.47769,0.74098
Q1_Q2_0.75,0.65567,0.61123,0.60644,0.60470,0.61791,0.51083,0.63217,0.55346,0.63809,0.58716,0.47769,0.47769,0.47769,0.58881
Q1_Q3_0.75,0.53603,0.47716,0.77103,0.67356,0.77706,0.57996,0.73296,0.73914,0.76614,0.73387,0.47769,0.47769,0.47769,0.76329
Q1_Q4_0.75,0.49985,0.47769,0.57719,0.51710,0.55220,0.47716,0.53237,0.55271,0.55808,0.52995,0.47769,0.47769,0.47769,0.52027
Q2_Q3_0.75,0.52889,0.54761,0.76188,0.60874,0.76188,0.49713,0.73261,0.73179,0.73075,0.67297,0.47769,0.47769,0.47769,0.73579
